SA4_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_05_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_05_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_05_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_05_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_05_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_05_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_05_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_05_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_05_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_05_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_05_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_05_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_05_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_05_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_05_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_05_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_05_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_05_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
310,2679,623,559,613,619,178,89,162,9069,8,4,3,5,0,0,0,0,0,218,237,3311,3362,3710,788,725,785,792,245,127,497,14358,2815,1344,868,133,94,97,86,25,18,113,5601,2676,3832,2306,372,285,308,231,61,33,115,10219,222,488,367,65,51,60,65,28,10,44,1404,8,9,4,0,0,0,0,0,0,4,26,2907,4331,2686,435,337,366,295,92,46,160,11650,3,3,0,0,0,0,0,0,0,215,224,5726,5673,3557,568,433,461,379,117,69,482,17474,4553,1224,543,39,50,51,47,15,5,139,6669,3143,1871,859,99,97,87,62,37,13,107,6379,762,450,275,49,40,41,66,16,7,79,1772,10,0,6,0,0,0,0,0,0,8,29,3913,2328,1137,149,138,134,123,53,19,196,8185,7,0,0,0,0,0,0,0,0,112,125,8475,3549,1679,189,188,182,175,71,24,445,14978,5721,574,226,29,32,21,34,16,13,146,6814,2713,488,258,32
311,2989,744,607,671,686,178,69,157,9853,3,4,15,0,0,0,0,0,0,25,49,4088,3669,4193,931,777,862,850,224,112,352,16060,3862,1596,902,100,78,89,76,26,16,140,6892,2623,3315,1927,305,244,188,214,77,26,113,9036,115,412,546,103,79,115,130,60,11,35,1612,5,4,3,4,0,0,0,0,6,0,16,2744,3732,2478,411,323,299,344,138,40,148,10669,3,0,6,0,0,3,0,0,0,27,47,6610,5328,3383,509,406,388,424,168,61,320,17602,6117,1324,528,58,53,56,31,24,9,178,8376,2960,1488,714,97,91,82,63,30,9,79,5610,377,427,324,68,66,47,85,21,0,24,1455,7,10,0,0,0,0,0,0,0,6,17,3336,1921,1039,166,162,131,154,48,13,109,7085,4,6,0,0,0,0,0,0,0,18,37,9464,3259,1567,223,210,190,186,69,20,302,15491,7606,822,272,25,25,34,19,11,15,194,9022,2980,479,244,37
312,506,160,168,244,469,175,65,46,2240,0,0,0,0,0,3,6,0,0,3,12,549,679,949,257,281,346,615,243,77,91,4098,831,548,367,51,32,35,52,23,8,30,1978,198,663,538,111,86,94,165,47,30,21,1944,4,34,38,7,9,11,13,9,10,0,122,0,0,0,0,0,0,0,0,6,3,9,197,692,572,113,100,103,179,55,36,25,2083,0,0,0,0,0,0,0,0,0,7,7,1025,1246,941,165,132,136,226,84,40,59,4062,1585,475,206,18,21,17,24,9,5,73,2434,304,548,244,27,29,19,42,12,7,18,1257,18,29,18,4,0,3,8,5,0,5,90,0,0,0,0,0,0,0,0,0,0,6,322,576,268,33,28,21,52,20,7,21,1349,4,0,0,0,0,0,0,0,0,0,6,1907,1049,480,50,53,43,74,22,8,97,3788,2234,307,114,17,11,11,10,15,4,74,2800,343,203,60,7
313,510,167,195,328,476,161,25,49,2523,0,0,4,0,0,0,0,0,0,67,75,1312,1047,1043,262,283,424,559,209,45,207,5389,2016,982,615,78,83,58,73,27,24,92,4049,536,737,646,137,109,109,134,44,14,37,2504,15,56,59,14,17,25,18,6,0,14,226,6,0,0,0,0,0,0,0,0,0,15,557,792,705,153,126,135,153,50,16,56,2739,0,0,0,0,0,0,0,0,0,64,66,2575,1775,1323,228,210,189,219,80,39,207,6853,3928,1266,486,53,50,43,51,15,17,119,6028,787,560,298,37,31,28,30,11,4,27,1820,66,48,45,14,13,11,15,4,0,5,216,0,0,0,0,0,0,0,0,0,4,4,846,608,345,56,40,40,39,17,4,33,2037,12,0,0,0,0,0,0,0,0,40,52,4793,1871,829,111,88,88,88,37,19,188,8114,5741,748,268,25,24,29,26,22,9,158,7050,911,230,86,14
314,1093,265,237,225,255,72,29,45,3483,0,0,5,0,0,0,0,0,0,9,19,1720,1748,1830,401,345,339,350,123,43,135,7040,2161,1297,910,106,120,94,112,34,15,79,4936,872,2250,1420,225,216,155,155,37,16,32,5386,23,89,63,28,21,21,20,5,0,6,256,3,0,0,0,0,0,0,0,0,0,4,896,2332,1480,254,230,181,172,46,16,39,5652,0,4,0,0,0,0,0,0,0,5,18,3066,3632,2389,361,356,270,286,81,33,126,10601,3762,1492,673,67,54,41,43,15,11,104,6261,1087,1117,489,60,64,45,49,20,9,17,2957,34,54,54,16,8,11,19,5,0,4,208,0,0,0,0,0,0,0,0,0,0,4,1120,1169,544,79,71,57,69,23,9,21,3168,0,3,0,0,0,0,0,0,0,4,8,4891,2658,1216,140,128,97,110,41,21,129,9435,4132,722,210,29,30,22,22,13,4,86,5261,973,333,146,23
315,157,59,65,81,171,47,36,26,817,0,0,0,0,0,0,0,0,0,30,34,249,220,346,90,96,109,225,56,48,66,1508,228,148,128,10,8,12,19,8,7,11,572,86,223,177,28,34,28,52,31,11,25,687,0,5,10,3,0,4,5,0,0,0,33,0,0,0,0,0,0,0,0,0,0,9,87,226,187,26,33,34,58,30,9,31,730,0,0,0,0,0,0,0,0,0,9,9,316,378,312,38,41,49,80,33,13,47,1309,460,94,70,3,14,6,10,5,0,21,697,112,99,77,12,11,9,14,0,0,14,349,9,6,7,4,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,123,108,78,18,11,9,14,4,0,14,369,0,0,0,0,0,0,0,0,0,11,17,583,203,146,22,28,15,20,9,4,45,1082,682,90,40,9,0,4,0,4,0,55,882,170,75,30,0
316,1286,456,503,496,542,159,27,83,4226,0,0,3,0,0,5,3,0,0,16,25,1810,1486,2496,698,761,725,860,290,72,227,9430,3180,2033,1360,245,220,191,238,84,47,186,7786,561,1391,1202,240,276,195,224,81,21,52,4243,17,42,50,16,24,14,23,8,0,5,202,0,4,0,0,0,0,0,0,0,0,6,578,1438,1255,259,299,210,246,91,22,56,4448,0,0,0,0,0,0,0,0,0,10,16,3759,3468,2616,505,513,403,486,182,74,244,12247,6803,2401,1065,159,138,97,118,62,48,189,11081,1004,728,400,63,54,49,45,35,20,21,2420,38,25,35,4,7,13,15,3,0,5,147,0,0,0,0,0,0,0,0,0,5,9,1043,759,435,75,60,63,55,38,20,29,2578,4,0,0,0,0,0,0,0,0,13,15,7848,3168,1494,234,201,165,171,105,63,234,13678,9603,1435,502,69,70,51,63,38,24,194,12045,1140,227,89,21
317,860,254,399,526,749,237,56,56,3677,0,0,0,0,0,0,5,0,0,13,19,633,613,1095,292,467,592,822,272,62,82,4931,644,262,189,36,19,20,23,9,11,21,1232,262,925,678,135,152,127,152,42,25,28,2529,19,83,81,22,47,73,131,29,6,0,493,0,6,0,0,0,0,0,0,0,0,9,283,1007,759,154,205,207,287,67,29,30,3026,4,0,0,0,0,0,0,0,0,3,10,927,1272,951,189,221,228,307,75,43,52,4267,1238,248,142,13,9,17,10,13,4,40,1740,373,448,215,43,46,39,21,17,10,15,1223,33,77,52,12,22,60,95,7,0,3,367,0,5,0,0,0,0,0,0,0,0,4,406,525,265,53,70,97,116,27,12,20,1591,0,0,0,0,0,0,0,0,0,0,6,1645,779,408,66,83,117,130,37,12,61,3338,1624,168,56,3,3,9,4,3,3,36,1911,386,136,33,6
318,615,181,196,258,380,169,54,58,2500,0,4,0,0,0,0,4,0,3,15,26,881,752,1062,255,260,361,529,246,84,125,4549,1092,565,323,40,43,57,55,27,18,52,2268,313,765,598,107,79,93,116,54,25,28,2164,12,66,64,14,16,42,29,9,18,6,265,0,3,0,0,0,0,3,0,6,0,14,321,828,659,120,95,130,143,66,45,38,2440,6,0,0,0,0,0,0,0,0,15,20,1418,1395,981,155,137,188,192,89,59,101,4727,2030,469,211,21,22,28,31,10,6,76,2906,543,691,255,37,31,30,35,14,3,17,1657,42,54,31,12,10,12,23,4,5,9,190,0,0,0,0,0,0,0,0,0,0,7,583,742,284,47,49,41,57,21,12,23,1855,0,0,0,0,0,0,0,0,0,9,13,2616,1214,494,64,72,63,87,30,22,111,4777,2963,296,120,15,10,11,20,14,7,76,3524,642,212,77,10
319,459,167,199,244,480,170,66,77,2170,0,0,0,0,0,0,6,0,6,16,32,629,454,709,251,263,332,606,229,78,148,3700,1056,417,292,31,35,32,28,31,14,73,2009,206,486,452,99,70,90,140,54,46,34,1676,19,24,47,17,25,15,33,11,13,17,221,0,0,4,0,0,0,0,3,0,0,8,228,511,499,116,93,103,173,72,59,56,1909,4,0,0,0,0,0,0,0,0,18,21,1283,934,792,146,122,140,205,101,74,138,3940,2900,500,241,22,26,32,37,12,10,124,3904,430,349,208,37,24,37,31,18,3,25,1160,27,28,19,4,8,14,25,6,0,13,146,5,0,0,0,0,0,0,0,0,0,3,454,376,223,40,32,54,53,21,5,42,1306,9,0,0,0,0,0,0,0,0,8,20,3358,876,465,64,64,84,91,34,18,169,5228,5506,428,146,21,17,27,29,19,17,222,6444,703,149,65,10
397,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,41,19,18,73,204,87,19,20,519,0,0,0,0,0,0,0,0,0,17,22,57,42,79,29,26,102,271,132,26,53,827,90,40,22,15,0,0,6,0,12,9,196,23,14,28,5,4,5,4,10,10,5,103,0,5,4,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,5,24,19,32,5,4,4,3,10,18,8,123,0,0,0,0,0,0,0,0,0,25,30,114,57,54,18,6,14,10,11,29,39,350,147,34,16,0,4,5,10,3,4,7,231,18,9,11,3,0,0,0,0,6,0,42,3,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,17,9,7,3,0,0,0,3,3,3,56,0,0,0,0,0,0,0,0,0,21,24,167,42,26,0,4,4,16,9,12,37,310,331,32,9,0,0,0,4,4,3,13,400,30,6,0,0
401,2989,1035,1311,1462,1734,660,100,143,11791,0,0,0,4,0,0,0,0,0,14,27,1698,2220,3533,1211,1477,1674,1952,790,152,217,14935,1924,738,517,104,99,119,125,85,20,63,3799,1903,3000,2301,587,592,784,734,290,89,94,10380,31,137,184,54,69,92,115,44,11,15,760,4,0,4,0,0,0,0,0,0,0,11,1944,3141,2485,644,664,873,851,334,100,107,11152,0,0,0,0,0,0,0,0,0,3,4,3870,3876,3007,757,760,994,970,422,125,174,14959,3515,788,371,61,42,55,48,30,13,92,5020,2194,1389,849,142,140,143,155,59,28,42,5136,99,233,178,44,54,57,72,41,10,14,789,5,0,0,0,0,0,0,0,0,0,7,2295,1623,1029,186,190,195,223,102,34,54,5933,6,0,0,0,0,0,0,0,0,8,12,5820,2410,1400,242,232,255,280,131,48,151,10965,5938,406,137,11,14,7,16,16,14,133,6693,2324,309,114,19
402,5343,1492,1461,1880,2030,632,119,211,18509,3,7,6,4,4,0,4,0,0,52,80,2651,4707,5860,1595,1568,1994,2174,714,140,330,21722,2195,665,484,63,73,57,72,36,18,81,3732,3207,6557,3765,623,512,550,513,199,45,141,16101,251,706,986,201,146,177,203,69,29,54,2811,13,11,3,0,3,0,0,3,0,0,38,3464,7274,4757,826,655,722,718,268,74,196,18954,3,3,3,0,0,0,0,0,0,51,64,5664,7940,5243,883,729,779,786,305,88,320,22751,4470,776,302,34,29,49,9,13,8,132,5832,3466,2564,1034,87,93,83,81,40,21,105,7573,834,741,822,129,117,125,164,57,14,43,3043,7,9,3,0,5,0,5,0,0,3,23,4305,3311,1860,213,208,209,250,99,31,151,10641,3,0,0,0,0,0,0,0,0,36,40,8779,4090,2160,250,243,254,260,113,38,320,16517,10824,455,114,8,12,13,8,6,0,230,11659,3591,624,207,21
403,1779,696,756,844,926,296,48,90,7107,0,0,0,0,0,0,0,0,0,10,8,1986,2162,2381,831,888,1009,1101,409,88,164,11023,2627,1128,916,146,124,154,169,85,31,109,5492,1269,2673,1833,404,372,342,369,156,24,54,7503,37,84,101,35,11,33,73,30,3,8,418,0,5,0,0,0,0,0,0,0,0,12,1308,2759,1935,443,392,375,437,189,28,69,7934,0,0,6,0,0,0,0,0,0,6,13,3938,3895,2852,585,513,521,606,276,56,187,13432,4946,2166,1024,62,73,67,73,24,14,125,8576,1729,1322,679,102,89,75,63,37,10,32,4133,97,152,106,26,24,26,50,21,3,7,511,3,0,3,0,0,0,0,0,0,0,10,1833,1473,787,125,116,99,112,58,16,37,4656,0,0,0,0,0,0,0,0,0,10,11,6783,3636,1809,188,190,168,182,85,23,170,13250,9202,1124,203,26,21,12,26,15,4,178,10814,2167,378,128,20
404,2596,966,1182,1273,1447,429,65,138,10446,0,0,4,0,0,0,5,3,0,11,26,1712,1880,3080,1092,1306,1423,1643,505,86,216,12939,1220,632,502,81,72,79,113,57,18,58,2838,1853,2419,1858,404,446,489,474,173,30,76,8223,100,201,206,48,50,57,69,35,11,13,779,3,10,3,0,0,0,0,0,0,0,13,1960,2624,2061,450,489,542,544,211,42,93,9016,0,6,0,0,0,0,0,0,0,7,14,3177,3261,2570,528,568,621,661,266,60,153,11862,2124,574,318,39,38,37,36,23,9,52,3253,2277,1157,552,88,76,49,62,35,6,58,4373,528,265,191,35,33,43,51,28,8,36,1212,9,7,0,0,0,0,0,0,0,0,17,2821,1428,741,124,110,88,115,63,14,95,5598,0,6,0,0,0,0,0,0,0,0,4,4945,1997,1061,163,148,127,153,81,23,155,8852,3968,311,75,18,5,6,12,6,0,73,4480,2764,287,103,14
405,113,35,32,42,54,44,6,6,418,0,0,0,0,0,0,0,0,0,0,0,129,126,174,51,41,49,69,53,8,25,715,245,120,80,7,11,8,8,11,0,16,502,51,101,126,32,30,24,22,24,4,3,426,0,6,10,0,0,0,5,6,0,0,20,0,0,0,0,0,0,0,0,0,0,3,51,102,130,32,30,24,27,31,9,4,451,0,0,0,0,0,0,0,0,0,0,0,298,225,211,42,43,32,42,37,4,24,952,765,146,48,8,6,4,11,4,4,40,1028,82,71,57,4,6,4,12,13,0,0,246,3,5,7,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,89,76,67,6,4,4,11,12,0,0,270,0,0,0,0,0,0,0,0,0,0,3,854,217,113,14,11,10,21,16,4,42,1301,2204,83,35,0,5,6,0,4,0,107,2440,148,29,9,6
406,195,61,109,120,107,46,20,15,751,0,0,0,0,0,0,0,0,0,24,27,85,115,282,85,125,135,127,62,26,42,1080,158,96,60,14,9,11,10,6,5,9,379,53,205,187,21,43,55,41,27,12,14,645,0,3,3,0,0,0,4,3,0,0,26,0,0,0,0,0,0,0,0,0,0,6,50,205,191,27,43,53,43,29,14,17,672,0,0,0,0,0,0,0,0,0,17,17,207,301,256,39,50,66,52,28,23,43,1070,521,81,40,9,8,9,12,4,3,25,709,70,137,68,9,9,7,14,12,6,6,341,3,7,3,0,0,0,5,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,76,146,72,9,9,7,15,13,12,9,364,0,0,0,0,0,0,0,0,0,10,12,595,226,113,13,17,16,29,11,16,45,1090,1445,46,27,8,6,5,8,3,0,63,1605,125,33,23,0
407,415,178,181,200,343,113,40,62,1773,0,0,0,0,0,0,0,0,4,46,57,300,340,566,208,208,243,386,131,50,146,2573,437,202,166,30,20,23,18,14,6,32,939,126,424,375,71,97,71,99,43,23,14,1332,13,63,106,33,33,24,28,18,7,11,327,0,0,0,0,0,0,0,0,0,0,5,131,486,476,107,128,96,125,57,26,30,1663,0,0,0,0,0,0,4,0,3,46,57,572,686,640,136,142,117,151,71,33,108,2656,1318,267,121,25,9,10,16,8,0,57,1830,258,213,143,18,35,22,30,10,4,21,751,24,87,63,11,19,12,26,14,3,13,270,0,0,0,0,0,0,0,0,0,0,3,283,306,205,24,54,30,53,21,5,35,1023,6,0,0,0,0,0,0,0,0,35,35,1606,573,330,49,64,38,70,29,5,133,2895,3204,203,70,12,4,8,8,6,0,149,3663,335,74,39,3
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,8,0,3,13,33,13,9,0,85,0,0,0,0,0,0,0,0,0,6,6,13,14,10,0,4,12,36,15,4,3,125,6,5,6,0,0,0,0,0,8,0,30,4,3,4,0,0,0,0,0,4,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,4,4,29,0,0,0,0,0,0,0,0,0,3,3,14,11,13,0,5,4,0,0,12,8,60,39,4,0,0,0,0,0,0,0,0,48,8,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,4,46,7,0,0,0,0,0,0,3,4,65,62,5,0,0,0,0,4,0,0,7,72,7,0,6,0
501,594,154,177,280,349,113,39,72,2116,0,0,5,0,0,0,0,0,0,25,29,657,699,1073,242,243,365,471,152,51,150,4108,1364,852,572,44,37,30,29,25,10,80,3042,248,756,796,104,85,69,82,36,19,44,2242,8,32,37,8,9,16,19,3,0,13,147,0,0,4,0,0,0,0,0,0,0,11,256,791,839,108,94,84,103,44,18,58,2391,0,0,0,0,0,0,0,0,0,22,31,1619,1639,1412,153,133,117,126,66,29,164,5457,2920,771,373,20,23,15,29,11,3,100,4268,363,520,289,21,38,12,25,10,5,17,1300,9,35,35,0,4,10,4,0,0,12,111,0,5,3,0,0,0,0,0,0,0,4,381,553,324,25,41,20,32,13,4,30,1416,9,0,0,0,0,0,0,0,0,26,33,3308,1326,698,46,64,38,61,18,10,156,5719,5013,463,153,17,11,14,22,16,3,152,5873,416,180,57,3
502,280,68,60,71,84,29,11,18,828,0,0,0,0,0,0,0,0,0,5,5,514,632,684,126,91,102,120,48,19,60,2384,786,543,542,40,29,35,47,15,10,41,2087,130,372,450,52,25,51,62,17,6,9,1178,0,12,13,3,6,10,3,4,0,3,55,0,6,0,7,0,0,0,0,0,0,10,138,393,462,57,33,58,68,20,6,19,1242,0,0,0,0,0,0,0,0,0,0,7,922,934,1007,105,61,90,112,38,15,62,3333,1733,910,510,29,21,20,17,3,13,65,3323,221,393,226,24,17,14,8,3,0,12,927,12,23,15,3,0,5,9,0,0,0,70,0,0,0,0,0,0,0,0,0,0,4,234,420,244,25,20,20,18,7,3,15,1004,0,0,0,0,0,0,0,0,0,0,7,1969,1331,752,57,40,45,36,11,15,75,4331,3386,630,251,22,13,15,17,10,4,81,4428,253,164,66,0
503,1700,632,765,1119,1581,638,119,121,8127,0,0,0,0,0,0,6,0,0,7,15,2389,1640,2815,841,1037,1463,2145,981,237,225,13771,2446,1179,1105,131,120,110,136,94,49,62,5447,1251,1518,1622,347,379,440,512,201,57,67,6394,15,68,92,28,37,41,52,32,8,6,389,0,0,0,0,0,0,0,0,0,3,9,1269,1591,1719,378,414,477,562,230,64,80,6791,0,0,3,0,0,0,0,0,0,0,8,3717,2771,2829,514,533,588,697,327,114,139,12244,4034,821,482,53,51,37,67,40,18,88,5698,1504,715,520,75,88,74,82,69,21,34,3183,70,55,55,14,19,19,35,18,4,0,294,5,0,0,0,0,0,0,0,0,0,5,1574,769,576,91,107,98,115,83,27,39,3483,3,0,0,0,0,0,0,0,0,5,10,5613,1595,1051,141,161,133,182,131,50,134,9187,5256,416,185,25,15,20,46,25,13,78,6073,1462,207,98,14
504,2767,574,546,580,658,213,58,133,8805,0,7,6,0,0,0,0,0,0,125,141,2887,3409,4224,749,697,735,815,260,93,358,14213,3203,1755,1321,89,84,68,62,33,15,105,6739,2238,3885,2595,311,183,217,166,64,26,84,9766,141,322,283,49,44,49,43,16,4,25,980,5,3,4,0,0,0,0,0,0,0,15,2385,4217,2879,367,229,265,209,73,31,112,10763,0,0,4,0,0,0,0,0,0,136,142,5594,5971,4211,449,309,336,268,107,45,349,17641,5289,1278,625,43,39,39,38,16,18,133,7511,2476,1862,872,82,46,43,61,28,4,80,5559,443,336,177,26,27,27,27,18,3,39,1126,5,3,0,0,0,0,3,0,0,3,16,2916,2206,1053,114,73,71,92,46,10,123,6700,13,0,0,0,0,0,0,0,0,75,86,8211,3490,1685,157,109,110,127,60,22,330,14294,8165,859,299,26,24,11,21,15,13,147,9571,2572,583,200,26
