SA4_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
303,0,0,20,134,756,655,1159,719,144,155,265,488,91,27,91,4703,35,15,20,48,203,68,67,44,17,14,4,7,4,0,16,562,0,0,19,106,168,182,468,182,51,51,41,50,24,7,21,1384,3,13,37,162,305,593,1510,401,74,99,114,93,33,27,43,3512,4,11,41,65,248,313,851,444,70,83,94,169,44,20,46,2504,0,0,11,25,886,2240,1753,996,245,241,279,293,146,19,150,7289,0,0,0,32,98,140,306,218,64,36,52,89,30,7,22,1101,231,674,1664,1358,1278,1098,2257,1000,168,146,161,145,87,36,269,10568,7,13,62,139,126,168,362,243,41,65,61,53,56,13,29,1437,0,5,14,762,1358,651,629,478,110,105,111,166,83,19,142,4632,136,307,890,1619,2375,3465,4801,2994,794,699,853,958,398,69,393,20749,792,2294,4580,7031,14538,18566,39517,23125,5118,5186,6084,7253,2811,771,2848,140512
304,0,0,11,47,217,145,272,174,30,41,33,51,21,13,20,1075,14,9,10,26,131,56,47,25,7,8,4,5,3,0,10,346,5,0,19,63,102,94,245,125,39,28,21,52,28,14,19,844,0,12,29,164,313,684,1673,565,117,141,140,191,49,38,41,4152,5,4,45,67,206,254,361,177,20,36,45,48,31,6,10,1324,0,0,0,9,163,245,157,96,31,32,37,39,21,0,14,845,0,0,7,21,46,56,146,100,18,25,22,25,15,0,8,490,166,452,1375,1174,1292,1202,2891,1373,197,172,137,187,102,42,166,10925,4,14,66,123,129,193,406,237,74,64,55,89,82,26,30,1575,0,0,3,276,444,168,206,181,44,44,46,62,35,8,46,1565,76,132,376,662,933,1047,2103,1250,274,311,385,424,238,68,137,8426,522,1149,2729,4051,6784,7212,14845,8356,1761,1968,2193,2742,1319,480,933,57036
305,0,0,4,57,342,236,560,332,118,138,231,346,103,33,68,2570,8,10,18,34,127,48,70,57,11,19,23,36,9,7,9,479,0,3,16,54,82,105,253,158,42,54,98,94,63,24,15,1069,5,10,35,148,278,436,1077,325,64,110,87,152,67,34,33,2854,4,9,26,38,82,93,223,135,38,51,55,89,45,17,10,909,0,0,0,13,170,289,322,298,90,77,133,127,63,11,21,1608,0,0,6,16,63,117,411,267,97,110,104,168,86,12,34,1490,138,462,1329,1285,1466,1597,3700,1769,377,335,355,516,357,120,259,14059,4,16,70,145,142,283,567,382,119,113,144,178,183,69,40,2453,0,5,3,278,259,124,179,266,60,125,124,179,106,16,34,1755,84,169,523,785,1120,1432,3105,2774,1079,1297,1725,2467,1187,158,269,18179,461,1600,3315,4619,7372,8614,18868,13310,4094,4878,6152,8353,4003,1052,1589,88282
306,0,4,11,93,448,372,655,560,132,110,109,127,54,17,60,2744,6,7,11,15,90,28,47,25,12,5,0,14,0,0,8,268,0,5,21,40,29,23,36,27,0,3,9,3,0,4,5,204,5,7,29,95,106,119,446,150,20,53,29,46,15,9,20,1127,6,6,31,32,46,24,89,44,10,4,19,3,0,0,3,318,0,0,0,4,6,21,73,134,20,21,21,54,8,0,10,370,0,0,4,23,120,142,349,192,57,35,53,53,18,6,40,1088,225,799,2068,1459,1303,1110,2000,827,171,153,107,157,65,24,304,10766,9,14,68,153,141,153,199,125,40,35,42,36,24,12,28,1078,0,0,0,22,48,37,111,98,20,30,22,26,16,4,21,456,79,314,756,1111,1311,1171,1974,1450,333,340,418,867,413,154,421,11088,617,2351,4438,4867,6136,5650,10663,6533,1360,1324,1535,2228,970,326,1632,50630
307,0,0,0,14,78,65,365,400,94,64,102,116,38,31,63,1416,0,7,7,5,9,6,4,9,0,0,0,0,0,0,0,43,0,0,0,6,0,0,3,3,0,0,0,0,0,0,4,32,0,6,15,19,30,60,212,100,15,21,12,23,11,10,15,533,0,3,4,0,0,4,6,12,3,0,0,6,0,0,0,42,0,0,0,0,0,10,15,27,9,9,28,38,28,0,4,169,0,0,0,3,3,4,31,25,10,4,10,13,0,0,3,102,105,312,744,374,262,133,224,82,19,14,14,25,19,0,112,2444,0,3,38,28,17,33,45,31,0,8,7,6,6,0,8,213,0,0,0,3,4,6,14,8,0,0,10,0,0,0,5,57,20,55,164,187,171,106,318,163,44,35,104,150,89,29,43,1670,217,708,1281,1123,1163,851,1888,1305,270,253,398,537,237,85,444,10759
308,0,0,0,50,212,161,627,827,185,111,123,160,41,18,64,2584,0,0,0,3,17,12,15,14,0,0,0,0,0,0,0,71,0,0,3,16,12,3,16,13,0,10,7,5,4,5,5,98,0,7,13,39,50,125,830,283,57,57,55,126,46,18,33,1744,0,0,0,0,8,10,93,109,21,25,23,28,28,19,3,377,0,0,0,0,3,9,14,26,0,0,9,15,3,0,5,86,0,0,0,5,21,30,114,102,19,17,9,25,11,5,23,382,111,462,1165,767,553,335,666,385,54,55,45,71,31,11,168,4883,0,6,40,74,51,50,105,66,17,12,12,21,14,0,16,477,0,0,0,12,13,20,255,67,14,23,15,22,4,0,11,456,30,111,264,325,250,257,868,471,91,99,81,157,69,93,93,3257,238,957,1998,2272,2430,2054,5975,4009,743,817,825,1123,503,265,783,24992
309,0,6,39,228,973,876,1162,908,222,198,281,427,136,54,157,5669,48,47,73,131,385,140,179,96,16,19,14,9,8,4,22,1198,5,19,40,108,137,179,234,105,22,45,31,46,16,7,24,1021,5,24,97,366,540,1343,3543,1264,295,276,263,300,191,91,112,8720,3,19,49,61,97,97,227,144,17,28,39,44,14,5,20,860,0,0,0,17,181,412,353,361,60,93,83,79,45,3,41,1726,0,0,12,41,156,215,645,434,106,78,106,151,74,15,70,2092,707,2318,5935,4343,4255,3597,8831,3818,646,563,597,584,342,121,981,37640,19,39,142,253,326,430,736,501,130,113,134,166,131,26,57,3220,0,0,3,160,181,120,191,263,81,97,101,83,61,11,48,1403,342,989,1993,2602,2789,3264,5549,4061,1349,1448,1522,2073,697,126,683,29477,1824,6175,12041,14360,21510,23545,46203,25478,5742,5702,6305,7375,3287,1114,4617,185274
310,0,3,8,66,524,555,1338,937,141,165,168,202,56,25,109,4303,15,12,10,45,144,48,46,17,3,7,0,0,0,0,11,358,0,3,21,40,40,47,93,58,20,16,22,16,5,0,5,380,0,4,39,92,143,295,962,317,45,54,87,73,37,15,34,2199,4,6,8,16,85,170,464,306,38,38,34,59,17,3,17,1271,0,0,0,0,32,100,90,114,13,15,24,24,10,0,10,432,0,0,5,29,92,65,201,112,25,28,24,28,11,0,24,639,214,885,3140,2157,1468,907,2048,801,122,97,71,112,61,27,459,12572,3,16,54,97,92,116,252,164,23,42,27,33,25,10,32,979,0,3,12,744,2584,1624,1730,1158,241,243,194,226,117,41,422,9345,56,216,592,1044,1793,2151,5475,3335,837,554,785,759,206,91,612,18524,557,2022,4937,6203,10462,10499,24230,14527,2702,2340,2697,2886,1031,515,2963,88577
311,0,3,20,118,654,532,1039,728,176,124,147,185,49,11,91,3868,14,3,17,36,163,77,42,32,8,0,5,5,0,0,5,404,0,0,22,45,59,82,108,36,14,4,7,4,3,0,12,393,0,5,40,161,285,459,995,261,43,52,47,42,20,8,26,2435,5,11,34,60,51,57,194,206,12,23,35,13,13,0,13,731,0,0,0,4,98,367,287,170,37,22,27,37,14,0,17,1083,0,0,0,4,203,168,442,299,80,72,49,62,14,6,35,1441,229,967,3535,2717,2055,1094,2060,609,100,54,69,64,21,17,458,14047,8,6,49,83,76,91,204,131,24,24,26,19,35,5,16,808,0,0,0,125,327,200,271,156,41,37,28,47,32,13,57,1336,88,301,1054,1497,2743,3160,5598,3138,853,663,797,1017,232,68,523,21728,597,2270,6131,7684,12418,13082,25231,14951,3017,2450,2779,3267,1117,472,2624,98091
312,0,0,6,33,235,148,682,772,157,141,163,173,63,22,55,2658,4,0,5,0,17,15,20,18,0,6,0,3,8,0,0,91,0,0,7,19,7,0,15,9,4,0,0,0,0,6,0,57,0,5,16,21,39,106,886,230,28,49,77,110,49,6,28,1664,0,0,0,8,9,6,37,56,8,13,10,29,17,0,0,188,0,0,0,0,0,5,23,25,19,13,21,36,5,0,0,140,0,0,0,7,19,26,126,107,18,11,32,30,13,5,20,421,101,300,880,542,466,354,764,382,62,72,59,80,68,12,140,4286,3,12,20,28,30,48,95,42,9,19,7,11,13,0,11,352,0,0,0,6,17,13,49,45,12,7,12,8,8,6,14,196,100,175,281,316,251,275,818,414,100,104,128,359,139,104,109,3666,288,823,1687,1840,2144,1892,5624,3523,689,706,754,1290,568,233,636,22692
313,0,3,6,81,440,313,599,660,140,172,179,245,65,26,89,3023,11,13,20,26,75,19,29,11,6,5,3,3,0,0,11,229,0,10,19,44,25,21,31,16,6,3,0,5,0,0,8,182,4,8,42,112,189,274,766,320,67,75,44,48,25,11,50,2019,3,24,23,24,34,25,54,34,0,0,12,5,3,0,11,252,0,0,0,0,16,20,69,59,28,50,135,188,50,0,13,626,0,0,0,10,32,37,141,127,30,41,49,51,10,0,31,571,345,1316,3551,2308,1743,987,2925,978,146,137,80,122,38,19,535,15227,11,11,73,72,91,93,176,116,19,21,26,26,18,4,15,794,0,0,0,40,75,43,81,46,14,10,7,16,0,5,29,372,94,315,590,830,845,758,1289,715,161,120,118,136,95,27,227,6323,742,2738,5481,5605,6904,5411,10958,5592,983,958,1104,1412,583,220,1806,50501
314,0,0,9,47,303,285,890,634,114,118,89,108,39,14,41,2697,3,7,11,9,85,32,39,30,4,8,4,0,0,0,0,232,0,7,13,32,29,26,87,23,7,7,3,3,0,0,9,239,0,5,26,79,151,453,1648,693,148,172,119,155,53,34,44,3779,0,10,18,46,41,57,148,100,9,10,5,17,7,3,9,470,0,0,0,5,7,19,51,42,8,7,8,14,0,0,7,177,0,0,0,8,26,31,225,125,25,27,14,18,11,0,10,520,146,531,1624,1246,1168,1049,3467,1314,165,176,130,133,54,15,222,11440,4,6,27,63,64,105,222,163,18,14,21,21,16,11,19,784,0,0,9,25,26,27,54,43,15,10,7,7,0,0,8,230,35,149,420,611,719,861,2090,1095,311,223,229,220,72,23,122,7176,336,1193,2830,3434,4964,5680,15894,8598,1558,1490,1306,1451,549,214,944,50448
315,0,0,0,11,87,77,229,173,32,31,29,32,14,12,19,743,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,19,0,0,0,5,0,5,0,7,0,0,0,0,0,0,0,26,0,0,0,9,14,22,144,67,6,24,15,59,23,9,14,413,0,0,3,0,4,0,8,29,4,3,4,4,5,0,4,80,0,0,0,0,0,5,5,5,0,5,3,7,4,0,0,38,0,0,0,0,3,6,27,21,10,8,3,5,4,0,4,97,13,92,242,160,92,90,155,72,12,18,15,32,8,4,55,1054,0,9,9,18,9,12,32,26,4,7,0,5,4,4,0,143,0,0,0,0,3,7,21,27,15,14,19,46,4,0,7,165,17,54,101,170,119,137,254,206,44,41,46,125,57,31,114,1519,56,289,544,593,659,687,1523,1186,203,240,244,469,176,115,397,7386
316,3,7,15,60,282,216,364,337,99,97,112,111,69,10,60,1837,19,26,27,41,111,36,64,57,16,17,18,9,10,8,8,466,4,4,38,55,53,31,52,52,22,9,11,3,13,10,16,368,0,22,75,245,389,622,1691,796,202,137,155,239,67,53,89,4795,0,8,42,37,48,22,64,42,20,24,10,4,4,0,7,331,0,0,0,0,12,21,44,83,26,17,28,33,0,0,16,289,0,0,5,22,52,82,266,190,52,52,50,44,33,4,35,888,589,1881,4777,3405,2853,2347,6836,2601,547,467,447,455,241,112,707,28276,17,29,128,217,231,269,542,355,78,71,76,123,101,28,40,2297,3,0,6,20,33,26,96,111,18,46,37,51,22,0,8,479,177,569,1085,1232,1101,1014,2155,1494,386,392,409,500,252,71,297,11131,1240,4164,8206,8715,9867,8548,19239,10402,2299,2327,2241,2561,1249,465,2212,83741
317,0,0,0,19,131,110,364,422,61,60,73,74,36,11,32,1393,3,4,11,0,22,6,5,8,0,0,0,0,0,0,0,62,0,5,25,14,8,14,43,24,7,12,27,48,31,13,3,269,0,6,12,41,42,128,529,128,27,41,18,30,30,15,4,1057,0,0,3,15,8,17,121,114,35,42,27,45,7,7,3,447,0,0,0,0,3,39,59,75,27,34,106,134,40,0,12,522,0,0,0,3,14,15,62,41,14,9,13,13,7,0,8,202,134,423,948,554,334,206,518,222,25,40,29,33,17,17,104,3614,0,9,49,56,40,48,110,65,17,10,15,21,10,4,8,463,0,0,0,8,18,17,38,32,16,14,8,8,13,0,5,180,34,86,183,256,267,272,1394,806,169,337,277,323,97,75,107,4684,274,905,1618,1600,1711,1619,5402,3757,831,1289,1716,2551,772,225,594,24854
318,0,0,3,43,301,234,705,467,84,70,126,119,53,12,58,2285,0,4,8,8,26,15,21,14,0,0,0,4,0,0,0,100,0,3,15,38,17,9,19,12,4,3,0,0,0,0,0,138,3,3,16,33,61,147,522,147,20,28,41,60,60,12,17,1173,0,0,11,15,36,29,87,64,16,6,11,28,25,4,11,354,0,0,0,0,3,10,9,15,6,5,4,9,7,0,0,74,0,0,0,12,36,57,146,80,21,12,14,27,4,6,23,445,158,501,1469,813,654,550,1070,472,71,61,100,147,62,22,209,6350,4,6,39,58,55,57,162,107,24,33,31,47,34,9,8,669,0,0,0,16,55,53,87,65,24,17,23,16,11,5,14,381,59,183,417,478,508,461,1319,844,179,230,323,466,177,108,202,5950,468,1525,2838,2560,3247,2819,6942,3975,758,779,1088,1449,702,266,925,30336
319,0,3,6,86,433,319,442,395,76,84,87,129,47,13,97,2228,12,7,8,25,58,15,19,8,0,6,0,0,0,0,3,155,0,0,13,41,15,11,23,15,8,0,0,0,0,0,7,147,4,14,38,102,105,198,560,162,35,44,46,66,39,14,35,1467,0,7,19,21,14,4,46,50,5,3,6,7,37,9,9,244,0,0,0,0,9,14,28,59,19,17,51,95,27,0,4,323,0,0,0,10,32,28,142,182,42,33,44,51,21,0,33,625,401,1517,4026,2300,1426,752,1333,468,66,59,61,106,61,24,593,13193,0,11,74,111,101,91,170,87,19,25,15,29,12,8,16,769,0,0,3,20,28,45,71,81,28,27,9,13,14,0,19,351,115,390,738,722,555,380,658,372,106,112,114,286,155,111,245,5058,839,3283,6379,5603,5256,3608,5727,3160,699,708,858,1335,624,286,1643,40013
397,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,8,0,3,3,0,0,23
399,0,0,0,4,8,3,16,5,5,3,4,5,0,0,9,61,0,0,3,0,5,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,6,7,7,9,30,0,0,0,0,0,3,22,0,89,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,3,6,16,4,3,3,45,0,0,0,0,0,0,6,11,0,0,0,6,0,3,0,17,7,40,168,110,75,29,93,44,13,3,23,52,35,15,42,764,0,0,7,6,5,9,8,8,0,0,3,10,8,0,6,62,0,0,0,0,3,0,4,3,0,0,0,4,3,0,0,24,0,4,29,21,37,35,56,41,16,11,39,143,87,35,57,619,15,83,260,264,286,210,365,223,69,47,138,371,213,124,230,2917
401,0,0,8,47,175,132,376,351,83,78,119,231,79,17,43,1742,48,33,72,66,280,101,77,14,9,3,17,7,10,0,13,743,0,13,40,102,118,119,235,172,58,72,71,98,47,10,19,1159,6,21,56,112,160,219,563,179,47,43,107,136,49,20,20,1745,0,9,17,70,105,131,419,448,89,138,193,230,118,10,22,1994,0,0,0,4,59,98,115,136,36,40,61,36,24,0,15,625,0,0,3,22,79,90,180,119,25,29,32,44,10,13,20,663,379,1839,4615,2491,1546,1137,2582,1022,161,136,155,170,121,63,456,16873,6,18,93,155,160,170,336,190,44,56,64,53,99,29,35,1513,0,0,6,361,491,131,225,243,101,139,184,181,96,14,57,2235,384,537,758,729,846,1127,1816,1327,466,531,600,718,339,76,181,10434,1512,7444,9539,6174,6847,6150,16188,11882,3549,4177,5009,6050,2806,561,1775,89654
402,0,0,11,86,722,685,1653,1196,218,181,197,302,96,22,122,5499,39,70,83,101,736,270,137,34,7,9,6,3,0,0,29,1531,0,5,26,49,61,54,125,63,19,14,21,18,3,4,8,462,0,9,39,95,89,185,596,194,31,28,61,74,40,5,22,1454,0,9,16,40,54,87,387,478,80,113,149,158,84,7,38,1698,0,0,0,0,15,48,92,112,15,29,27,36,6,3,5,395,0,0,0,29,316,149,278,132,42,27,28,35,20,10,40,1106,386,3286,12815,6052,2285,1225,2398,737,59,92,96,83,46,30,918,30523,3,12,47,113,98,100,234,169,28,22,36,24,18,7,15,922,0,6,11,654,2119,1095,954,665,154,145,146,169,124,17,188,6439,252,727,1051,1072,2395,2482,6384,3963,1219,689,966,1076,388,85,565,23318,1263,7766,17464,10130,11079,9216,28799,20238,4514,4154,5183,6161,2445,550,3122,132081
403,0,0,5,94,402,400,664,498,86,114,137,146,50,15,59,2676,45,31,54,66,642,251,117,56,10,12,7,13,3,6,26,1339,5,5,20,82,71,54,188,96,42,40,39,27,13,4,6,702,5,12,58,144,158,260,947,416,117,94,156,180,115,14,31,2705,5,13,12,46,77,40,215,148,26,44,51,76,50,3,21,822,0,0,0,0,14,12,60,78,10,21,9,12,15,0,8,244,0,0,0,13,62,84,176,101,24,13,24,41,29,5,14,595,525,2434,8821,5156,3291,2152,7093,2777,287,248,272,377,170,69,770,34449,3,15,80,143,173,187,304,214,57,39,44,48,49,16,32,1408,0,0,0,184,154,62,126,157,43,34,51,87,53,0,34,989,291,559,963,842,1014,1236,1958,1360,536,451,464,620,253,48,230,10830,1400,5940,12462,8738,8675,7054,19340,10853,2450,2471,2680,3364,1532,309,1878,89142
404,0,3,5,57,351,304,696,675,164,156,145,206,84,18,56,2916,76,90,98,72,341,88,83,55,13,6,0,3,0,0,22,952,4,4,12,27,48,29,101,53,6,18,6,18,12,5,9,350,3,0,23,55,60,98,334,130,49,46,88,102,64,8,15,1078,0,4,14,23,24,6,82,113,26,36,40,65,25,0,10,480,0,0,0,0,15,22,57,115,26,20,23,28,8,0,8,315,0,0,0,10,115,83,184,116,22,15,32,29,12,12,20,642,175,1062,3135,1411,894,575,1708,866,110,119,99,104,89,33,263,10638,0,0,23,70,61,97,142,102,33,27,27,31,16,7,21,664,0,4,13,697,1893,1132,1004,745,237,206,265,289,142,31,244,6896,276,539,860,815,1176,2299,2430,1516,578,531,519,554,268,43,217,12620,1218,5717,8222,4746,6437,6436,13008,9440,2718,2976,3369,4013,1695,315,1633,71945
405,0,0,0,15,76,36,88,146,37,22,38,36,17,0,9,521,3,3,9,4,29,12,6,0,0,0,0,0,0,0,0,62,0,0,6,7,3,0,0,0,0,0,5,0,6,0,0,34,0,3,11,19,14,30,109,49,9,7,10,6,17,0,5,272,0,6,4,9,4,0,11,5,0,8,8,3,0,0,0,59,0,0,0,0,0,0,7,13,0,0,0,10,4,0,3,34,0,0,0,6,5,9,34,26,3,4,8,5,6,0,6,113,109,750,2538,959,375,215,448,139,11,15,20,16,11,3,273,5879,0,8,16,20,29,29,48,28,0,0,0,0,8,0,11,194,0,0,0,5,8,6,13,22,5,5,3,0,0,0,4,71,51,118,169,120,89,68,94,83,19,22,14,53,72,17,35,1023,294,1496,3129,1470,906,609,1223,747,142,155,161,204,148,34,451,11166
406,0,0,0,19,55,54,152,190,31,55,42,60,17,12,24,712,5,0,10,3,10,6,4,6,0,0,0,0,0,0,0,40,0,0,0,4,0,3,3,4,0,4,0,0,0,0,0,18,0,0,4,25,7,15,121,59,13,5,15,17,15,8,11,308,0,0,0,0,0,4,22,36,16,18,19,11,4,0,5,135,0,0,0,0,0,0,0,10,3,3,0,4,3,0,0,26,0,0,0,0,5,4,20,21,6,0,8,10,5,0,9,86,67,308,1756,633,162,67,156,97,8,18,13,19,4,8,160,3458,0,4,17,11,14,10,17,10,0,3,5,0,0,5,6,100,0,0,0,6,3,4,9,33,3,0,0,10,3,0,8,78,16,86,166,136,66,51,147,101,27,31,60,71,47,34,65,1104,133,781,2315,1092,516,345,1092,899,188,261,315,305,160,81,409,8908
407,0,0,4,26,113,97,322,417,75,107,65,103,24,19,65,1437,3,0,14,19,41,15,14,0,0,0,0,0,0,0,5,110,0,0,13,4,5,8,8,3,0,0,0,7,3,0,6,56,0,3,27,31,31,64,189,108,21,26,37,49,25,6,18,634,0,6,0,12,5,0,10,35,12,15,10,17,0,0,0,129,0,0,0,0,0,3,11,32,10,10,14,23,6,5,0,105,0,0,0,10,9,28,121,94,19,36,19,26,10,8,16,399,251,1394,3850,1741,786,408,803,321,50,30,33,39,18,0,485,10202,0,5,29,68,51,61,97,42,7,6,10,23,4,0,12,421,0,0,5,12,25,30,55,48,30,36,3,12,12,0,42,315,89,239,319,228,155,146,475,352,85,79,105,179,93,75,204,2802,587,3042,5187,2795,1900,1384,3248,2375,583,661,621,960,378,134,1220,25070
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,54,28,12,14,13,10,4,6,0,8,4,7,10,176,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,3,5,7,16,11,3,4,9,12,3,8,12,110,6,30,72,43,36,37,66,47,11,14,25,56,22,34,36,530
501,0,0,0,15,96,86,556,598,121,97,100,110,42,6,44,1871,14,17,9,11,63,13,18,19,0,0,0,0,4,0,7,171,4,12,26,30,24,25,58,26,4,3,5,4,4,0,6,228,3,8,46,116,224,264,1088,467,48,72,47,69,38,10,32,2529,0,4,3,4,8,11,32,36,10,8,3,9,0,8,0,131,0,0,0,0,3,4,33,88,14,16,49,67,19,0,3,306,0,0,3,5,25,29,117,69,19,11,19,25,14,0,15,363,308,801,3697,2479,1843,1012,1995,911,99,51,79,131,67,23,498,13981,3,7,61,124,79,57,135,67,20,15,8,20,10,6,11,614,0,0,0,12,14,37,59,60,14,11,9,16,8,3,16,249,61,90,352,338,402,314,945,532,92,118,125,189,97,38,212,3912,708,1793,4977,4228,4353,2968,7450,4702,668,666,728,1003,448,167,1291,36146
