SA4_CODE_2021,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Brazil_0_4,M_Brazil_5_14,M_Brazil_15_24,M_Brazil_25_44,M_Brazil_45_54,M_Brazil_55_64,M_Brazil_65_74,M_Brazil_75_84,M_Brazil_85ov,M_Brazil_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_SAR_Ch_0_4,M_Hong_Kong_SAR_Ch_5_14,M_Hong_Kong_SAR_Ch_15_24,M_Hong_Kong_SAR_Ch_25_44,M_Hong_Kong_SAR_Ch_45_54,M_Hong_Kong_SAR_Ch_55_64,M_Hong_Kong_SAR_Ch_65_74,M_Hong_Kong_SAR_Ch_75_84,M_Hong_Kong_SAR_Ch_85ov,M_Hong_Kong_SAR_Ch_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot
302,0,6,4,28,10,13,3,4,0,76,6594,11879,10193,21480,9517,7798,5836,3288,1267,77854,3,4,23,41,13,17,0,0,0,99,0,0,0,18,4,20,9,0,0,51,3,13,20,190,13,10,5,0,0,249,0,0,4,0,0,0,3,0,0,16,3,18,18,95,50,27,20,11,4,250,0,7,0,18,9,5,7,0,0,47,5,28,83,325,81,102,97,37,29,780,0,0,0,8,6,5,13,12,7,42,0,9,13,22,5,8,8,12,0,71,9,188,252,900,722,698,513,382,112,3772,0,12,34,218,120,106,79,40,6,624,0,12,8,80,15,22,17,6,5,170,0,8,15,89,50,53,62,57,24,356,0,4,0,13,7,4,10,25,12,84,3,20,27,123,31,52,49,16,5,322,41,229,440,2526,502,219,144,53,18,4173,0,8,18,53,20,9,19,4,3,136,4,24,33,208,69,12,10,4,4,368
303,4,46,91,342,76,36,17,0,0,614,10522,19345,16924,28125,11993,9349,6397,3705,1312,107656,5,31,24,166,49,27,23,3,0,322,0,4,13,177,89,111,105,26,5,526,0,9,23,297,24,9,0,0,0,373,0,0,13,44,39,36,27,5,4,168,8,28,30,183,98,49,28,13,0,443,0,11,12,58,36,17,25,14,3,170,50,454,1225,4750,1032,1028,860,294,104,9801,0,0,9,55,20,57,59,40,13,244,0,26,29,70,23,31,32,17,10,230,29,226,379,1111,853,859,679,444,153,4735,0,10,38,333,192,182,107,53,10,934,0,12,17,121,34,35,14,5,0,241,0,7,14,140,81,59,101,78,19,495,0,11,7,21,29,68,107,150,73,463,33,127,241,925,239,325,236,60,15,2195,46,431,1044,5191,849,312,234,108,26,8250,10,25,60,272,66,47,50,35,6,570,6,39,81,413,104,42,18,14,0,716
304,0,0,5,20,4,3,0,0,0,26,4711,11424,10927,14068,7621,5613,4622,2755,900,62646,3,9,5,105,18,16,6,3,0,168,0,0,0,11,4,9,0,0,0,26,0,13,15,151,20,6,0,0,0,218,0,0,3,3,3,0,4,0,0,19,11,46,33,120,84,51,38,15,0,388,6,14,3,48,29,13,10,8,0,118,11,208,311,889,199,166,126,50,19,1985,0,0,0,5,7,16,5,7,4,47,0,24,12,30,6,5,6,6,0,89,42,362,492,837,989,851,591,473,142,4771,0,3,22,74,68,50,54,10,5,284,0,21,22,72,50,26,24,8,0,225,5,27,36,116,85,60,88,58,15,494,0,5,6,6,6,5,11,4,5,39,5,71,99,136,54,72,51,17,4,510,9,175,186,951,304,162,79,59,18,1943,6,33,40,117,37,15,34,10,5,289,0,43,49,290,134,53,30,18,0,616
305,3,0,7,39,3,0,3,0,0,59,5585,10827,15496,31720,12291,9096,5858,2596,743,94207,0,6,18,76,21,11,0,0,0,129,0,0,0,48,21,8,5,10,0,93,0,28,76,929,56,22,9,3,0,1121,0,6,8,13,6,7,0,0,0,38,19,52,46,339,117,62,38,10,3,684,0,7,6,135,22,18,7,4,0,196,9,105,1063,1185,185,145,113,44,15,2860,0,0,0,18,6,15,14,12,8,71,0,13,8,71,11,10,8,4,0,134,49,312,606,2121,1142,1126,634,328,81,6394,0,7,22,113,49,28,25,10,7,257,3,33,42,333,62,39,20,5,0,548,0,11,33,263,108,71,74,54,14,619,0,0,0,21,12,23,64,84,64,270,16,63,251,306,72,46,42,10,4,809,60,185,367,1915,236,110,62,37,7,2981,3,10,71,137,26,14,13,7,3,302,4,25,25,405,78,31,20,4,0,594
306,0,5,3,8,0,0,0,0,0,12,6238,14857,11370,19996,11764,11585,9229,4124,1036,90205,0,0,0,19,4,3,0,0,0,20,0,0,0,4,6,3,0,0,0,12,0,0,5,68,7,0,0,0,0,84,0,4,0,3,8,0,3,0,0,21,4,7,7,80,49,47,54,25,3,278,0,0,6,71,11,5,0,3,0,98,3,24,25,137,54,54,40,14,8,363,0,0,0,4,6,18,27,31,14,102,0,0,3,8,3,6,9,7,4,44,3,97,155,700,665,1104,1053,662,153,4598,0,6,13,52,28,41,19,12,0,170,0,3,16,126,30,34,29,11,7,265,4,6,25,119,80,155,171,178,39,781,0,0,0,0,4,8,18,13,13,50,0,8,13,61,4,19,18,5,0,140,12,89,129,885,147,90,49,30,16,1441,0,20,21,87,32,9,39,13,10,232,0,0,0,12,8,11,10,0,0,46
307,0,0,0,0,0,0,0,0,0,5,3547,8077,6262,10658,6512,7211,6371,3306,935,52877,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,3,21,32,24,0,0,0,0,76,0,0,0,3,0,3,0,0,0,5,0,5,0,17,11,15,11,3,3,64,0,3,0,21,3,3,0,0,0,35,0,0,5,27,4,6,3,0,0,50,0,0,0,0,0,3,4,8,0,17,0,0,0,3,0,0,3,0,0,0,0,11,18,76,98,220,311,226,44,997,0,3,3,20,7,14,5,0,0,54,0,0,10,19,0,5,6,0,0,43,0,0,7,14,8,26,48,27,7,139,0,0,0,0,0,0,0,0,0,7,0,0,0,9,3,0,6,5,0,18,5,8,17,129,16,4,7,3,4,196,0,0,3,17,6,3,8,0,4,35,0,0,0,8,5,0,0,0,0,12
308,0,0,5,14,7,0,0,0,0,29,6748,15143,11805,22541,11096,11694,8485,3881,1083,92469,5,4,3,40,16,4,0,0,0,67,0,4,0,0,4,0,0,0,0,9,0,10,18,53,40,6,0,0,0,129,0,0,0,0,3,0,0,0,0,10,8,21,0,56,28,19,11,9,0,142,0,0,0,7,0,0,3,0,0,14,3,38,27,214,36,18,10,6,0,359,0,0,0,3,3,3,6,3,5,25,0,3,3,15,4,3,9,0,0,36,6,54,80,245,303,525,427,300,81,2017,0,0,13,63,33,27,7,5,0,159,0,6,0,20,7,13,7,3,4,72,0,0,4,34,24,43,68,48,18,240,0,0,0,4,5,5,4,3,7,28,0,0,4,18,5,3,5,0,0,36,13,43,42,419,91,20,18,13,0,662,0,3,6,19,3,3,8,3,0,56,0,0,0,21,7,3,3,0,0,30
309,0,5,11,36,15,9,3,0,0,72,16445,34089,28339,49839,25463,21105,17773,9613,2699,205357,0,9,20,98,39,24,0,0,0,187,0,0,4,145,76,107,80,31,0,446,15,56,159,1793,125,23,15,5,0,2196,4,7,16,12,17,22,7,8,0,90,16,59,81,414,176,126,106,51,15,1041,0,5,17,174,54,33,26,26,0,331,17,280,428,1585,397,456,296,93,34,3592,0,0,0,54,34,73,113,130,34,440,0,13,17,52,37,61,92,75,28,374,59,591,1201,3011,2628,3076,2636,2087,643,15928,0,14,31,191,104,70,63,18,9,503,7,13,31,284,76,70,64,40,13,593,5,18,47,235,150,212,347,336,105,1461,0,3,9,23,18,61,81,71,27,293,12,94,106,278,83,115,96,20,5,813,27,153,477,2515,317,179,108,88,20,3877,7,27,75,127,50,40,65,15,17,429,3,15,34,271,91,55,64,25,8,564
310,9,18,47,106,32,14,0,0,0,223,12443,24133,18511,34259,14205,12328,8885,4198,1124,130080,0,22,36,138,65,6,8,3,0,279,0,0,3,32,14,24,7,6,0,90,0,5,29,112,37,11,3,0,0,198,0,0,5,15,11,12,8,0,0,46,3,19,14,58,43,29,15,13,3,192,0,0,8,28,44,33,23,15,0,159,4,42,85,257,101,67,54,20,12,634,0,0,0,22,9,25,9,17,7,92,9,10,49,14,10,0,6,3,0,97,12,165,266,798,912,1313,968,714,199,5339,3,20,60,319,146,129,63,32,3,771,0,9,8,30,23,25,15,12,0,124,0,4,8,104,75,75,169,119,29,592,0,0,3,9,3,12,11,8,4,45,3,7,31,74,15,15,21,3,4,174,19,231,337,2434,469,157,98,48,8,3799,5,8,21,78,38,17,26,12,6,212,0,18,22,141,45,26,11,8,0,276
311,7,103,190,849,166,55,17,5,0,1396,11941,23209,17627,29247,13055,10539,8181,3750,899,118450,0,5,0,59,19,11,0,0,0,99,0,0,13,127,55,80,44,15,3,330,0,7,18,74,26,13,0,0,0,136,3,20,30,107,107,90,69,27,6,465,0,22,17,58,48,32,22,17,6,212,0,3,3,25,13,19,11,4,0,76,9,42,95,408,109,114,94,30,19,912,0,0,0,37,29,67,53,48,3,243,0,9,8,33,20,12,19,12,0,115,14,90,242,748,871,1379,1258,973,236,5822,0,23,63,367,210,172,97,36,11,979,0,0,4,28,9,37,14,16,0,117,0,5,14,70,69,89,187,121,23,575,0,0,0,9,11,13,26,23,8,90,0,7,24,113,36,58,37,3,5,287,24,161,368,2024,248,123,85,49,13,3090,0,21,21,68,33,25,31,12,9,221,0,62,101,145,30,9,10,0,0,358
312,0,0,0,0,0,0,0,0,0,0,5238,11165,8645,17313,9003,8930,6244,2739,735,70004,0,6,0,16,9,8,0,0,0,43,0,0,0,0,0,0,0,0,0,6,0,0,5,33,10,0,0,0,0,54,0,0,0,0,0,0,0,0,0,3,4,7,7,44,14,19,11,3,4,115,0,0,0,41,5,3,0,0,0,52,0,19,10,80,32,15,8,3,3,161,0,0,0,4,0,4,7,5,0,18,0,4,0,11,5,0,5,3,0,25,9,63,77,306,277,432,344,235,45,1790,0,7,16,39,15,16,4,0,0,104,0,0,3,49,14,13,6,3,0,83,5,5,3,33,22,36,64,51,10,225,0,0,0,0,0,0,0,3,0,7,0,0,0,19,3,5,4,0,0,30,10,26,28,345,48,21,13,11,3,495,0,4,4,22,7,5,5,0,4,51,0,5,0,19,10,0,0,0,0,31
313,0,0,0,4,0,0,0,0,0,5,6786,15343,13005,22274,11770,11065,10614,5629,1521,97999,0,4,0,11,0,0,0,0,0,14,0,0,0,8,4,6,3,0,0,20,0,3,0,23,7,3,0,0,0,36,0,0,3,8,4,4,0,0,0,21,8,14,9,61,40,49,40,20,7,245,0,0,3,12,8,6,8,5,0,39,0,20,9,62,22,26,27,7,5,188,0,5,0,6,7,14,14,23,5,69,0,4,0,7,4,11,15,10,0,53,12,178,354,708,953,1357,1419,1119,302,6396,0,3,13,108,63,60,43,14,0,304,0,4,4,23,22,14,30,18,6,123,5,8,12,56,54,82,148,139,25,535,0,0,6,4,6,10,15,11,3,54,5,13,3,28,4,6,20,0,4,84,4,26,27,269,54,27,27,31,12,471,0,8,8,25,5,0,14,12,8,87,0,0,0,19,8,3,9,6,0,52
314,0,0,0,18,3,0,3,0,0,37,7171,15037,11174,20194,9692,7191,5451,2563,550,79021,0,6,0,40,5,6,0,0,0,59,0,0,0,9,9,9,0,5,0,30,0,15,7,78,22,6,0,3,0,129,0,0,5,6,0,0,3,0,0,10,5,16,17,59,42,38,24,3,0,214,0,0,5,16,13,3,4,0,0,43,4,28,29,160,44,38,33,13,3,346,0,0,0,7,4,13,8,6,0,42,0,10,3,15,11,5,3,3,3,67,14,248,464,900,1023,1027,678,481,108,4950,0,14,26,177,100,74,50,17,10,466,0,4,9,24,22,19,12,8,3,103,6,18,19,59,62,61,78,56,13,365,0,0,3,6,4,6,4,3,3,31,4,9,22,39,5,13,13,0,0,107,21,150,137,1424,248,87,69,22,9,2165,0,8,11,31,13,6,20,9,0,89,0,8,17,80,36,13,3,5,0,161
315,0,0,0,0,0,0,0,0,0,0,2805,5379,4526,8809,3983,3816,2414,1033,222,32988,0,6,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,18,0,0,0,5,0,0,0,0,0,4,4,0,0,15,5,3,0,0,0,31,0,0,0,4,0,0,0,0,0,6,5,0,8,27,0,3,0,0,0,41,0,0,0,0,0,6,0,4,0,15,0,3,0,3,0,0,3,0,0,12,0,3,8,74,67,103,93,53,7,406,0,0,10,38,15,23,4,3,0,101,0,0,0,13,0,0,6,0,0,23,0,0,0,11,12,11,13,20,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,11,8,120,13,6,0,5,0,160,0,5,4,12,0,0,0,0,0,25,0,0,0,4,0,0,0,0,0,4
316,0,0,0,14,4,0,0,0,0,17,9160,21874,17545,30563,17894,17512,16293,8842,2730,142421,0,3,0,18,7,0,0,0,0,30,0,0,0,11,6,5,0,3,0,25,0,19,13,427,35,14,10,0,0,520,0,7,12,0,0,0,0,0,0,21,12,64,43,199,130,96,97,56,3,704,6,3,0,33,20,7,3,9,3,89,5,45,28,120,37,26,20,15,3,299,0,5,0,4,9,20,25,30,13,108,0,4,0,15,9,9,22,16,9,79,50,577,824,1772,1949,2280,2262,1749,522,11981,0,10,9,54,34,39,20,10,5,181,5,18,21,154,60,53,37,29,4,381,8,24,29,146,120,163,260,249,65,1070,0,3,3,9,5,12,23,22,11,93,3,26,27,43,11,26,9,6,0,156,10,91,128,791,128,51,52,53,20,1326,0,23,18,43,10,9,34,9,9,145,0,3,9,46,19,0,7,0,0,87
317,0,5,20,29,7,3,4,0,0,68,4547,9943,8609,14460,7053,7004,6025,3451,1094,62197,0,8,15,49,16,3,3,0,0,92,0,0,0,5,0,0,0,0,0,4,0,0,23,48,24,7,0,0,0,106,0,0,0,3,0,0,0,0,0,14,0,26,7,49,23,19,8,3,0,145,0,0,0,3,4,0,0,5,0,15,0,23,32,159,46,23,22,7,4,320,0,0,0,5,0,3,0,10,0,18,0,16,8,14,0,3,0,6,0,44,6,31,79,184,195,291,324,260,82,1463,0,6,7,42,12,10,13,3,0,102,0,0,8,21,6,6,6,0,0,39,0,0,7,24,16,38,56,35,9,182,0,0,0,0,0,9,3,0,0,10,0,4,17,34,6,15,5,0,0,79,8,59,161,877,89,28,16,7,3,1256,0,6,5,20,3,3,6,3,0,51,0,3,11,31,6,7,6,5,0,76
318,0,0,4,17,0,0,0,0,0,29,6447,14125,13448,23336,11260,10742,8301,3870,997,92522,3,5,7,15,6,0,0,0,0,44,0,0,0,4,0,3,0,0,0,9,0,4,3,31,3,0,4,0,0,38,0,4,0,3,0,0,0,0,0,12,5,7,18,80,31,29,20,10,4,207,0,0,4,10,6,0,3,0,0,22,0,11,18,87,32,23,12,6,7,196,0,0,0,0,4,4,3,11,0,22,0,9,7,18,0,4,3,0,0,47,7,94,148,412,375,639,591,371,75,2721,0,5,16,49,21,30,11,3,0,144,0,0,6,42,17,15,10,4,5,101,0,8,16,65,42,56,99,85,16,385,0,0,0,10,8,7,11,14,5,70,0,3,18,22,9,11,7,7,0,72,9,49,128,519,172,64,24,13,6,986,4,3,11,29,6,0,11,8,0,77,0,0,0,22,5,0,0,0,0,30
319,0,0,0,0,0,0,0,0,0,0,6444,16906,13840,22835,14295,17253,18049,9409,2336,121367,0,4,5,14,7,0,0,0,0,31,0,0,0,4,0,0,0,0,0,9,0,0,4,19,3,3,0,0,0,33,0,4,0,3,3,0,0,0,0,23,5,13,13,48,29,35,53,36,4,231,0,0,0,9,4,0,10,3,0,23,0,4,13,37,19,15,20,11,5,116,0,0,0,0,4,12,20,22,9,64,5,7,0,19,4,4,9,10,0,59,7,66,117,355,558,1188,1639,1383,311,5627,0,4,17,53,30,24,20,11,0,156,0,0,5,33,10,29,25,19,4,119,0,6,12,39,55,102,228,211,56,694,0,0,0,0,5,9,18,7,0,33,0,0,6,21,6,14,10,5,0,58,4,43,33,315,62,36,17,24,0,531,0,5,6,29,3,7,20,9,3,81,0,0,0,16,6,3,3,3,0,33
397,0,0,0,0,0,0,0,0,0,0,0,0,4,16,7,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,3,235,383,447,1358,627,826,806,159,12,4859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,22,0,0,0,9,0,0,0,0,0,11,0,0,0,11,4,0,0,0,0,16,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,18,56,27,87,89,45,4,329,0,0,0,5,0,0,5,0,0,11,0,0,4,27,0,3,0,0,0,37,0,0,5,17,11,11,7,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,15,0,0,0,0,0,24,0,0,0,9,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3
401,0,0,19,78,14,12,3,0,0,135,6900,15043,14677,24498,13655,12615,9661,4940,1642,103634,5,33,41,147,44,9,6,0,0,283,0,0,3,29,12,20,4,6,0,80,0,18,14,180,24,0,3,0,0,248,0,3,17,32,23,7,10,4,0,104,4,25,32,97,65,58,35,7,4,338,3,7,3,37,11,5,5,0,0,62,25,371,1251,2619,462,295,267,69,31,5402,0,0,0,26,11,29,30,40,15,147,0,19,23,63,17,18,28,28,8,206,29,217,415,937,1124,1735,1546,941,355,7285,0,0,0,18,12,12,7,6,3,64,0,10,15,100,43,31,20,4,4,233,3,17,16,112,89,96,233,181,71,815,0,3,9,31,25,136,225,250,166,846,11,73,308,344,72,83,87,25,3,1015,31,455,714,2750,525,155,109,86,26,4839,3,13,32,108,18,13,18,8,3,222,4,67,61,344,140,56,47,10,11,743
402,22,296,725,1923,584,294,101,22,4,3968,14081,26138,21636,40642,18201,14815,10272,5156,1315,152255,10,44,52,277,76,18,9,6,3,489,0,0,8,105,47,62,47,15,0,286,0,5,7,55,9,6,0,0,0,86,11,37,73,359,223,200,134,40,10,1077,3,8,24,59,39,33,18,6,0,192,0,0,5,39,27,27,31,13,0,152,13,61,267,1049,223,227,178,61,11,2093,0,0,3,69,44,69,98,104,26,416,6,26,21,70,22,15,24,16,4,195,9,129,356,957,1438,3796,2844,1998,901,12433,0,13,17,104,67,40,21,13,0,261,0,0,3,23,16,21,12,5,0,81,0,9,10,44,79,130,355,254,94,981,0,0,8,34,30,97,183,161,73,588,0,17,131,220,38,38,25,8,4,486,75,643,1648,6472,879,265,189,61,23,10259,4,18,44,92,25,19,11,7,8,231,6,113,237,431,100,49,33,19,4,984
403,3,20,9,35,10,0,4,0,0,79,9366,19898,17760,33653,16341,14784,13177,6311,2117,133412,5,26,16,95,26,4,5,0,0,177,0,0,0,39,21,28,36,9,8,138,0,10,12,233,16,8,4,0,0,286,0,3,4,19,19,24,10,8,0,85,8,27,25,112,86,67,50,18,0,391,0,0,0,17,14,12,9,15,4,73,5,100,248,977,211,159,160,46,6,1915,0,0,6,22,24,42,56,55,24,217,5,19,16,54,21,24,41,31,6,216,40,444,1081,1909,2393,3363,2564,1833,684,14309,0,0,10,44,27,23,17,11,3,137,0,7,10,57,35,42,30,9,0,199,6,14,17,103,100,157,313,238,109,1052,0,9,4,29,27,70,158,167,95,563,7,26,68,141,31,34,31,9,6,348,20,188,377,1527,396,169,92,61,27,2854,3,16,17,77,32,10,26,12,6,200,0,28,46,227,98,90,50,18,6,565
404,0,29,35,149,32,18,5,3,0,267,6035,10536,10761,21880,10424,9956,6581,3145,1238,80552,3,13,22,120,34,5,0,0,0,198,0,0,7,183,94,117,82,31,11,516,0,19,7,242,16,0,3,0,0,290,0,0,21,61,108,76,57,24,6,356,3,13,10,68,29,26,20,5,0,166,0,0,7,32,16,9,6,4,0,74,3,22,215,664,128,132,121,58,33,1379,0,3,0,77,45,83,82,104,41,436,4,33,22,75,17,16,43,19,9,229,9,142,238,677,726,1142,825,418,185,4362,0,5,6,38,14,8,14,0,0,82,5,8,7,65,21,24,12,4,0,140,0,9,16,100,46,59,214,168,37,644,0,18,22,64,69,211,397,472,322,1571,0,9,52,122,18,16,19,0,0,244,47,375,807,3289,444,137,84,51,15,5253,7,15,29,80,13,7,14,0,3,160,0,14,35,200,47,38,11,12,0,353
405,0,0,0,9,0,0,0,0,0,3,2669,6481,5277,9480,5870,7153,6712,3390,945,47971,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,11,0,0,0,4,4,0,0,0,0,15,0,0,0,10,8,5,0,6,0,35,0,0,0,0,0,0,0,3,0,3,0,6,0,15,0,0,0,0,0,23,0,0,0,3,0,3,11,7,0,27,0,0,0,3,0,0,3,0,0,6,0,14,38,109,253,780,703,409,131,2435,0,0,0,0,3,0,3,0,0,10,0,0,0,9,3,4,6,6,0,33,0,4,0,16,10,44,108,62,18,259,0,0,0,0,4,8,17,10,5,45,0,0,5,10,0,0,3,0,0,16,3,0,14,85,9,11,3,8,5,136,0,5,0,0,5,0,4,0,0,15,0,0,0,5,4,0,0,0,0,3
406,0,0,0,0,0,0,0,0,0,4,2246,4864,4040,8583,4412,4549,3433,1615,458,34200,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,3,5,5,0,13,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,4,4,3,0,6,0,11,0,0,3,21,6,0,0,0,0,34,0,0,0,4,4,13,24,32,12,85,0,0,0,10,0,0,0,0,0,14,0,14,17,74,131,450,322,206,76,1276,0,0,0,10,4,4,0,0,0,24,0,0,0,12,3,3,5,0,5,24,4,0,0,8,6,28,64,36,17,163,0,0,0,0,4,13,15,29,11,69,0,0,0,3,0,0,0,0,0,5,5,23,38,233,15,12,6,3,0,340,0,3,0,7,5,0,6,0,0,19,0,0,0,9,0,3,0,0,0,10
407,0,7,22,86,56,33,6,0,0,211,4330,10102,8671,15975,9756,11058,10994,5629,1597,78123,0,0,0,19,0,0,0,0,0,25,0,0,0,6,0,0,0,4,0,13,0,0,0,16,5,0,0,0,0,24,0,6,4,18,4,4,0,0,0,39,4,3,4,20,6,14,20,0,0,71,0,0,0,4,0,0,0,0,0,3,0,19,14,136,41,31,9,5,0,263,0,0,0,0,4,21,24,25,8,73,0,0,0,7,4,5,0,4,0,23,0,40,82,214,390,990,1173,951,279,4116,0,0,10,18,6,6,3,0,0,43,0,0,0,13,4,6,7,8,0,50,0,0,3,17,30,58,176,115,40,433,0,0,0,3,8,23,54,48,32,173,0,3,0,8,5,0,4,5,0,31,8,28,61,343,50,42,37,20,10,594,0,4,6,38,14,0,11,5,3,82,0,0,0,6,8,3,5,0,0,25
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
