SA4_CODE_2021,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
312,33,0,3079,87,218,0,0,215,0,302,0,15,7,0,16,0,19,0,0,0,0,0,0,0,91,226,4,0,237,0,323,4,0,0,0,0,0,5,3139,254,7,0,265,0,3404,355,3,0,0,3,0,357,8,44,0,0,44,0,53,0,4,0,0,4,0,5,0,0,0,0,0,0,0,9,48,0,0,48,0,58,0,0,0,0,0,0,0,365,51,0,0,50,0,415,92,0,0,0,0,0,92,3,21,0,0,19,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,25,0,27,0,0,0,0,0,0,0,94,22,0,0,25,0,119,23727,319,0,0,327,18,24067,747,1779,33,0,1813,5,2565,16,114,34,0,144,0,165,0,0,0,0,0,0,3,767,1896,63,0,1961,5,2730,20,3,0,0,3,28,48,24505,2221,69,3,2291,48,26844
313,75,0,4612,152,326,28,0,349,0,503,4,28,15,0,43,0,47,3,0,0,0,0,0,3,157,350,46,0,391,0,553,0,0,0,0,0,0,0,4692,423,41,0,466,3,5165,1156,15,0,0,15,0,1172,51,121,0,0,131,0,178,0,11,8,0,21,0,23,0,0,0,0,0,0,0,48,137,8,0,150,0,203,0,0,0,0,0,0,0,1208,151,8,0,163,0,1373,422,0,0,0,0,0,428,22,54,5,0,56,0,78,0,0,7,0,8,0,8,0,0,0,0,0,0,0,22,58,10,0,67,0,88,0,0,0,0,0,0,0,448,58,10,0,69,0,516,32949,716,9,0,731,78,33753,1306,2529,114,11,2659,6,3970,37,165,92,0,262,0,295,12,3,0,0,4,0,14,1349,2697,209,11,2920,6,4274,51,12,8,0,15,33,103,34349,3430,229,11,3666,114,38129
314,78,0,5067,124,627,12,0,639,0,772,5,24,22,0,50,0,57,4,0,0,0,0,0,5,136,653,37,0,693,0,828,0,0,0,0,0,0,0,5121,734,39,0,769,3,5890,1794,29,0,0,29,0,1818,48,328,15,0,342,0,388,0,15,13,0,30,0,29,0,0,0,0,0,0,0,51,342,25,0,370,0,419,0,0,0,0,0,0,0,1841,369,25,0,401,0,2238,664,14,0,0,14,0,673,30,124,3,0,127,0,156,0,5,7,0,12,0,15,0,0,0,0,0,0,0,27,131,11,0,143,0,170,0,0,0,0,0,0,0,692,140,11,0,155,0,848,35681,855,17,0,870,15,36568,1478,6229,196,0,6429,11,7918,26,262,135,0,401,0,423,9,6,3,0,9,0,14,1507,6502,336,0,6835,11,8356,23,20,0,0,20,39,79,37210,7379,349,0,7725,64,45004
315,15,0,786,31,190,10,0,196,0,220,3,6,0,0,4,0,8,0,0,0,3,3,0,7,33,192,11,3,205,0,236,0,0,0,0,0,3,3,801,208,11,5,218,9,1026,74,0,0,0,0,0,73,4,22,0,0,22,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,21,0,25,0,0,0,0,0,0,0,75,21,0,0,21,0,95,17,0,0,0,0,0,17,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,17,4,0,0,4,0,24,8180,253,0,0,259,21,8456,360,2441,86,3,2528,0,2889,12,76,38,0,116,0,127,5,10,4,34,48,0,55,373,2530,124,33,2685,0,3064,11,3,0,0,3,64,78,8560,2782,128,38,2950,80,11596
316,110,0,7981,195,375,12,0,385,0,584,5,19,8,0,18,0,20,0,0,0,0,0,0,0,201,393,15,0,402,0,608,3,0,0,0,0,0,5,8077,497,15,0,515,3,8595,1992,22,0,0,22,0,2012,56,101,4,0,105,0,159,3,3,3,0,11,0,11,0,0,0,0,0,0,0,59,105,7,0,116,0,170,5,0,0,0,0,0,8,2050,130,7,0,138,0,2189,697,8,0,0,8,0,709,26,29,0,0,32,0,57,0,4,0,0,3,0,3,0,0,0,0,0,0,0,26,33,0,0,35,0,65,0,0,0,0,0,0,0,729,45,0,0,43,0,772,53461,964,32,0,992,38,54493,2050,3660,89,0,3751,5,5815,37,155,38,0,192,0,234,5,3,0,0,8,0,13,2100,3825,133,0,3957,11,6062,75,3,0,0,3,44,124,55634,4791,158,0,4954,97,60678
317,45,4,3135,58,284,20,0,300,0,366,5,56,147,0,202,0,200,0,0,0,0,0,0,0,66,334,167,0,505,0,564,0,0,0,0,0,0,0,3150,381,174,0,549,0,3704,548,7,0,0,7,0,551,7,73,0,0,79,0,89,0,21,92,0,113,0,113,0,0,0,0,0,0,0,7,98,91,0,187,0,198,0,0,0,0,0,0,0,558,109,91,0,199,0,755,193,0,0,0,0,0,193,3,36,3,0,34,0,43,0,4,43,0,51,0,51,0,0,0,0,0,0,0,3,42,46,0,88,0,93,0,0,0,0,0,0,0,196,42,46,0,88,0,286,21425,302,9,0,310,17,21752,481,2792,154,0,2940,3,3427,10,409,1041,0,1455,7,1468,4,5,0,7,14,0,14,495,3200,1190,5,4403,12,4907,21,14,3,0,22,22,63,21947,3518,1205,5,4734,45,26723
318,50,3,3940,113,309,16,0,322,0,438,0,45,40,0,88,0,89,0,0,0,0,0,0,0,113,356,56,0,412,0,522,5,0,0,0,0,4,5,4002,404,53,0,461,7,4468,817,15,0,0,15,0,832,39,132,5,0,137,0,180,0,16,13,0,28,0,35,0,0,0,0,0,0,0,40,149,19,0,173,0,213,0,0,0,0,0,0,0,860,161,20,0,181,0,1046,260,4,0,0,4,0,265,14,54,3,0,55,0,73,0,9,7,0,17,0,17,0,0,0,0,0,0,0,14,58,12,0,69,0,79,0,0,0,0,0,0,0,278,59,12,0,71,0,349,28835,511,19,0,529,37,29402,961,2724,74,5,2808,4,3769,21,286,282,0,569,0,588,0,5,0,5,6,0,14,979,3025,355,4,3384,4,4372,27,0,0,3,4,12,43,29842,3534,375,8,3917,51,33813
319,55,6,5129,99,185,7,0,193,0,295,6,4,3,0,3,0,13,0,0,0,0,0,0,0,105,186,7,4,197,0,301,0,0,0,0,0,7,7,5177,236,14,4,251,7,5436,669,0,0,0,0,0,672,21,35,0,0,34,0,51,5,0,0,0,0,0,4,0,0,0,0,0,0,0,23,33,0,0,33,0,60,0,0,0,0,0,0,0,694,37,0,0,44,0,740,194,0,0,0,0,0,196,3,8,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,0,14,0,0,0,0,0,0,0,197,14,0,0,14,0,208,33558,388,8,0,394,41,33994,951,1599,42,3,1643,7,2597,44,66,24,0,89,0,132,0,0,4,5,0,0,4,994,1666,70,5,1739,7,2735,33,10,0,0,11,56,104,34585,2058,76,5,2146,111,36841
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,143,3,5652,253,1215,52,0,1272,0,1524,4,60,61,0,120,0,128,0,0,0,0,0,0,0,261,1280,114,0,1393,0,1653,5,0,0,0,0,0,8,5772,1422,114,0,1542,3,7314,2940,73,0,0,73,0,3008,139,735,29,0,764,0,910,3,46,35,0,73,0,74,0,0,0,0,0,0,0,148,777,63,0,841,0,985,3,0,0,0,0,0,3,3087,847,63,0,913,0,4000,1586,38,0,0,43,0,1627,82,373,19,0,394,0,473,0,32,31,0,59,0,62,0,0,0,0,0,0,0,84,406,50,0,450,0,534,0,0,0,0,0,0,0,1671,442,50,0,490,0,2157,36653,1248,9,0,1255,21,37933,2348,11591,481,9,12085,0,14434,23,568,333,0,902,0,925,3,5,0,0,4,0,4,2371,12163,812,11,12987,0,15369,36,7,4,0,14,47,91,39058,13419,827,11,14257,71,53387
402,154,0,6002,219,1713,144,4,1856,0,2078,12,482,638,0,1127,5,1141,4,4,0,3,9,0,14,230,2200,784,6,2991,3,3227,0,3,0,0,9,0,14,6083,2349,800,6,3152,6,9245,2214,47,0,0,47,0,2256,107,1090,80,0,1173,0,1273,8,314,438,0,750,3,769,0,3,0,0,3,0,3,111,1405,516,0,1923,3,2041,0,0,0,0,0,0,0,2323,1453,516,0,1976,6,4300,1134,26,3,0,26,0,1162,40,575,49,0,620,0,663,0,205,323,0,528,0,528,0,0,0,0,0,0,0,40,779,374,0,1150,0,1192,0,0,0,0,0,0,0,1174,800,376,0,1177,0,2354,45671,1337,43,3,1389,18,47077,2215,19876,1265,21,21162,15,23387,90,3975,3864,17,7853,16,7956,14,39,0,24,70,5,80,2313,23882,5135,61,29078,29,31428,34,41,17,0,60,43,139,48015,25270,5195,67,30528,97,78646
403,109,0,6672,232,785,32,0,823,0,1060,0,54,39,0,91,0,97,0,4,0,0,4,0,4,236,846,75,0,920,0,1157,3,0,0,0,0,3,7,6799,948,75,0,1031,5,7829,2836,42,0,0,43,0,2876,83,526,28,0,550,0,636,7,43,27,0,68,0,76,0,0,0,0,0,0,0,91,565,59,0,622,0,714,0,0,0,0,0,0,0,2924,613,59,0,664,3,3597,1530,27,0,0,24,3,1560,58,325,19,0,346,0,406,0,22,24,0,52,0,52,0,0,0,0,0,0,0,64,355,43,0,397,0,456,0,0,0,0,0,0,4,1591,380,40,0,426,0,2012,48113,1049,23,5,1072,31,49217,2115,8013,334,5,8348,7,10473,40,470,233,0,706,0,746,0,13,0,8,23,0,20,2163,8493,568,8,9077,7,11244,32,14,0,0,15,44,81,50299,9552,596,8,10165,76,60537
404,115,0,2818,138,1054,68,0,1120,0,1259,6,139,125,0,261,0,268,0,0,0,0,0,0,0,146,1198,188,0,1385,0,1533,0,0,0,0,0,0,0,2851,1307,188,0,1500,3,4356,1339,65,0,0,65,0,1406,84,624,50,0,683,0,757,5,114,110,0,229,0,225,0,0,0,0,0,0,0,82,744,163,0,907,0,990,0,0,0,0,0,0,0,1424,805,163,0,967,0,2392,713,28,0,0,28,0,741,41,372,45,0,412,0,452,0,75,84,0,161,0,161,0,0,0,0,0,0,0,41,441,124,0,568,0,612,0,0,0,0,0,0,0,749,465,124,0,592,0,1346,21328,1035,9,4,1047,9,22377,1530,9660,510,11,10176,4,11712,44,1060,673,0,1729,3,1776,0,13,0,7,20,0,20,1572,10730,1185,14,11926,12,13508,3,17,0,0,17,29,58,22908,11786,1192,13,12988,43,35940
405,15,0,2029,24,36,0,0,38,0,61,0,3,3,0,4,0,4,0,0,0,0,0,0,0,24,36,5,0,38,0,60,0,0,0,0,0,3,4,2044,48,5,0,51,3,2096,400,4,0,0,4,0,404,3,10,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,15,0,17,0,0,0,0,0,0,0,407,16,0,0,16,0,424,117,0,0,0,0,0,117,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,120,3,0,0,3,0,119,14973,110,4,0,120,14,15106,209,406,18,0,428,0,635,6,28,11,0,33,0,39,3,0,0,0,0,0,9,216,436,24,0,462,0,675,17,0,0,0,0,48,58,15206,544,28,0,578,65,15843
406,12,0,1200,21,80,0,0,80,0,102,0,0,0,0,3,0,4,0,0,0,0,0,0,0,26,80,0,0,78,0,105,0,0,0,0,0,0,0,1209,88,0,0,88,3,1309,139,0,0,0,0,0,141,6,10,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,10,0,12,0,0,0,0,0,0,0,141,12,0,0,12,0,154,23,0,0,0,0,0,23,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,9,0,0,0,0,0,0,0,25,4,0,0,4,0,32,9693,150,6,0,162,10,9861,255,972,20,3,992,0,1249,6,12,14,0,32,0,34,0,0,0,25,25,0,25,262,986,38,26,1044,0,1309,7,6,0,0,6,25,36,9965,1144,39,30,1211,34,11210
407,34,0,3159,59,162,6,0,170,0,239,0,23,49,0,74,0,74,0,0,0,0,0,0,0,59,192,57,0,247,0,309,0,0,0,0,0,0,3,3182,223,56,0,284,4,3468,570,4,0,0,4,0,572,9,45,0,0,43,0,57,0,4,12,0,17,0,19,0,0,0,0,0,0,0,8,48,11,0,58,0,74,0,0,0,0,0,0,0,583,49,11,0,63,0,643,167,0,0,0,0,0,171,3,15,0,0,17,0,19,0,0,8,0,12,0,12,0,0,0,0,0,0,0,3,16,9,0,26,0,29,0,0,0,0,0,0,0,170,21,9,0,30,0,197,22931,247,14,0,261,21,23209,548,1343,75,4,1418,6,1968,7,192,284,0,474,0,484,6,5,0,0,5,0,4,556,1535,362,4,1897,6,2461,28,0,0,0,0,49,78,23514,1782,377,5,2158,77,25746
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,28,3,3441,99,250,10,0,255,0,358,0,5,5,0,16,0,17,0,0,0,0,0,0,0,106,260,12,0,270,0,373,6,0,0,0,0,0,6,3524,288,12,0,303,3,3826,340,7,0,0,7,0,345,7,45,0,0,47,0,52,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,42,3,0,51,0,61,0,0,0,0,0,0,0,354,53,3,0,53,0,403,115,4,0,0,4,0,121,0,15,0,0,15,0,15,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,0,0,0,0,0,0,115,23,0,0,23,0,142,24184,381,0,0,381,42,24602,924,2144,47,0,2196,0,3119,30,121,46,0,171,4,201,0,3,0,0,7,0,9,954,2274,98,0,2370,3,3328,39,0,4,0,0,41,75,25171,2654,97,0,2757,84,28005
502,25,0,1579,75,150,5,0,152,0,231,0,5,4,0,4,0,4,0,0,0,0,0,0,0,80,151,10,0,159,0,242,0,0,0,0,0,0,0,1636,177,10,0,182,0,1820,422,7,0,0,7,0,424,13,82,0,0,86,0,98,0,0,0,0,3,0,3,0,0,0,0,0,0,0,13,80,0,0,87,0,103,0,0,0,0,0,0,0,433,89,0,0,90,0,523,182,0,0,0,0,0,182,8,36,0,0,35,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,0,0,34,0,40,0,0,0,0,0,0,0,190,37,0,0,34,0,226,11534,192,0,0,192,11,11743,606,1137,36,4,1174,3,1782,30,43,18,0,65,0,94,4,0,0,0,0,0,7,637,1183,55,4,1245,3,1884,11,0,0,0,0,21,31,12186,1377,55,4,1438,37,13657
503,61,0,3265,189,460,9,0,472,0,659,3,19,8,0,30,0,30,0,0,0,0,0,0,0,193,483,19,0,502,0,688,0,0,0,0,0,0,0,3396,537,19,0,558,0,3960,1937,41,0,0,41,0,1982,96,273,3,0,278,0,374,0,19,10,0,33,0,30,0,0,0,0,0,0,0,102,292,17,0,309,0,405,0,0,0,0,0,0,0,2036,332,17,0,344,0,2387,885,14,0,0,14,0,905,33,149,9,0,159,0,193,0,9,4,0,14,0,14,0,0,0,0,0,0,0,33,154,14,0,171,0,208,0,0,0,0,0,0,0,914,175,14,0,189,0,1107,21728,661,4,0,664,8,22402,1698,4872,127,3,5002,6,6708,22,270,103,0,376,0,395,0,0,0,0,0,0,0,1719,5143,231,4,5379,6,7102,7,17,3,0,17,13,34,23453,5820,239,4,6064,24,29543
504,99,0,3923,205,1136,56,0,1199,0,1405,8,129,130,0,261,0,266,0,3,0,0,5,0,6,214,1269,189,6,1464,0,1677,0,0,0,0,0,0,0,4038,1367,187,6,1560,5,5603,1336,38,0,0,45,0,1378,81,607,47,0,653,0,734,0,95,82,0,179,0,183,0,0,0,4,0,0,4,86,703,131,3,839,0,924,0,0,0,0,0,0,0,1421,745,131,3,885,0,2304,590,21,0,0,21,0,606,54,340,25,0,362,0,416,4,67,70,0,137,0,138,0,0,0,0,0,0,0,62,403,93,0,497,0,561,0,0,0,0,0,0,0,650,420,93,0,518,0,1170,29753,1091,6,0,1102,16,30871,2349,11269,406,20,11696,11,14056,62,1281,882,4,2167,0,2228,10,9,0,5,11,0,20,2421,12560,1284,34,13879,11,16303,24,39,3,0,49,26,99,32197,13695,1298,34,15022,57,47274
505,225,0,9799,537,2404,124,4,2534,0,3069,12,257,310,0,567,0,582,0,0,0,3,5,0,9,551,2667,434,3,3106,0,3656,9,5,0,0,5,0,9,10132,2893,433,6,3332,4,13464,3895,105,3,0,111,3,4006,212,1391,70,0,1462,0,1678,7,147,196,0,340,0,350,0,4,0,3,3,0,3,219,1547,263,0,1816,0,2031,0,0,0,0,0,0,0,4110,1656,265,0,1923,4,6038,2075,52,0,3,57,0,2133,102,787,45,0,837,0,940,4,110,131,0,239,0,243,0,0,0,0,0,0,0,109,893,179,0,1070,0,1183,0,0,0,0,0,0,0,2180,950,177,0,1134,0,3309,71797,2298,27,10,2331,55,74184,4995,21215,929,12,22155,16,27172,134,2228,1901,5,4139,3,4275,5,28,10,29,58,0,65,5131,23469,2838,45,26357,21,31507,58,38,7,6,45,89,194,76987,25807,2875,57,28741,168,105886
506,187,4,6605,420,3196,123,3,3321,0,3747,9,391,330,3,727,0,730,0,5,0,0,8,0,5,427,3597,451,7,4052,0,4481,0,3,0,0,3,5,11,6850,3777,449,13,4240,7,11095,2377,59,0,0,59,0,2437,185,1943,82,0,2022,0,2206,12,204,194,0,402,0,412,0,0,0,0,6,0,6,191,2149,272,0,2424,0,2623,0,0,0,0,0,4,4,2570,2209,272,0,2487,3,5055,1185,34,0,0,38,0,1217,93,1094,58,0,1156,0,1254,0,172,154,0,324,0,328,0,0,3,0,7,0,7,93,1268,219,0,1482,0,1581,0,0,0,0,0,0,0,1276,1303,218,0,1520,0,2797,48966,1741,31,10,1781,42,50788,4247,33352,1110,34,34494,36,38776,120,3414,2080,27,5518,3,5640,9,48,8,14,69,0,73,4373,36811,3192,76,40080,37,44489,51,63,4,0,65,74,196,53393,38612,3226,87,41924,152,95468
