SA4_CODE_2021,MOL_SAL_Filipin_UOLSE_NWorNAA,MOL_SAL_Filipin_UOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_UOLSE_VWorW,MOL_SAL_Indon_UOLSE_NWorNAA,MOL_SAL_Indon_UOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_UOLSE_VWorW,MOL_SAL_Tagalog_UOLSE_NWorNAA,MOL_SAL_Tagalog_UOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_UOLSE_VWorW,MOL_SAL_Oth_UOLSE_NWorNAA,MOL_SAL_Oth_UOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_UOLSE_VWorW,MOL_SAL_Tot_UOLSE_NWorNAA,MOL_SAL_Tot_UOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_UOLSE_VWorW,MOL_Spanish_UOLSE_NWorNAA,MOL_Spanish_UOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_UOLSE_VWorW,MOL_Tamil_UOLSE_NWorNAA,MOL_Tamil_UOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_UOLSE_VWorW,MOL_Thai_UOLSE_NWorNAA,MOL_Thai_UOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_UOLSE_VWorW,MOL_Turkish_UOLSE_NWorNAA,MOL_Turkish_UOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_UOLSE_VWorW,MOL_Vietnamese_UOLSE_NWorNAA,MOL_Vietnamese_UOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_UOLSE_VWorW,MOL_Oth_UOLSE_NWorNAA,MOL_Oth_UOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_UOLSE_VWorW,MOL_Tot_UOLSE_NWorNAA,MOL_Tot_UOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LUatH_NS_SEO,M_LUatH_NS_UOLSE_VWorW,M_LUatH_NS_UOLSE_NWorNAA,M_LUatH_NS_UOLSE_Tot,M_LUatH_NS_NS,M_LUatH_NS_Tot,M_Tot_SEO,M_Tot_UOLSE_VWorW,M_Tot_UOLSE_NWorNAA,M_Tot_UOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_UOLSE_VWorW,FSEO_UOLSE_NWorNAA,FSEO_UOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_UOLSE_VWorW,FOL_Afrikaans_UOLSE_NWorNAA,FOL_Afrikaans_UOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_UOLSE_VWorW,FOL_Arabic_UOLSE_NWorNAA,FOL_Arabic_UOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_UOLSE_VWorW,FOL_AIndLng_UOLSE_NWorNAA,FOL_AIndLng_UOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Canton_SEO,FOL_CL_Canton_UOLSE_VWorW,FOL_CL_Canton_UOLSE_NWorNAA,FOL_CL_Canton_UOLSE_Tot,FOL_CL_Canton_NS,FOL_CL_Canton_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_UOLSE_VWorW,FOL_CL_Mandarin_UOLSE_NWorNAA,FOL_CL_Mandarin_UOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_UOLSE_VWorW,FOL_CL_Oth_UOLSE_NWorNAA,FOL_CL_Oth_UOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_UOLSE_VWorW,FOL_CL_Tot_UOLSE_NWorNAA,FOL_CL_Tot_UOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_UOLSE_VWorW,FOL_Croatian_UOLSE_NWorNAA,FOL_Croatian_UOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_French_SEO,FOL_French_UOLSE_VWorW,FOL_French_UOLSE_NWorNAA,FOL_French_UOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_UOLSE_VWorW,FOL_German_UOLSE_NWorNAA,FOL_German_UOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_UOLSE_VWorW,FOL_Greek_UOLSE_NWorNAA,FOL_Greek_UOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_UOLSE_VWorW,FOL_IAL_Bengali_UOLSE_NWorNAA,FOL_IAL_Bengali_UOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Guj_SEO,FOL_IAL_Guj_UOLSE_VWorW,FOL_IAL_Guj_UOLSE_NWorNAA,FOL_IAL_Guj_UOLSE_Tot,FOL_IAL_Guj_NS,FOL_IAL_Guj_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_UOLSE_VWorW,FOL_IAL_Hindi_UOLSE_NWorNAA,FOL_IAL_Hindi_UOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Nepali_SEO,FOL_IAL_Nepali_UOLSE_VWorW,FOL_IAL_Nepali_UOLSE_NWorNAA,FOL_IAL_Nepali_UOLSE_Tot,FOL_IAL_Nepali_NS,FOL_IAL_Nepali_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_UOLSE_VWorW,FOL_IAL_Punjabi_UOLSE_NWorNAA,FOL_IAL_Punjabi_UOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhal_SEO,FOL_IAL_Sinhal_UOLSE_VWorW,FOL_IAL_Sinhal_UOLSE_NWorNAA,FOL_IAL_Sinhal_UOLSE_Tot,FOL_IAL_Sinhal_NS,FOL_IAL_Sinhal_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_UOLSE_VWorW,FOL_IAL_Urdu_UOLSE_NWorNAA,FOL_IAL_Urdu_UOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_UOLSE_VWorW,FOL_IAL_Oth_UOLSE_NWorNAA,FOL_IAL_Oth_UOLSE_Tot
502,6,168,0,168,..,79,3,82,0,82,..,186,4,193,0,194,..,34,3,41,0,41,..,462,11,479,0,478,..,75,3,75,5,80,..,16,0,17,0,17,..,62,21,81,0,81,..,4,0,4,0,4,..,52,12,62,0,58,..,559,59,622,22,644,..,2660,223,2883,41,2924,..,209,14,223,3344,3567,45485,2871,238,3106,3385,51979,48827,..,..,..,..,48827,..,368,3,371,0,372,..,28,0,31,0,29,..,80,0,80,0,77,..,59,22,75,0,75,..,138,48,187,6,193,..,10,5,16,0,16,..,207,74,276,6,278,..,26,3,30,0,30,..,84,3,85,0,85,..,138,7,147,0,146,..,26,0,30,0,25,..,11,0,9,0,9,..,31,7,39,0,39,..,51,4,61,0,61,..,23,0,27,0,30,..,76,11,91,0,91,..,26,0,26,0,26,..,22,3,26,0,26,..,14,0,14
503,0,115,0,115,..,350,34,382,4,385,..,127,0,134,0,135,..,162,10,171,0,174,..,750,45,793,7,801,..,846,47,891,6,903,..,237,3,243,5,249,..,154,19,175,0,178,..,54,5,53,0,53,..,527,103,632,8,639,..,2154,148,2301,41,2349,..,15334,1429,16770,169,16931,..,346,29,370,4743,5117,67967,15680,1459,17136,4911,90025,68087,..,..,..,..,68087,..,241,5,247,4,243,..,284,22,304,10,313,..,45,0,47,0,47,..,995,163,1154,4,1160,..,2854,562,3420,19,3436,..,242,37,276,0,279,..,4089,758,4849,25,4880,..,133,16,144,0,144,..,688,16,702,9,710,..,455,0,455,5,461,..,376,39,415,4,416,..,126,11,139,0,140,..,211,22,233,8,240,..,418,17,433,0,435,..,301,20,319,4,321,..,131,7,136,0,137,..,178,7,188,0,188,..,159,10,170,3,175,..,105,11,115
504,16,782,6,794,..,241,26,266,5,270,..,1138,36,1172,10,1177,..,372,22,395,0,396,..,2511,104,2615,18,2638,..,493,41,537,7,540,..,420,27,445,9,456,..,204,24,226,4,225,..,76,20,89,0,89,..,1964,662,2632,24,2652,..,4745,752,5501,108,5608,..,24136,3341,27475,324,27807,..,633,80,713,8501,9219,101083,24770,3421,28194,8830,138101,101354,..,..,..,..,101354,..,547,13,563,5,568,..,1002,238,1235,8,1241,..,222,0,224,0,226,..,832,348,1177,11,1188,..,1421,529,1947,17,1963,..,150,36,189,0,192,..,2407,909,3316,29,3348,..,328,59,384,7,387,..,568,23,595,10,602,..,399,16,417,4,418,..,258,46,303,0,301,..,104,13,112,0,112,..,687,94,777,11,796,..,730,55,791,11,797,..,258,28,291,0,297,..,1528,192,1716,24,1739,..,275,24,298,4,302,..,226,30,254,3,257,..,138,14,149
505,11,634,9,651,..,485,40,533,4,534,..,943,24,963,13,974,..,566,85,653,9,660,..,2614,164,2782,37,2820,..,1380,143,1527,21,1544,..,365,5,373,6,380,..,429,44,475,3,481,..,169,30,201,0,201,..,3498,1380,4879,40,4920,..,8917,1493,10414,200,10610,..,48303,6608,54910,616,55525,..,1246,187,1433,12102,13535,213998,49552,6796,56344,12718,283068,220381,..,..,..,..,220381,..,2809,36,2850,10,2854,..,2116,486,2602,14,2619,..,197,10,201,0,202,..,1648,536,2184,9,2194,..,3353,981,4332,26,4358,..,353,51,407,0,408,..,5354,1572,6921,43,6967,..,672,72,750,3,746,..,1140,43,1182,20,1202,..,1164,31,1190,16,1202,..,883,102,986,9,993,..,169,14,182,6,192,..,2310,257,2570,19,2587,..,1035,104,1139,12,1149,..,296,27,325,0,322,..,1431,128,1552,21,1573,..,367,13,374,0,378,..,535,59,589,4,594,..,201,11,216
506,43,1612,25,1628,..,2237,176,2417,31,2448,..,2209,52,2269,19,2287,..,1497,99,1593,13,1606,..,7517,376,7889,83,7971,..,1041,88,1130,5,1136,..,2395,195,2592,35,2633,..,487,73,562,7,566,..,466,92,558,4,559,..,946,226,1172,11,1188,..,10469,1678,12148,261,12407,..,63754,8189,71939,916,72855,..,1385,219,1600,14398,16001,175286,65138,8401,73543,15311,264141,175081,..,..,..,..,175081,..,975,11,989,4,994,..,2272,418,2690,23,2708,..,302,8,311,5,320,..,3150,750,3905,28,3935,..,9246,2841,12087,119,12206,..,673,139,815,3,819,..,13078,3724,16805,149,16953,..,179,16,195,0,196,..,920,43,960,12,971,..,663,10,681,10,690,..,222,19,247,0,243,..,966,108,1080,5,1081,..,709,62,771,4,776,..,2076,138,2212,25,2236,..,1018,91,1112,16,1125,..,4197,473,4675,62,4733,..,1535,115,1649,14,1664,..,1815,177,1992,18,2010,..,604,45,646
507,17,1138,17,1148,..,1126,118,1241,9,1251,..,1598,41,1633,12,1653,..,481,31,510,7,516,..,4320,206,4525,40,4572,..,1129,86,1214,22,1238,..,513,9,524,3,530,..,302,27,336,5,338,..,82,7,86,0,86,..,365,90,455,9,464,..,3754,454,4211,98,4311,..,29747,3179,32926,390,33311,..,832,81,909,12235,13147,171403,30580,3258,33839,12624,217864,177065,..,..,..,..,177065,..,1071,18,1092,9,1102,..,592,42,634,9,638,..,186,6,192,6,200,..,1486,319,1800,14,1817,..,3953,965,4916,36,4959,..,313,40,354,0,361,..,5754,1324,7079,54,7132,..,951,160,1111,8,1121,..,876,29,905,13,921,..,967,30,992,12,1006,..,175,17,188,3,191,..,234,16,255,3,258,..,303,35,337,3,337,..,689,50,737,7,745,..,205,27,232,5,236,..,937,101,1035,17,1049,..,385,19,406,0,408,..,290,22,313,8,318,..,135,8,145
509,8,285,3,292,..,59,0,54,0,54,..,296,8,310,6,308,..,155,40,192,3,193,..,780,59,844,11,852,..,58,4,62,0,62,..,26,0,26,0,26,..,29,3,33,0,31,..,5,0,8,0,8,..,56,22,80,0,80,..,843,232,1074,31,1110,..,3160,456,3616,70,3680,..,182,25,202,7014,7212,58721,3335,477,3816,7085,69616,57872,..,..,..,..,57872,..,351,5,356,0,355,..,20,3,22,5,26,..,106,5,109,0,109,..,39,12,53,0,53,..,151,50,207,4,206,..,6,0,6,0,6,..,201,69,268,4,268,..,13,0,13,0,13,..,86,5,93,0,93,..,253,12,265,0,270,..,25,0,28,0,29,..,7,0,13,0,13,..,13,4,19,0,19,..,15,0,20,0,20,..,18,0,22,0,22,..,36,0,36,0,32,..,9,0,13,0,13,..,14,0,15,0,14,..,7,0,7
510,8,285,5,295,..,98,5,101,0,104,..,382,9,396,3,399,..,168,21,189,3,191,..,928,39,971,14,982,..,128,10,140,0,140,..,44,0,43,0,43,..,105,11,113,0,119,..,17,0,17,0,18,..,62,10,70,0,70,..,3767,315,4078,126,4205,..,6760,493,7254,176,7431,..,408,109,516,8816,9333,31360,7168,602,7769,8994,48124,27939,..,..,..,..,27939,..,151,4,154,0,152,..,38,4,40,0,40,..,3291,223,3511,91,3605,..,73,8,87,0,87,..,211,29,246,5,248,..,8,3,9,0,9,..,298,42,339,5,340,..,29,0,28,0,31,..,135,9,139,3,143,..,128,6,132,0,132,..,23,6,28,0,27,..,13,0,16,0,20,..,45,9,57,0,60,..,74,6,76,0,76,..,21,0,28,0,29,..,50,4,57,0,60,..,58,8,65,0,65,..,40,0,45,0,45,..,20,0,20
511,6,240,0,243,..,72,3,76,0,75,..,296,5,301,8,304,..,163,36,198,3,203,..,766,50,816,15,829,..,132,10,140,0,143,..,52,4,50,4,60,..,73,11,87,0,85,..,10,0,10,0,10,..,135,63,199,3,200,..,1644,154,1793,39,1837,..,4762,444,5203,89,5294,..,294,31,323,8401,8723,47559,5059,469,5529,8491,61579,45067,..,..,..,..,45067,..,375,5,378,3,378,..,36,4,38,0,40,..,997,54,1051,14,1063,..,28,14,39,0,41,..,180,48,224,0,226,..,7,0,8,0,8,..,214,60,276,3,279,..,36,6,46,0,46,..,106,5,111,0,111,..,180,0,177,0,180,..,20,0,20,0,24,..,16,0,16,0,16,..,27,3,34,0,34,..,87,3,90,0,97,..,23,3,23,0,23,..,68,10,73,0,79,..,33,7,37,0,37,..,45,4,50,0,50,..,18,4,20
597,0,9,0,8,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,24,0,28,0,28,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,56,3,61,0,60,..,0,0,0,192,192,206,56,3,61,198,455,29,..,..,..,..,29,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
599,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,12,0,16,0,16,..,19,0,22,0,22,..,0,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,10,0,10,..,49,12,58,4,59,..,215,26,239,3,243,..,45,3,48,2165,2210,2185,260,28,285,2170,4639,1896,..,..,..,..,1896,..,10,0,10,0,10,..,3,0,8,0,8,..,12,0,15,0,15,..,5,0,5,0,5,..,13,3,18,0,18,..,0,0,0,0,0,..,20,3,25,0,25,..,0,0,0,0,0,..,27,0,25,0,25,..,14,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
601,0,120,0,120,..,111,3,116,4,117,..,155,5,159,0,165,..,60,3,67,0,68,..,454,15,466,3,470,..,450,24,476,5,482,..,149,9,163,3,164,..,90,8,100,0,93,..,25,3,26,0,29,..,409,53,461,11,473,..,1384,249,1630,70,1700,..,14094,1385,15478,204,15677,..,341,41,384,5478,5869,98971,14442,1430,15866,5682,120521,105054,..,..,..,..,105054,..,172,9,177,0,177,..,261,55,323,5,321,..,54,0,54,0,54,..,522,78,600,4,610,..,3095,359,3454,31,3483,..,54,9,66,0,66,..,3671,448,4122,31,4159,..,85,14,95,0,95,..,241,3,247,6,252,..,405,6,412,4,417,..,437,51,491,8,501,..,201,14,212,3,211,..,179,11,188,3,192,..,399,19,424,0,425,..,1805,226,2036,17,2053,..,706,46,751,8,757,..,311,16,328,7,334,..,283,36,325,3,322,..,52,0,57
602,0,40,0,40,..,36,0,35,0,34,..,64,6,67,0,67,..,64,36,97,0,97,..,208,38,241,0,239,..,115,6,125,0,126,..,61,0,67,0,67,..,43,3,43,0,43,..,12,0,11,0,11,..,102,12,117,6,112,..,768,216,984,26,1014,..,4676,691,5372,61,5434,..,206,29,233,3738,3971,64933,4881,722,5601,3800,74337,67772,..,..,..,..,67772,..,69,0,69,0,69,..,84,9,96,5,97,..,33,0,33,0,33,..,111,20,123,0,128,..,558,62,624,6,628,..,18,7,22,0,22,..,689,86,770,6,777,..,5,0,6,0,6,..,80,5,87,0,90,..,149,7,153,3,160,..,46,3,50,0,49,..,62,7,67,0,67,..,82,10,89,0,89,..,74,3,84,0,84,..,728,262,992,18,1011,..,188,13,206,8,211,..,96,6,105,0,104,..,86,10,99,4,97,..,15,0,15
603,0,11,0,11,..,9,0,9,0,12,..,12,0,12,0,12,..,5,0,5,0,5,..,35,0,35,0,37,..,42,6,39,7,46,..,0,0,0,0,0,..,9,3,5,0,5,..,3,0,6,0,3,..,0,0,0,0,0,..,126,12,132,0,137,..,670,35,708,13,725,..,46,3,53,1513,1567,19029,722,40,766,1527,21322,18180,..,..,..,..,18180,..,14,0,14,0,14,..,7,0,7,0,10,..,6,0,6,0,6,..,14,0,17,0,17,..,76,9,89,0,89,..,0,0,0,0,0,..,94,10,107,0,107,..,3,0,3,0,3,..,55,0,55,0,55,..,91,0,90,0,90,..,14,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,72,0,72,0,75,..,6,4,8,0,8,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,4
604,0,31,0,35,..,18,0,18,0,18,..,24,3,28,0,28,..,22,0,22,0,22,..,98,6,100,0,97,..,83,3,92,4,94,..,23,0,26,0,26,..,22,0,24,0,24,..,3,0,5,0,5,..,35,9,50,0,49,..,350,64,414,17,430,..,1983,192,2174,33,2203,..,137,4,146,3274,3419,51187,2122,194,2315,3306,56814,53739,..,..,..,..,53739,..,70,0,78,0,78,..,40,8,44,0,44,..,17,0,17,0,17,..,42,14,51,0,51,..,239,43,292,0,291,..,7,0,8,0,8,..,288,64,349,0,354,..,7,0,7,0,7,..,34,0,38,0,38,..,112,3,116,6,120,..,28,3,30,0,30,..,12,0,12,0,12,..,16,0,18,0,18,..,59,0,62,0,61,..,184,14,195,0,195,..,64,7,75,0,75,..,86,4,88,0,93,..,41,3,46,0,46,..,8,0,8
697,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,12,0,0,0,3,13,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
699,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,13,0,13,..,24,8,38,0,33,..,4,0,4,201,202,525,33,8,41,198,758,459,..,..,..,..,459,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
701,25,758,15,773,..,433,40,474,11,479,..,1044,37,1085,13,1097,..,336,21,357,5,363,..,2557,115,2673,41,2712,..,214,20,229,5,237,..,239,17,251,4,256,..,201,57,249,0,249,..,26,5,26,0,26,..,437,130,570,4,574,..,1884,299,2178,62,2247,..,13939,1488,15426,211,15635,..,443,57,500,7176,7678,47425,14379,1544,15928,7383,70739,45853,..,..,..,..,45853,..,99,0,102,5,107,..,89,11,98,0,98,..,718,51,764,25,786,..,311,82,394,4,392,..,973,204,1177,5,1178,..,227,90,323,0,323,..,1512,378,1885,9,1891,..,13,0,13,0,13,..,211,14,224,8,230,..,262,9,268,5,276,..,1306,226,1529,11,1535,..,245,9,258,0,263,..,181,8,193,0,193,..,318,9,323,3,329,..,1175,66,1244,6,1247,..,445,47,490,10,500,..,380,16,397,4,397,..,268,23,287,3,294,..,63,0,65
702,7,121,0,127,..,45,0,44,0,44,..,213,0,213,3,219,..,39,6,41,0,41,..,411,16,423,5,434,..,92,9,101,0,101,..,32,5,29,0,29,..,47,4,53,0,53,..,5,3,6,0,6,..,81,41,121,0,124,..,14439,2478,16918,405,17325,..,17121,2753,19873,457,20329,..,370,81,450,4651,5101,19445,17486,2837,20325,5107,44877,18864,..,..,..,..,18864,..,62,0,64,0,64,..,63,3,64,0,63,..,15002,2264,17267,432,17697,..,51,9,59,0,59,..,218,32,252,5,252,..,8,5,13,0,13,..,273,47,320,5,323,..,0,0,0,0,0,..,92,4,98,3,98,..,117,3,120,0,117,..,37,0,35,0,36,..,23,0,23,0,23,..,23,0,22,0,22,..,104,4,107,0,107,..,185,14,200,0,201,..,193,21,221,4,223,..,67,3,70,0,70,..,44,3,41,4,48,..,12,0,13
797,0,0,0,0,..,0,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,7,0,10,0,10,..,0,0,0,22,22,53,7,0,10,22,83,5,..,..,..,..,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
799,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,7,0,7,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,133,24,158,20,174,..,202,32,236,21,253,..,52,13,65,643,708,861,254,45,294,668,1826,745,..,..,..,..,745,..,0,0,0,0,0,..,0,0,0,0,0,..,137,13,149,13,162,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,13,5,17,0,17,..,5,0,5,0,5,..,0,0,0,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
801,16,697,9,697,..,498,20,521,9,527,..,901,17,925,14,938,..,273,18,295,3,297,..,2350,79,2427,29,2459,..,1765,173,1943,19,1957,..,1163,38,1205,14,1217,..,355,71,428,6,432,..,179,15,199,7,202,..,1813,362,2171,12,2187,..,7055,828,7884,143,8030,..,48350,5101,53453,535,53983,..,839,116,957,8856,9808,160228,49193,5216,54407,9387,224022,163226,..,..,..,..,163226,..,346,7,350,4,355,..,1585,264,1841,12,1857,..,167,3,167,0,167,..,1915,351,2262,12,2274,..,6431,1214,7645,60,7707,..,271,36,302,0,305,..,8612,1603,10213,76,10289,..,1052,115,1164,3,1171,..,1219,20,1233,11,1248,..,948,17,966,14,977,..,1154,144,1299,8,1310,..,1224,81,1300,8,1317,..,783,61,841,4,844,..,2228,117,2343,14,2355,..,2542,122,2661,25,2688,..,2100,208,2311,20,2328,..,1056,41,1094,5,1104,..,1517,111,1623,19,1641,..,456,18,474
897,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
899,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,6,0,6,..,34,6,38,0,35,..,5,0,5,92,97,201,40,6,40,94,336,196,..,..,..,..,196,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,5,0,5,0,5,..,0,0,0,0,0,..,12,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
