SA4_CODE_2021,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
305,15,223,0,242,7256,325,7830,55,191,4,252,13183,865,14299,2355,453,28,2841,27465,2362,32663,8650,323,143,9117,12498,1463,23072,6741,253,115,7107,10795,1066,18971,1209,583,12,1806,11365,769,13944,147,1166,6,1319,7092,538,8945,16,293,0,313,3601,326,4236,4,9,0,13,1146,150,1308,19188,3506,314,23004,94394,7855,125263,13,401,0,418,7243,386,8043,162,481,9,644,14749,977,16375,3642,937,95,4674,26073,2071,32815,10506,574,337,11413,9804,1122,22337,6677,515,163,7348,10835,765,18947,536,1552,22,2106,11136,613,13863,74,2128,14,2211,6562,451,9229,19,384,0,397,3968,345,4712,7,11,3,21,1937,251,2206,21613,6975,634,29227,92315,6985,128533,27,630,3,657,14502,714,15874,216,671,11,900,27930,1840,30667,5997,1387,127,7516,53538,4433,65488,19154,896,483,20528,22298,2585,45413,13415,767,275,14457,21633,1832,37922,1742,2139,31,3914,22509,1384,27803,218,3291,19,3528,13652,988,18169,28,675,0,710,7569,669,8943,8,24,3,34
306,30,318,8,350,6555,910,7804,265,182,18,467,5237,828,6527,3287,362,128,3780,9305,2072,15156,6672,352,223,7243,6226,1704,15177,4711,467,157,5337,9928,1794,17059,1142,957,33,2136,13455,1590,17176,228,1097,6,1337,11516,1307,14152,39,265,0,305,5826,714,6843,4,13,0,11,1611,305,1927,16373,4010,578,20956,69644,11219,101817,73,565,13,652,5883,760,7291,563,392,35,991,4514,754,6251,5607,660,307,6570,7852,1898,16321,8946,551,491,9985,5505,1518,17012,4646,1100,217,5957,10607,1437,17999,403,2380,36,2822,13154,1295,17260,83,1840,9,1943,10434,1054,13429,21,346,0,369,5737,706,6814,3,29,0,27,2117,419,2569,20349,7856,1118,29326,65783,9843,104950,100,884,18,999,12433,1667,15096,823,578,57,1457,9747,1581,12780,8896,1017,438,10352,17157,3970,31475,15615,903,715,17233,11733,3221,32189,9355,1569,373,11295,20532,3235,35054,1545,3335,73,4951,26606,2878,34431,313,2942,17,3278,21948,2365,27588,59,611,4,675,11561,1421,13655,5,34,0,45
307,33,175,0,211,3238,433,3879,246,94,4,344,2653,424,3424,2159,182,72,2410,3712,881,7005,3285,135,98,3521,2426,692,6634,1946,275,50,2276,4917,804,7995,372,561,15,948,7134,871,8955,68,526,3,600,6768,694,8059,18,117,0,140,3786,447,4369,7,10,0,10,1022,197,1232,8136,2080,247,10461,35654,5435,51552,64,321,4,381,2778,404,3562,500,201,29,728,2057,318,3112,3244,283,247,3770,2717,698,7198,4258,222,245,4730,1907,646,7289,1828,696,97,2617,5027,710,8361,170,1495,13,1674,6520,690,8886,32,850,7,892,5962,604,7452,13,156,0,174,3773,510,4458,3,19,0,14,1464,281,1756,10122,4243,642,15006,32204,4866,52074,91,500,4,591,6018,840,7446,747,291,32,1078,4715,741,6530,5411,465,317,6192,6438,1581,14203,7546,355,349,8252,4335,1333,13919,3780,970,145,4894,9944,1514,16348,544,2050,32,2632,13649,1561,17837,110,1378,9,1492,12730,1294,15512,35,278,3,316,7560,960,8831,3,26,0,27
308,36,352,8,391,6405,703,7494,376,208,17,609,5128,801,6536,4463,386,161,5001,7623,1971,14602,7128,318,257,7704,5149,2038,14896,3638,546,112,4304,8752,1826,14878,656,1183,24,1854,11747,1608,15211,104,1013,8,1127,8886,964,10972,18,194,0,217,4419,502,5141,3,8,0,14,1237,234,1477,16423,4212,582,21216,59353,10644,91214,88,635,7,733,5495,623,6853,904,433,49,1388,4324,559,6276,6724,585,481,7787,5761,1188,14744,8726,516,511,9759,3944,1145,14850,3404,1334,190,4933,8643,1073,14651,278,2804,22,3102,10405,974,14486,64,1517,7,1595,7723,736,10048,14,239,0,258,4795,563,5618,7,11,0,18,1784,381,2180,20219,8081,1275,29573,52882,7246,89710,124,986,14,1126,11895,1329,14351,1288,647,69,1994,9451,1364,12816,11179,969,641,12795,13392,3160,29341,15858,834,771,17467,9097,3181,29745,7044,1881,304,9239,17398,2898,29532,933,3984,41,4963,22151,2583,29700,174,2531,19,2718,16612,1693,21026,35,436,0,473,9216,1070,10759,7,25,0,31
309,61,748,10,817,16998,1128,18946,446,524,17,982,17034,1431,19441,8905,834,166,9907,28598,3665,42176,21447,734,443,22625,16161,2931,41714,13767,976,285,15026,23880,2710,41625,2533,2161,48,4749,29068,2143,35961,459,2948,22,3423,25169,1861,30460,83,718,0,808,15476,1390,17675,4,38,0,45,4377,769,5189,47711,9679,991,58384,176768,18040,253192,78,1264,10,1352,15923,1094,18368,975,938,51,1968,17021,1497,20482,14483,1561,541,16577,25457,3474,45507,26992,1125,1071,29190,13213,2741,45150,13823,2260,382,16470,25814,2444,44722,1065,6050,60,7172,30434,2053,39655,252,5477,40,5773,26196,1845,33817,65,878,9,952,16662,1715,19327,15,53,0,65,6268,1543,7881,57752,19600,2167,79515,176983,18415,274915,141,2011,16,2170,32922,2226,37315,1426,1460,64,2951,34048,2922,39925,23388,2397,705,26492,54054,7139,87681,48438,1858,1517,51811,29369,5679,86865,27591,3236,664,31495,49694,5160,86348,3595,8214,105,11913,59500,4194,75612,710,8422,58,9194,51369,3708,64273,152,1599,16,1759,32140,3107,37005,25,86,0,109
310,82,581,4,658,10618,934,12206,674,431,19,1132,9788,1343,12255,7551,651,256,8457,14739,3346,26543,12326,489,366,13182,9499,2729,25406,6212,668,157,7040,13638,1869,22548,1173,1438,26,2639,15566,1230,19438,192,1401,8,1604,11301,830,13735,23,301,0,326,5984,518,6831,5,15,0,22,1589,244,1858,28232,5990,833,35057,92726,13049,140826,139,1081,5,1229,9729,826,11783,1363,791,80,2239,8562,859,11659,11942,1073,559,13581,12022,1987,27590,15213,779,676,16663,7652,1664,25978,5884,1685,261,7830,14229,1257,23317,507,3514,63,4088,14906,976,19968,122,2285,24,2426,11258,772,14458,24,363,3,397,6751,665,7809,8,16,0,25,2401,447,2874,35206,11596,1676,48481,87517,9448,145446,220,1658,11,1890,20347,1755,23991,2040,1233,98,3365,18354,2204,23919,19493,1730,819,22035,26762,5336,54131,27540,1265,1038,29842,17158,4389,51386,12094,2354,421,14866,27876,3130,45864,1684,4954,86,6726,30468,2207,39407,318,3684,32,4035,22555,1604,28192,52,669,3,725,12736,1185,14646,10,40,0,45
311,78,626,3,709,10719,1044,12469,792,459,31,1283,9674,975,11933,7541,601,251,8397,14412,2185,24992,11701,487,354,12547,9332,1950,23821,6042,767,136,6947,13262,1603,21812,1050,1354,33,2439,14899,1135,18468,200,1355,11,1565,11949,779,14290,22,303,6,334,6259,505,7091,0,14,0,18,1496,205,1726,27437,5976,830,34233,91997,10384,136608,146,1055,17,1219,9438,914,11570,1542,843,95,2475,8173,921,11571,11660,1020,571,13243,10907,2162,26309,14556,811,708,16072,7135,1763,24975,5488,1960,278,7726,13629,1429,22783,527,3544,63,4137,14461,986,19586,116,2484,20,2620,12147,892,15658,34,360,8,392,6654,666,7719,5,19,0,22,2311,425,2756,34069,12093,1756,47912,84860,10163,142933,226,1686,21,1931,20155,1962,24043,2336,1304,128,3760,17846,1897,23503,19193,1621,824,21640,25318,4343,51304,26259,1298,1058,28614,16467,3713,48793,11527,2722,414,14672,26891,3029,44589,1583,4907,91,6575,29356,2124,38061,312,3840,35,4188,24090,1669,29951,55,661,6,727,12913,1171,14808,3,32,0,38
312,11,233,0,248,4574,549,5381,222,127,0,349,4149,871,5368,3302,261,82,3646,6608,2352,12604,5749,244,176,6163,4333,2044,12539,2894,423,87,3407,7314,2036,12753,506,850,13,1368,9281,1696,12347,78,734,6,817,6743,874,8433,17,126,0,134,3281,435,3855,0,6,0,4,876,151,1032,12774,3006,363,16143,47162,11001,74315,34,417,6,452,4074,497,5019,531,281,30,849,3659,662,5178,5198,457,297,5951,5177,1506,12635,6920,355,398,7667,3268,1157,12089,2603,942,130,3675,7044,1108,11826,214,2140,18,2372,7910,989,11269,33,1164,3,1201,5733,630,7565,16,168,0,187,3293,410,3887,0,14,0,14,1318,222,1549,15555,5939,870,22369,41472,7172,71016,50,654,7,704,8650,1043,10398,757,409,33,1197,7810,1534,10543,8502,721,372,9595,11784,3858,25239,12668,596,569,13831,7604,3196,24629,5502,1365,213,7082,14352,3143,24580,720,2993,28,3742,17194,2678,23611,114,1902,3,2017,12475,1503,15993,28,293,0,321,6573,850,7740,0,19,0,19
313,35,344,4,384,7207,545,8131,410,278,12,697,6058,702,7455,4506,368,135,5013,8068,1691,14770,7348,290,267,7909,5596,1442,14953,4290,576,117,4986,10234,1199,16417,734,1178,16,1928,13055,896,15878,164,1290,11,1465,13277,814,15552,22,271,4,302,7978,644,8917,5,11,0,20,2171,270,2460,17513,4611,569,22698,73642,8196,104531,75,655,3,732,6431,516,7680,876,417,53,1346,5158,478,6982,6909,595,382,7888,6361,1019,15268,9683,486,456,10635,4644,949,16227,4274,1450,206,5927,10801,912,17644,333,3001,41,3380,13533,782,17693,92,2294,9,2403,14209,808,17413,25,302,3,330,8706,706,9744,3,15,0,19,3068,532,3617,22268,9232,1155,32657,72912,6691,112255,109,997,10,1113,13643,1050,15811,1287,692,63,2042,11216,1178,14440,11418,967,523,12903,14429,2703,30033,17035,781,724,18541,10245,2394,31179,8562,2033,325,10918,21039,2110,34059,1068,4181,53,5306,26590,1671,33568,259,3584,19,3863,27484,1618,32966,47,576,11,633,16679,1348,18666,5,28,0,36
314,15,299,0,314,6829,283,7426,276,227,6,501,5827,301,6625,4293,355,123,4773,8485,747,14004,9148,305,229,9678,5144,686,15500,5354,386,90,5828,8359,574,14770,709,965,18,1694,8901,378,10977,105,1168,5,1275,6491,294,8060,14,236,0,254,3506,178,3943,0,7,0,7,811,104,926,19910,3951,472,24330,54345,3549,82229,33,563,3,599,6286,249,7133,546,407,27,980,5183,274,6442,6588,622,310,7523,6968,685,15176,11063,424,445,11938,4227,608,16768,5065,925,146,6135,9019,473,15627,318,2298,25,2639,8889,318,11850,64,1842,15,1918,6682,299,8897,11,308,3,325,3872,280,4479,5,17,0,20,1365,216,1604,23688,7412,982,32081,52503,3404,87990,45,859,5,919,13114,531,14561,822,630,35,1487,11008,576,13072,10879,981,435,12294,15453,1433,29186,20210,728,678,21613,9367,1288,32269,10419,1312,235,11963,17383,1049,30394,1029,3266,42,4338,17793,700,22820,165,3007,17,3195,13170,600,16960,22,547,9,582,7380,463,8423,5,22,0,22
315,35,147,0,182,1957,396,2537,219,131,6,350,1910,538,2804,1570,201,64,1831,3183,1313,6325,1936,171,84,2188,1988,992,5171,960,262,46,1263,3019,881,5170,216,301,16,539,3852,757,5148,43,203,0,243,2605,435,3285,12,31,0,49,1202,231,1480,0,7,0,7,265,55,326,4975,1457,218,6650,19988,5605,32237,71,238,12,317,1620,326,2268,475,236,32,740,1594,326,2661,2352,360,184,2897,2480,696,6071,2346,329,182,2859,1620,557,5040,884,494,77,1449,2824,576,4855,119,680,16,817,3252,557,4627,33,324,4,357,2019,308,2686,5,55,0,62,1041,192,1299,0,3,0,3,352,57,416,6282,2714,509,9508,16799,3605,29910,100,384,12,496,3583,723,4804,689,360,39,1092,3504,863,5463,3918,557,252,4726,5663,2008,12397,4283,501,265,5048,3611,1550,10209,1841,756,120,2720,5844,1459,10021,333,984,33,1351,7098,1317,9773,72,524,4,601,4621,746,5970,15,91,0,109,2240,427,2775,0,8,0,8
316,17,433,4,460,10648,662,11764,257,246,4,502,8325,640,9473,4960,411,118,5491,13061,1514,20068,12665,394,276,13335,7893,1595,22828,8824,577,197,9605,14469,1662,25728,1619,1535,26,3182,20636,1337,25156,253,2179,8,2443,20184,1225,23846,52,500,0,555,12442,879,13883,3,21,0,27,3809,535,4371,28652,6295,640,35593,111464,10050,157110,41,761,4,802,9940,609,11357,572,493,30,1094,8076,604,9769,7978,779,321,9080,11415,1371,21865,16296,613,667,17568,6616,1352,25539,9050,1363,310,10718,16345,1332,28402,730,4230,29,4985,22820,1313,29122,134,3860,19,4016,20990,1211,26219,48,610,5,661,13523,1138,15322,5,29,0,35,5282,981,6296,34855,12730,1386,48975,115007,9911,173886,55,1199,7,1261,20586,1268,23120,825,743,35,1597,16401,1243,19242,12940,1188,441,14571,24478,2881,41927,28959,1007,935,30908,14512,2949,48364,17884,1935,510,20327,30813,2997,54134,2352,5762,59,8171,43456,2650,54274,392,6039,31,6461,41178,2435,50066,99,1112,7,1215,25963,2018,29199,9,48,0,59
317,30,257,5,288,4920,351,5561,248,150,7,406,4319,354,5085,2933,253,100,3290,6542,729,10562,4939,179,177,5297,3527,548,9371,2661,296,79,3037,5582,564,9192,459,664,14,1144,7116,483,8738,66,852,0,926,6153,417,7499,10,182,4,194,3933,307,4431,4,10,0,13,1273,141,1430,11359,2845,392,14602,43372,3897,61863,57,452,4,512,4624,292,5427,494,317,26,836,4054,343,5233,4474,448,292,5209,5379,570,11159,6066,323,385,6768,2940,498,10210,2641,771,129,3536,6154,406,10102,229,1815,25,2065,7217,440,9727,61,1431,11,1505,6655,418,8571,24,247,0,271,4792,411,5473,4,15,0,18,2169,274,2458,14050,5814,862,20726,43983,3648,68358,89,704,11,805,9540,640,10992,750,462,31,1248,8375,695,10312,7403,702,390,8496,11918,1302,21719,11010,502,558,12065,6466,1048,19577,5299,1065,211,6577,11745,969,19294,693,2476,42,3206,14335,921,18465,128,2288,14,2427,12805,834,16065,39,434,6,475,8722,715,9907,6,22,0,29
318,39,333,6,379,6569,772,7713,351,239,11,604,6982,1419,9005,3938,420,142,4497,9638,2156,16295,6580,304,299,7185,5341,1752,14281,3764,521,132,4421,8797,1554,14767,698,1145,18,1866,11043,1236,14144,111,1054,0,1168,9094,813,11078,13,254,0,263,4711,474,5452,5,15,0,15,1259,180,1455,15497,4286,617,20396,63429,10355,94185,82,586,8,677,6374,639,7689,740,495,47,1281,6064,703,8053,6027,684,358,7068,7368,1428,15873,8485,545,515,9547,4423,1204,15174,3661,1199,183,5051,9135,1116,15303,323,2764,28,3114,10401,847,14366,83,1826,9,1917,8368,650,10938,17,304,0,326,5120,504,5955,5,16,0,23,2050,329,2401,19427,8431,1153,29012,59315,7423,95753,123,921,13,1053,12940,1409,15403,1086,737,60,1886,13054,2122,17056,9961,1104,501,11566,17009,3588,32165,15069,854,817,16736,9764,2959,29457,7429,1718,317,9473,17934,2664,30071,1023,3910,51,4981,21443,2082,28512,189,2883,8,3082,17471,1462,22014,34,559,0,596,9833,977,11404,9,30,0,38
319,50,379,7,430,7563,836,8821,485,225,20,725,5507,658,6891,4198,343,163,4708,7891,1502,14100,6798,313,263,7369,5608,1432,14404,4248,563,130,4946,11475,1628,18044,878,1335,35,2247,18404,1723,22370,209,1261,5,1481,21169,1664,24311,40,271,0,311,12265,1132,13708,3,14,0,15,3020,413,3445,16906,4706,621,22233,92888,10977,126106,111,650,8,777,6641,666,8083,976,431,46,1455,4650,482,6584,6605,585,460,7644,5912,1141,14704,9137,502,549,10188,4725,1066,15977,4215,1525,190,5940,12421,1308,19668,412,3119,34,3566,19406,1453,24430,130,2070,18,2218,20587,1545,24345,26,338,0,364,11908,1278,13548,3,15,0,22,4186,612,4810,21615,9240,1315,32173,90437,9536,132150,163,1032,11,1206,14203,1501,16904,1459,655,68,2181,10160,1140,13476,10802,933,619,12356,13803,2641,28800,15932,815,815,17563,10328,2499,30385,8466,2094,323,10889,23889,2935,37716,1291,4461,69,5820,37810,3169,46806,342,3329,28,3697,41751,3204,48658,64,608,0,676,24174,2402,27252,6,30,0,36
397,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,0,0,0,11,30,37,0,0,0,0,14,45,55,0,0,0,0,15,31,42,0,0,0,0,0,3,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,108,149,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,3,13,13,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,28,0,0,0,0,0,0,0,0,0,0,0,3,14,16,0,0,0,0,13,34,49,0,0,0,0,12,52,64,0,0,0,0,15,32,45,0,0,0,0,0,8,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
399,0,10,0,11,187,72,272,23,10,0,41,253,151,444,163,37,3,209,688,407,1301,253,31,13,291,447,462,1194,94,18,6,113,529,395,1042,16,35,0,52,934,306,1297,5,43,0,50,997,216,1253,0,9,0,9,222,50,283,0,0,0,0,15,8,23,559,193,26,775,4266,2065,7108,4,23,0,21,207,60,291,45,28,0,75,284,123,493,225,37,14,279,701,365,1345,283,11,20,310,307,264,885,97,50,9,153,519,220,887,4,91,0,97,884,188,1170,0,67,0,65,687,113,870,0,0,0,5,140,22,160,0,0,0,0,16,5,25,660,306,43,1013,3745,1372,6127,4,31,0,36,396,129,566,74,37,3,115,538,279,934,391,76,16,486,1389,772,2649,529,36,30,599,748,728,2077,192,65,12,271,1046,619,1929,21,130,0,147,1815,499,2468,5,110,0,118,1679,328,2124,0,13,0,16,363,69,444,0,0,0,0
401,17,347,6,373,8539,319,9233,55,246,3,301,10326,491,11121,3135,403,59,3595,15871,1077,20544,10545,305,268,11111,7577,892,19588,7675,330,194,8194,10765,793,19748,1470,1202,24,2700,14983,668,18354,228,2794,12,3031,12016,581,15626,52,857,5,915,7646,399,8954,3,58,0,65,3123,245,3430,23181,6541,559,30279,90851,5469,126599,26,563,4,588,8115,356,9066,165,476,6,647,9740,451,10838,4971,707,205,5886,13895,871,20652,12956,515,632,14109,6019,604,20730,7470,763,283,8516,11518,605,20641,664,3310,31,4008,15173,568,19746,158,4682,18,4860,12253,616,17732,41,997,5,1043,9488,555,11090,5,45,0,52,5277,471,5804,26458,12057,1188,39696,91492,5090,136278,40,912,9,963,16654,682,18294,217,716,8,947,20075,937,21957,8100,1115,266,9478,29770,1945,41193,23506,821,894,25221,13599,1491,40315,15148,1084,474,16706,22283,1394,40385,2141,4511,54,6706,30152,1237,38099,385,7473,35,7894,24271,1201,33358,93,1857,6,1954,17136,953,20042,11,104,0,120
402,66,579,3,655,12424,725,13806,476,566,10,1046,14072,855,15974,8296,792,206,9297,22551,1977,33827,15681,550,439,16672,13108,1801,31580,7768,768,199,8730,17478,1384,27595,1372,2062,42,3469,20659,1066,25199,255,2603,13,2869,15326,879,19080,46,571,0,615,9311,607,10533,0,27,0,31,3165,370,3569,33961,8520,915,43396,128100,9662,181160,95,1010,10,1119,11058,659,12833,1064,991,58,2125,11626,640,14386,13360,1278,625,15256,16795,1614,33671,18724,879,785,20388,9502,1331,31216,6957,1964,285,9206,17473,1106,27790,644,5397,76,6118,19642,907,26664,194,4208,23,4426,15980,872,21282,39,601,9,646,11300,850,12799,10,43,0,49,4871,631,5557,41092,16380,1871,59338,118249,8606,186196,171,1593,8,1775,23484,1385,26643,1541,1561,71,3174,25694,1496,30363,21650,2071,830,24558,39351,3586,67498,34407,1422,1226,37056,22608,3131,62792,14722,2735,488,17943,34948,2493,55385,2020,7457,117,9590,40306,1972,51867,449,6815,41,7294,31308,1754,40363,85,1175,10,1262,20607,1456,23332,17,69,0,84
403,17,498,0,520,9986,406,10911,214,358,13,580,10152,448,11183,5191,564,143,5898,16165,1017,23077,13031,460,435,13930,8741,924,23593,8235,606,253,9100,13510,939,23546,1367,1992,34,3396,18287,829,22516,247,3637,17,3906,15520,719,20143,44,918,4,960,9449,531,10946,0,33,0,42,3560,294,3897,28348,9082,895,38328,105367,6109,149800,45,755,3,804,9222,365,10392,500,640,30,1166,9498,383,11045,7798,966,443,9210,13672,856,23736,15935,746,913,17597,6967,792,25353,7523,1436,337,9294,14551,744,24597,616,5106,49,5773,18428,754,24956,167,5861,28,6059,15982,785,22829,42,917,4,959,11143,697,12801,7,48,0,53,5887,548,6486,32631,16463,1816,50911,105343,5936,162191,63,1254,5,1318,19200,777,21302,707,1000,41,1745,19648,829,22229,12990,1533,588,15108,29835,1868,46809,28960,1205,1350,31526,15706,1721,48951,15758,2042,588,18392,28059,1686,48143,1981,7100,87,9170,36718,1580,47464,415,9496,50,9960,31498,1510,42973,81,1829,9,1922,20593,1230,23747,11,83,0,95
404,15,201,0,214,5729,281,6220,91,188,3,281,7657,386,8317,2977,417,71,3464,14760,941,19172,7573,262,183,8012,7428,719,16161,4599,277,117,4994,9710,649,15350,927,1001,18,1952,12595,633,15181,141,1730,0,1876,8960,402,11238,24,410,0,434,5544,310,6287,0,23,0,20,2647,160,2831,16354,4507,397,21252,75028,4479,100761,22,387,5,413,5217,195,5825,235,358,10,602,7265,331,8198,4918,752,161,5825,12444,774,19037,9113,462,448,10019,5774,630,16428,4328,736,149,5217,10092,500,15807,445,2724,34,3206,12087,505,15794,110,2847,11,2966,9393,452,12810,30,555,0,590,7111,451,8146,0,35,0,34,4393,271,4690,19200,8842,824,28871,73778,4106,106759,40,584,8,625,10946,475,12052,319,549,17,882,14920,714,16525,7898,1170,228,9290,27204,1709,38206,16692,716,627,18034,13207,1356,32592,8928,1014,273,10203,19801,1151,31160,1373,3728,57,5153,24683,1137,30976,255,4575,15,4842,18354,852,24047,59,963,4,1021,12652,758,14441,0,57,0,58
