SA3_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
30305,872,247,1317,357,66,3146,2762,4087,1052,54,2562,1351,286,524,3360,220,3709,45661,1542,61724,36,28,13,6,22,25,6,3,35,0,30,371,2529,3024,3649,4511,1353,426,3168,1957,455,772,4265,469,5065,46394,4139,67890,9,0,0,0,3,0,0,0,11,0,8,92,0,119,184,65,83,27,118,125,29,47,128,35,125,312,18,818,200,63,83,27,118,123,29,46,133,35,137,402,20,939,3417,3640,1252,377,3025,1793,415,694,3878,424,4353,33046,1252,49549,27,22,6,20,19,22,6,7,26,6,14,222,1929,2247,3638,3729,1338,423,3154,1940,450,753,4039,466,4500,33665,3200,52733
30306,757,226,1001,321,40,2702,2088,2736,816,44,1904,1228,225,333,2162,185,2730,33700,974,45187,26,19,5,5,15,10,0,4,18,0,15,251,1983,2308,2934,3083,1133,359,2463,1832,410,566,2940,412,3744,34273,3000,50190,5,5,0,0,0,0,0,0,0,0,4,37,0,42,188,52,66,9,106,143,17,47,93,17,100,239,20,673,189,55,68,10,107,142,17,47,91,17,107,271,20,716,2708,2568,1047,348,2324,1661,380,505,2716,391,3320,25881,798,38287,27,18,11,5,25,16,8,10,7,3,16,219,1581,1878,2927,2644,1127,359,2455,1818,404,557,2820,412,3446,26371,2402,40881
30401,562,128,848,178,69,1808,1966,2353,832,22,1192,996,153,262,2205,157,2219,20513,926,30477,11,13,11,4,16,8,0,5,8,0,16,90,579,728,2459,2560,1028,320,1452,1320,218,387,2779,282,3083,20781,1569,33016,17,7,4,0,3,8,0,0,15,0,11,144,4,192,154,49,93,21,96,117,18,34,105,15,133,363,17,834,168,53,94,21,98,121,18,34,121,15,150,507,19,1026,2266,2144,913,295,1338,1184,202,343,2519,259,2647,14907,728,25041,13,8,8,7,10,7,0,7,11,5,10,59,533,628,2452,2206,1022,323,1439,1312,221,378,2647,282,2809,15469,1277,26697
30402,595,130,1055,215,39,2165,2680,3331,1413,33,1236,1426,211,404,2937,183,3183,30560,1253,44382,19,20,3,0,8,8,0,3,16,0,24,155,948,1180,3365,3568,1658,405,1497,1851,306,568,3544,318,4265,30930,2247,47733,18,7,6,0,0,0,0,0,20,0,24,171,15,241,228,100,132,28,109,187,35,45,159,28,188,552,27,1283,248,109,139,28,104,187,30,45,177,28,211,721,34,1523,3056,2949,1501,338,1352,1631,264,512,3099,286,3573,21602,945,35135,43,18,11,34,11,22,5,0,33,0,59,95,821,1009,3352,3074,1644,405,1473,1840,299,557,3312,320,3845,22414,1801,37665
30403,527,115,765,186,28,1793,2253,3936,1248,43,1059,1225,199,399,4458,173,3542,35698,1155,50537,22,22,18,18,3,9,0,4,24,0,37,198,1649,1962,2723,4168,1467,273,1252,1559,269,544,5010,292,4345,36085,2831,54285,8,11,0,0,5,0,0,0,16,0,7,181,3,227,149,74,121,10,92,138,10,42,134,28,114,479,23,1037,159,81,122,14,89,138,10,46,148,28,126,657,24,1258,2526,3687,1321,182,1130,1375,248,485,4655,260,3811,27713,973,42520,29,10,17,73,9,38,4,11,44,9,80,113,1434,1687,2717,3785,1463,274,1225,1551,263,535,4848,286,4019,28490,2440,45471
30404,952,168,1180,303,52,2925,3138,4214,1391,68,1478,1610,270,598,4921,225,3919,32531,1527,49523,35,31,17,6,32,29,15,3,42,4,35,181,1425,1731,4007,4628,1734,452,1881,2149,463,841,5912,401,5131,33014,2999,54179,100,69,21,0,5,13,0,0,146,0,94,1424,64,1840,384,132,176,40,176,274,42,87,345,45,287,763,55,1897,486,194,189,40,189,282,45,87,491,42,377,2181,114,3738,3468,3861,1509,397,1649,1813,392,724,5080,351,4124,21542,1117,37927,44,18,12,24,19,32,8,6,34,3,35,61,1208,1381,3997,4074,1714,452,1863,2128,447,816,5600,397,4544,23790,2438,43040
30501,849,161,1024,232,45,2570,2971,5625,1567,45,1600,1602,298,505,7637,262,5183,55828,1846,78031,31,35,18,8,18,26,4,6,50,3,44,351,6361,6865,3639,6010,1857,292,1938,2022,434,727,8530,432,6253,56408,8245,87467,21,13,9,0,0,0,0,0,28,0,21,295,11,368,188,91,116,11,89,168,39,47,225,36,214,738,40,1483,205,100,127,11,85,168,39,47,251,36,236,1035,48,1853,3381,5623,1705,260,1824,1809,385,663,8150,384,5766,49096,1633,72070,46,32,12,13,21,27,7,8,47,8,36,270,5971,6385,3631,5761,1839,292,1934,2001,427,717,8452,423,6034,50402,7653,80307
30502,401,88,481,126,30,1263,1773,3148,918,34,807,915,188,310,3678,141,2670,28997,1121,41051,17,24,13,61,9,11,0,3,28,5,17,168,1749,2057,2109,3314,1052,226,971,1114,248,419,4108,235,3164,29283,2899,44376,4,10,5,0,0,3,0,0,9,0,4,97,0,127,117,45,71,14,66,92,12,33,112,16,88,435,24,856,126,50,69,14,66,91,12,33,121,16,92,530,32,979,1967,2907,972,185,877,1000,229,368,3808,215,2788,22038,977,33976,14,15,6,25,18,13,0,3,40,6,16,86,1474,1652,2104,2970,1049,226,959,1105,248,409,3969,233,2889,22658,2482,36605
30503,1177,217,1338,301,56,3401,4105,7151,2114,52,2051,2043,389,743,9099,320,6172,63906,2475,91789,41,40,16,12,26,25,3,13,54,0,36,361,4326,4874,4915,7582,2510,530,2525,2623,536,1031,10328,541,7546,64563,6858,100063,35,25,13,0,8,6,0,0,25,0,34,403,11,518,331,158,175,31,162,243,28,73,275,47,247,1016,54,2130,361,181,190,35,168,254,29,72,298,48,281,1421,66,2651,4497,6831,2277,388,2303,2311,488,925,9771,473,6741,51256,2054,79337,61,37,33,106,39,34,10,16,70,11,71,237,3992,4513,4917,7048,2495,530,2513,2604,528,1020,10131,538,7094,52911,6111,86501
30504,482,102,650,180,25,1609,2387,4559,1340,35,1031,1268,217,396,5197,172,3931,39592,1597,56716,24,17,8,0,6,14,4,8,17,0,17,210,1727,2014,2829,4758,1518,187,1210,1570,288,546,5694,272,4597,39980,3346,60333,24,18,8,0,5,7,0,3,18,3,31,286,10,381,169,80,107,14,84,150,17,50,146,34,157,580,26,1193,189,96,112,14,88,154,22,48,167,37,189,867,32,1574,2605,4181,1388,163,1098,1385,253,469,5345,233,4023,30486,1295,47070,23,19,10,9,10,18,4,14,19,7,21,100,1575,1742,2817,4291,1507,187,1194,1558,278,529,5534,272,4225,31452,2907,50378
30601,789,181,1272,253,51,2717,3458,3360,1416,56,1439,1449,270,648,3789,262,3323,35737,1770,51624,41,25,15,19,21,24,5,6,36,12,63,280,3005,3434,4248,3632,1725,400,1781,1890,388,907,4613,455,4659,36266,4822,57774,23,8,4,0,0,5,0,5,38,0,19,279,11,364,308,93,157,17,135,162,32,80,275,48,226,724,51,1678,334,100,167,17,138,168,32,85,311,48,247,1006,62,2044,3841,3040,1537,275,1604,1635,330,798,4007,388,3787,25822,1401,41582,64,21,19,108,30,70,11,12,54,20,182,153,2530,2931,4241,3167,1716,400,1771,1868,378,894,4378,457,4214,26972,3987,46563
30602,1647,484,2335,599,140,6040,5634,6004,2143,102,3625,2710,569,1222,6575,496,5545,60742,3244,88406,67,62,29,7,55,40,10,24,65,16,62,495,10280,11049,7371,6834,2832,720,4734,3763,931,1880,8291,992,7937,61836,13659,105489,37,21,9,0,6,6,4,0,53,0,35,534,16,682,564,189,219,49,322,358,60,197,437,75,408,1197,75,2847,605,212,227,49,330,371,64,202,491,76,442,1727,88,3527,6641,5692,2551,634,4302,3292,821,1607,7291,883,6672,44021,2523,72565,117,76,34,33,78,60,31,47,97,26,94,442,8568,9373,7359,5971,2813,716,4714,3727,919,1855,7880,981,7215,46189,11179,85466
30603,624,179,775,177,41,2274,2701,1957,915,50,1613,1335,224,597,1851,214,1641,19504,1176,29540,53,31,8,8,35,21,14,15,35,6,26,278,3095,3521,3627,2271,1180,351,2071,1834,405,898,2504,396,2445,19957,4314,35333,10,8,0,0,3,3,0,3,3,0,4,58,0,89,212,42,89,17,134,142,32,74,143,42,122,351,25,941,221,47,97,17,141,141,32,78,145,42,126,412,29,1035,3355,1914,1071,320,1880,1642,361,800,2233,344,2125,14330,866,24975,49,28,9,7,42,36,6,15,25,9,34,243,2492,2890,3620,1991,1170,349,2064,1826,399,890,2400,393,2280,14983,3379,28898
30604,164,46,237,45,11,608,754,626,321,13,348,383,60,186,705,70,571,7061,333,10216,11,12,3,7,8,6,5,7,6,3,18,62,1324,1431,952,701,408,90,441,514,100,271,874,117,816,7166,1668,12252,0,0,0,0,0,0,0,0,0,0,0,6,0,6,49,12,23,0,26,48,6,28,32,10,39,110,7,268,49,12,23,0,26,48,6,28,32,10,39,119,7,280,888,614,371,83,399,448,98,235,803,103,725,5505,289,8862,15,8,10,5,10,12,0,3,14,6,15,74,1137,1286,947,641,408,90,439,504,96,270,853,122,777,5697,1431,10420
30605,708,202,1004,232,45,2671,3198,2566,1153,49,1725,1577,294,677,2535,276,2158,23308,1352,35827,43,35,11,5,33,24,8,17,29,12,27,264,3988,4398,4110,2910,1474,330,2145,2140,471,997,3265,492,3192,23802,5389,42900,0,0,0,0,0,4,0,0,0,0,4,51,0,61,326,98,136,18,203,211,38,90,184,38,172,616,42,1482,328,99,136,18,208,218,38,90,187,38,179,657,41,1545,3696,2379,1306,279,1890,1877,422,877,2904,435,2704,17182,1073,30144,81,42,28,33,41,36,9,20,32,9,52,275,3246,3743,4102,2516,1467,332,2137,2125,471,983,3130,485,2935,18117,4358,35427
30701,695,170,832,213,48,2308,3106,3725,1018,49,1775,1349,309,624,2767,247,1892,24046,1408,36919,31,47,19,6,31,20,4,13,29,6,19,271,4603,5016,3972,4251,1279,228,2205,1802,450,908,3487,418,2739,24535,6058,44244,0,0,0,0,0,0,0,0,0,0,4,17,0,20,228,90,73,18,131,146,39,73,158,24,120,338,22,900,228,99,73,18,131,146,39,79,158,24,120,353,22,919,3665,3444,1185,190,2028,1617,388,797,3157,379,2284,17064,1093,30024,74,48,12,22,37,33,9,23,30,9,30,163,3728,4076,3963,3589,1274,225,2195,1793,436,896,3352,420,2434,17578,4848,35017
30702,1050,231,1238,212,53,2993,3726,3867,1114,47,1855,1544,303,670,3253,263,2213,22317,1407,36255,56,40,14,6,25,24,3,12,30,5,29,180,3286,3617,4869,4429,1463,364,2432,2226,497,1015,4335,501,3476,22706,4745,42862,4,9,4,0,0,0,0,0,10,0,4,105,4,128,342,109,129,22,194,213,39,96,239,53,176,395,29,1216,345,116,134,22,194,213,36,96,248,53,182,501,35,1343,4431,3516,1306,327,2174,1938,437,892,3791,431,2903,15713,1084,29949,89,41,18,11,45,44,20,14,39,12,37,145,2685,3019,4863,3677,1458,358,2415,2203,486,1000,4078,499,3117,16359,3801,34306
30703,987,263,1204,238,63,3252,3994,3398,1239,64,1925,1754,339,821,3095,317,2281,21227,1218,35032,58,49,19,6,34,20,11,6,39,6,22,183,2890,3238,5255,3984,1585,350,2529,2384,525,1187,4123,588,3507,21649,4166,41520,3,4,0,0,0,0,0,0,4,0,3,27,3,35,335,119,137,27,203,229,38,137,243,64,197,472,34,1394,335,120,137,27,203,229,38,137,244,64,203,495,42,1431,4824,3299,1419,293,2273,2111,468,1021,3592,518,2950,15527,980,30120,86,44,18,29,31,35,10,17,38,14,35,172,2371,2758,5248,3463,1574,352,2505,2371,521,1181,3875,585,3190,16201,3386,34310
30801,278,62,375,143,30,990,1282,2023,476,15,900,628,128,330,1675,104,1165,17305,897,24499,14,32,0,0,15,3,4,9,25,4,10,190,3093,3363,1551,2196,554,51,1052,783,179,434,1978,172,1546,17633,4030,28849,5,3,0,0,4,4,0,0,0,0,4,9,0,13,74,40,33,3,68,46,16,25,67,14,38,236,11,497,76,44,34,0,70,47,14,29,66,15,39,243,11,517,1450,1785,521,47,957,716,160,397,1777,148,1240,11902,643,18740,20,10,0,0,12,5,0,3,10,5,5,141,2568,2759,1547,1839,556,51,1039,766,178,426,1858,167,1284,12296,3225,22006
30803,2559,686,3174,717,201,8414,9723,9869,2961,139,4989,4409,866,2252,9684,725,6656,64059,3895,102714,126,87,45,10,63,57,18,45,101,13,47,515,9350,10231,12638,11287,3890,1008,6459,6160,1401,3321,12347,1428,9872,65292,13450,121360,8,8,5,0,4,3,0,0,13,0,5,95,4,127,751,265,299,67,455,559,112,283,476,122,372,1158,77,3162,765,277,304,67,459,564,112,287,491,122,383,1249,82,3289,11602,9114,3481,799,5850,5350,1224,2900,10983,1243,8009,45704,3019,85282,242,99,82,138,109,196,45,79,172,53,237,441,7920,9021,12614,9486,3869,1005,6411,6108,1382,3269,11647,1418,8629,47398,11018,97589
30804,161,54,218,53,9,599,917,1078,253,13,552,397,66,186,776,58,590,8226,389,12033,9,12,0,0,6,7,0,8,5,6,4,86,1764,1885,1121,1188,328,65,652,513,89,249,951,113,814,8372,2165,14513,0,0,0,0,0,6,0,0,0,0,4,0,0,9,60,26,23,0,41,35,10,16,28,5,28,138,12,302,65,28,23,0,46,40,5,21,28,5,34,140,15,313,1052,968,298,62,594,452,83,219,874,105,693,5817,304,9597,9,10,0,6,8,10,0,7,6,0,0,62,1443,1546,1117,1006,322,65,649,509,92,247,904,116,734,6024,1755,11455
30805,1228,249,1403,358,90,3663,4163,4413,1342,68,2347,1734,326,981,4806,270,3406,36552,2170,55233,34,48,19,0,28,17,4,17,32,3,17,285,4212,4624,5392,5079,1716,285,2953,2316,542,1435,6074,521,4834,37194,6470,63515,7,0,0,0,0,0,0,0,9,0,4,42,0,56,344,133,121,19,212,240,37,108,268,51,223,662,49,1622,350,135,121,19,216,239,41,108,273,51,219,696,48,1681,4963,4046,1567,256,2681,2026,471,1269,5410,455,3877,25757,1630,44395,69,42,20,3,27,26,17,22,40,9,40,202,3433,3794,5389,4225,1701,285,2923,2291,524,1401,5730,520,4140,26663,5113,49868
30901,775,239,982,268,67,2960,4121,4062,1719,84,1501,1858,339,785,3815,339,3322,40731,2205,58908,40,39,24,0,13,29,5,14,25,6,26,279,4120,4530,5171,4419,2150,437,1893,2436,504,1118,4623,585,4330,41275,6388,66400,4,5,0,0,0,0,0,0,7,0,5,53,3,76,253,79,137,31,124,224,35,68,173,46,162,576,34,1334,260,85,134,30,124,224,35,71,178,46,165,630,39,1407,4843,3835,1978,402,1728,2155,444,1025,4259,527,3812,32580,1867,51372,59,27,25,3,24,38,12,7,25,9,28,216,3672,4033,5160,3947,2140,437,1870,2417,490,1109,4470,585,4002,33429,5581,56813
30902,950,250,1209,231,50,3026,4056,3797,1607,62,1378,1658,328,807,3719,304,3072,34447,2051,51230,62,33,20,42,27,34,11,13,43,16,66,236,2818,3253,5103,4220,2045,528,1827,2312,532,1155,4713,568,4340,34920,4924,57511,5,3,5,0,0,0,0,0,3,0,5,50,9,68,318,98,160,41,147,218,48,88,196,44,197,530,35,1363,317,102,164,41,147,220,48,88,200,49,205,579,39,1430,4620,3535,1834,340,1632,1970,449,1015,4149,483,3610,26534,1698,43689,155,54,50,147,45,110,24,39,151,34,221,159,2412,2995,5094,3698,2039,528,1819,2304,519,1145,4501,559,4038,27276,4148,48116
30903,1603,418,2117,356,99,5207,6346,4794,2232,143,2610,2630,527,1325,4906,464,4120,37412,2105,59794,101,49,29,22,53,60,6,26,56,17,78,293,3791,4387,8240,5507,2908,912,3402,3760,876,1961,6568,907,6316,38063,5990,69387,12,10,6,0,0,0,5,3,8,0,10,56,3,87,467,151,196,60,224,356,60,146,279,70,274,646,46,1836,477,159,198,61,224,361,67,154,290,67,280,709,55,1920,7587,4745,2645,698,3097,3290,772,1756,5914,798,5450,29885,1817,54231,163,68,59,149,70,101,26,35,119,34,209,240,3279,4076,8225,4974,2902,912,3389,3749,862,1943,6319,904,5940,30836,5147,60225
30904,327,74,406,124,21,1036,1600,1370,616,16,530,705,108,334,1419,103,1356,11396,637,17758,14,11,0,0,0,5,0,8,14,4,3,89,1191,1319,1955,1495,720,98,658,873,149,443,1755,176,1775,11607,1848,20113,19,5,0,0,0,0,0,3,6,0,6,104,0,135,142,32,57,9,64,100,9,34,105,16,96,281,19,662,152,41,63,9,64,96,9,41,115,16,106,384,22,802,1783,1266,650,88,584,762,141,388,1547,153,1496,8409,504,14717,19,10,7,4,3,10,0,4,4,3,21,73,987,1119,1951,1309,724,98,650,871,151,434,1674,180,1624,8867,1512,16639
30905,460,131,642,145,25,1665,2117,2453,841,36,818,815,147,355,2188,153,2090,22525,1311,32693,23,19,5,7,4,4,0,6,20,0,9,176,1433,1674,2633,2647,1037,248,1035,1129,254,526,2675,283,2741,22846,2769,36033,3,6,0,0,3,0,0,0,7,0,7,41,0,57,162,34,61,13,66,98,12,31,117,24,81,328,22,725,162,36,61,13,68,98,12,31,121,24,83,372,22,781,2442,2099,958,222,946,1006,235,470,2323,254,2293,15998,1015,26000,11,15,5,8,5,8,3,10,18,0,7,96,1115,1277,2624,2144,1026,248,1020,1116,249,509,2466,278,2388,16469,2145,28056
30906,1276,256,1562,364,149,3989,4847,5249,1702,88,2170,1927,422,1004,4931,344,4081,41239,2327,62386,50,33,13,3,22,20,6,21,43,12,27,290,2850,3305,6092,5831,2170,408,2728,2647,638,1453,6252,607,5676,41891,5333,69688,18,3,3,0,3,3,0,0,20,0,15,82,4,132,377,111,155,28,156,230,58,101,268,48,210,551,34,1460,394,114,161,26,157,239,61,107,283,47,219,632,41,1588,5589,4840,1957,333,2485,2300,551,1278,5462,541,4744,30364,1846,51742,88,32,42,47,50,86,17,46,83,17,86,224,2305,2789,6075,4986,2158,406,2696,2626,622,1429,5832,599,5057,31220,4184,56121
30907,2611,517,3463,799,177,8040,8846,12290,3091,123,4396,3542,715,1662,11177,647,8830,96069,4928,141010,118,92,62,93,67,96,26,40,143,22,217,571,7958,9007,11145,13565,3951,934,5558,4760,1130,2486,13929,1183,12502,97440,13057,158062,39,15,3,0,9,3,5,0,27,0,23,163,8,258,676,234,295,52,317,391,77,184,518,88,442,1176,92,2978,714,248,294,55,321,393,80,186,543,91,469,1340,95,3229,10248,10697,3530,677,5095,4151,985,2147,12047,1049,9950,67603,3716,111592,138,100,96,194,92,145,36,82,177,36,294,401,5946,6879,11097,11049,3923,931,5512,4691,1097,2404,12763,1173,10711,69347,9760,121701
30908,884,248,1100,269,113,3008,3225,3563,1298,98,1471,1398,290,554,3487,275,3057,33112,1642,48240,37,22,10,7,10,23,0,11,26,4,27,264,2274,2655,4145,3922,1678,617,1885,1965,489,844,4400,529,4184,33637,4028,53903,0,3,0,0,0,0,0,0,4,0,7,60,3,78,234,75,125,39,105,179,31,67,168,49,155,395,22,1047,234,79,127,39,108,179,31,67,174,49,163,458,29,1126,3782,3265,1488,406,1718,1693,419,730,3878,429,3571,25548,1341,41060,121,34,63,169,47,80,32,30,115,47,94,163,1950,2480,4139,3375,1675,614,1874,1949,483,832,4170,522,3825,26171,3323,44672
30909,1426,361,1779,292,85,4259,4106,4321,1454,73,1939,1694,375,927,4487,345,3592,37269,1837,55309,53,41,16,7,19,20,6,20,48,5,50,289,4468,4915,5490,4937,1945,761,2562,2539,622,1451,5955,703,5416,37852,6388,64482,9,10,3,0,0,3,0,0,10,0,6,68,3,94,301,101,136,43,152,211,44,111,206,45,179,453,29,1241,309,106,138,45,148,215,44,111,216,45,185,515,38,1341,5050,4202,1764,584,2363,2228,558,1293,5376,628,4724,30092,1611,49741,121,49,38,135,38,85,14,29,106,32,142,227,3942,4485,5479,4356,1936,761,2550,2522,618,1434,5695,700,5049,30836,5588,55566
30910,489,140,679,163,31,1871,2906,2440,1291,56,1138,1359,217,508,2414,238,2176,26837,1139,38503,28,24,14,4,10,21,3,7,18,4,16,194,4516,4819,3547,2684,1548,216,1435,1709,308,719,2926,386,2870,27191,5691,45197,4,0,3,0,6,0,0,0,0,0,8,29,4,43,187,54,96,22,106,136,16,38,141,27,119,414,9,932,191,53,99,22,106,138,16,39,142,28,117,444,12,981,3331,2373,1440,188,1308,1550,287,670,2682,346,2554,22535,1016,34784,28,21,3,4,15,18,6,5,12,7,24,209,4141,4444,3545,2450,1541,216,1427,1707,306,714,2840,386,2700,23189,5172,40202
31001,1410,358,1809,491,113,4717,3801,5294,1200,86,3090,1751,387,807,5012,331,4381,45987,2172,66374,52,64,16,3,45,29,9,16,53,4,43,400,7011,7626,5184,6088,1573,507,4025,2517,655,1228,6469,696,6227,46889,9292,78711,23,15,5,0,3,4,0,0,28,0,15,205,16,286,306,125,110,42,206,215,36,83,223,41,203,470,40,1336,329,137,117,42,208,220,36,83,260,42,222,676,57,1625,4772,4970,1434,454,3763,2236,601,1102,5859,637,5377,33014,1681,54411,71,45,22,11,37,31,10,20,42,5,36,319,6026,6531,5173,5150,1569,507,4009,2486,646,1205,6158,694,5630,34003,7760,62567
31002,1936,375,2192,355,88,5203,6342,6149,1871,87,3039,2455,461,1316,5953,430,4231,33141,2169,56295,95,87,28,6,54,47,7,27,59,7,38,284,5235,5791,8380,7225,2496,396,4045,3443,785,2024,7952,812,6464,33779,7491,67292,63,30,5,0,8,6,4,4,49,0,55,530,16,699,790,239,281,46,410,413,69,243,601,93,470,877,68,2737,852,273,288,46,417,420,80,247,648,93,528,1406,84,3430,7349,5843,2156,314,3537,2912,672,1719,6735,702,5147,22956,1628,46337,162,67,39,42,70,78,16,43,93,22,130,256,4566,5178,8359,6182,2484,396,4023,3403,772,2002,7482,812,5803,24621,6276,54943
31003,3575,583,3734,758,177,9066,9244,11852,2714,99,4889,3554,708,1884,12124,630,8014,59852,3746,100367,115,95,36,29,58,47,15,28,107,17,66,437,5682,6477,12148,13732,3629,721,6457,5072,1161,2956,15811,1227,11823,61052,9602,115913,161,84,31,6,8,13,4,0,214,0,155,1274,51,1821,1080,346,442,76,633,627,116,298,872,131,665,1473,90,4217,1238,426,477,76,641,638,115,302,1083,131,827,2746,140,6036,10703,11065,3080,573,5702,4281,988,2553,13602,1065,9347,39996,2729,80289,180,91,48,69,80,87,21,45,149,24,145,279,4400,5078,12122,11586,3603,716,6424,5009,1126,2900,14839,1217,10316,43021,7263,91408
31004,1965,303,2259,575,116,5393,5044,8707,1443,81,3744,1894,461,998,8225,336,6105,64794,3039,93838,51,47,14,3,28,18,8,14,60,8,29,499,5290,5974,6490,9808,1857,278,4696,2664,679,1541,10250,649,8397,65876,8447,105202,73,49,11,0,7,5,4,0,83,0,83,776,25,1055,458,184,160,21,301,232,51,128,461,44,356,871,53,2179,538,232,173,21,312,238,50,125,552,44,430,1649,81,3233,5864,7620,1644,250,4312,2341,602,1328,8886,586,6529,42164,2120,69850,63,57,13,3,42,27,9,15,48,6,33,343,3763,4266,6466,7912,1824,272,4660,2611,657,1472,9480,635,6998,44152,5962,77349
31101,464,89,510,103,21,1303,1395,1242,415,28,670,539,118,310,1275,100,858,7061,528,12087,20,19,10,4,6,7,6,9,17,3,12,58,1161,1283,1892,1513,539,139,896,796,204,493,1756,191,1377,7223,1711,14674,4,0,0,0,0,0,0,0,0,0,3,7,4,13,97,33,42,3,65,82,13,37,89,19,70,135,9,420,97,33,42,3,65,78,13,37,86,19,71,142,16,432,1730,1235,486,95,806,687,175,437,1508,156,1152,5100,385,10392,59,14,6,36,22,20,5,16,46,14,16,51,980,1166,1886,1280,540,135,888,790,206,484,1642,191,1242,5295,1391,11994
