SA3_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
30805,8,86,8,16,14,4,134,5,56,10,10,10,0,92,97,241,19,85,54,4,498,523,149,60,182,41,10,959,421,46,38,217,42,3,774,865,34,28,265,40,0,1234,1723,14,11,238,26,5,2024,1262,0,5,137,21,0,1420,186,0,0,31,5,0,220,47,0,0,9,0,0,55,15,0,0,3,0,0,19,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,3,0,0,7,113,33,6,87,25,21,283,5271,660,185,1287,283,45,7731
30901,13,8,3,4,0,0,31,0,26,0,0,0,0,34,8,123,6,23,9,0,167,23,32,23,59,7,0,145,26,8,8,67,11,0,119,56,10,5,100,26,4,201,339,5,0,190,47,5,582,1713,4,6,519,112,3,2354,1469,3,4,371,128,3,1980,872,0,0,197,49,0,1133,559,0,0,108,39,0,705,338,0,0,54,7,3,405,221,0,0,29,6,0,258,291,0,0,58,0,0,357,98,23,0,97,22,22,259,6038,235,56,1877,471,41,8726
30902,0,34,0,4,0,0,47,0,53,0,4,0,0,55,0,262,8,18,8,0,295,14,72,21,39,7,0,154,19,31,8,70,0,5,133,96,25,16,90,17,0,245,337,13,0,189,10,4,563,1146,4,3,424,90,4,1679,1067,0,0,320,106,6,1495,668,0,0,163,23,5,857,404,0,0,87,18,0,502,209,0,0,45,9,0,256,101,0,0,16,0,0,121,101,0,0,20,0,0,128,65,55,0,84,11,13,228,4227,562,69,1564,299,43,6761
30903,7,35,0,4,6,0,53,0,84,7,4,0,0,97,3,341,18,22,7,6,392,16,102,41,51,47,3,261,12,53,22,55,17,3,164,97,34,28,87,8,0,261,752,15,6,331,66,5,1180,2465,17,17,658,420,17,3591,1617,6,0,299,137,6,2067,766,0,0,136,51,4,950,326,0,0,63,15,0,405,143,0,0,28,9,0,179,50,0,0,16,3,0,72,87,0,0,22,5,0,111,105,70,9,98,22,27,331,6450,750,154,1880,814,68,10115
30904,0,0,0,3,4,0,11,0,0,0,0,0,0,0,4,0,0,9,5,0,16,0,0,0,15,9,0,25,0,0,0,17,13,0,35,11,0,0,38,4,0,49,43,3,0,49,21,0,120,149,0,0,89,10,0,242,132,0,0,64,0,0,194,77,0,0,14,0,0,102,30,0,0,9,0,0,39,7,0,0,3,0,0,14,5,0,0,0,0,0,3,4,0,0,0,0,0,9,11,0,0,28,10,0,51,472,4,0,339,81,5,909
30905,0,7,0,0,3,0,10,0,7,0,0,0,0,9,0,23,0,13,0,0,43,0,20,0,23,9,0,54,3,7,0,25,5,0,40,9,7,0,29,3,0,49,10,3,0,51,10,0,73,185,0,0,137,81,0,409,300,0,3,113,46,4,459,352,0,0,55,15,0,421,128,0,0,23,4,0,159,70,0,0,17,0,0,88,37,0,0,6,0,0,43,35,0,0,3,5,0,42,25,4,3,32,6,7,77,1156,79,5,528,197,13,1983
30906,3,26,0,0,8,0,44,0,21,8,5,3,0,34,0,154,11,13,18,0,198,7,91,24,28,22,5,177,7,47,38,26,68,4,190,32,41,13,52,49,3,184,182,38,27,162,152,10,563,1036,14,7,367,304,11,1741,1256,0,3,257,121,0,1645,552,0,0,91,11,3,659,201,0,0,33,12,0,246,92,0,0,24,0,0,114,34,0,0,8,0,0,41,49,0,0,8,4,0,62,64,34,6,70,37,28,236,3519,477,135,1157,802,52,6145
30907,8,11,0,6,4,0,26,0,9,0,0,0,0,13,9,42,12,26,14,0,108,17,24,11,52,22,0,131,31,19,8,62,16,6,134,49,31,23,88,36,0,224,423,61,40,199,72,3,805,5330,22,19,646,310,16,6348,5800,8,3,433,102,12,6355,1319,0,0,149,30,7,1499,446,0,3,50,0,0,500,255,0,0,37,0,0,289,126,0,0,16,0,0,145,247,0,0,28,3,0,278,268,17,15,110,45,35,481,14336,247,129,1912,657,74,17355
30908,6,15,0,0,5,0,21,0,27,0,0,0,0,27,0,91,4,13,4,0,117,16,42,0,26,9,5,92,5,15,0,36,0,0,62,97,20,10,71,36,0,228,52,11,4,70,23,0,156,618,12,36,256,161,0,1080,1766,6,11,357,329,9,2471,1283,0,10,160,102,4,1554,455,5,0,61,44,0,564,196,0,0,29,5,0,230,70,0,0,10,0,0,87,91,0,0,19,7,0,114,85,20,3,63,22,14,209,4737,260,70,1174,739,36,7024
30909,3,57,0,5,3,0,69,0,76,3,7,0,0,90,6,389,20,32,9,0,454,43,144,30,87,21,4,322,49,77,20,85,27,0,260,128,48,27,102,24,3,336,864,43,44,288,109,10,1361,2605,34,49,584,362,20,3650,1910,7,15,373,174,7,2488,1145,0,5,164,65,8,1393,420,0,5,72,8,0,508,143,0,0,23,4,0,169,48,0,0,19,0,0,67,50,4,0,19,0,0,66,127,75,18,73,36,37,365,7543,957,237,1928,841,85,11594
30910,9,0,0,5,0,0,16,0,0,4,0,0,0,4,14,0,4,23,5,0,42,119,0,36,47,12,0,213,40,0,0,51,0,0,99,193,0,9,84,10,3,299,793,5,3,251,75,4,1128,1410,0,10,392,192,14,2012,1139,0,3,293,174,6,1617,644,0,4,124,93,5,874,376,0,0,82,25,0,488,165,0,0,40,9,3,216,124,0,0,24,0,0,150,185,0,0,38,6,0,224,81,0,3,87,29,19,223,5293,14,83,1541,623,55,7604
31001,3,81,3,3,0,0,104,0,115,3,5,0,0,126,14,550,18,37,21,7,651,40,397,30,63,31,4,571,22,163,8,64,35,4,295,101,161,26,110,64,3,462,1116,152,34,407,225,8,1943,3542,33,15,521,390,15,4523,831,7,0,99,22,5,959,128,0,0,24,4,0,152,31,0,0,8,0,0,46,17,0,0,7,0,0,19,5,0,0,0,0,0,3,10,0,0,3,0,0,11,111,156,9,94,31,27,432,5971,1815,157,1448,824,83,10299
31002,3,7,0,14,9,0,36,6,3,0,8,8,0,27,12,27,0,52,37,0,131,36,9,10,111,46,6,215,127,15,10,140,24,6,323,371,10,6,268,88,10,756,1409,8,5,369,53,8,1854,751,0,0,193,17,0,964,152,0,0,44,6,0,206,54,0,0,9,5,0,61,5,3,0,3,0,0,10,9,0,0,5,0,0,9,0,0,0,0,0,0,4,0,0,0,5,4,0,9,52,4,0,95,54,14,210,2982,83,34,1325,359,40,4826
31003,12,68,5,8,14,0,109,8,113,4,8,0,0,130,42,445,27,69,16,7,606,84,257,53,117,29,9,543,199,98,35,163,28,4,533,1657,202,82,455,527,9,2925,4503,78,54,807,247,20,5717,3384,13,9,322,54,9,3792,327,5,7,45,11,0,391,99,0,0,24,0,0,122,32,4,0,9,0,0,43,17,0,0,3,0,0,14,3,0,0,0,0,0,4,9,0,0,9,0,0,12,173,129,24,110,44,28,498,10535,1417,301,2134,976,81,15442
31004,13,29,0,7,4,0,49,0,35,4,4,0,0,46,14,139,10,39,11,3,212,49,148,12,53,30,5,285,59,67,5,48,29,4,217,800,99,31,136,157,8,1239,2967,93,39,444,156,18,3717,6179,25,10,380,131,5,6728,1096,3,5,78,15,0,1188,219,3,0,14,0,0,233,62,0,0,3,0,0,74,17,0,0,0,0,0,21,3,0,0,3,0,0,7,10,0,0,4,0,0,13,177,39,6,70,27,33,350,11676,682,118,1275,556,80,14384
31101,0,7,0,5,6,0,18,0,8,0,0,0,0,11,8,49,0,19,12,0,94,33,16,4,34,7,0,98,43,9,5,53,8,0,121,137,14,17,71,22,3,260,439,10,9,112,47,4,617,359,0,0,62,9,4,431,39,0,0,14,3,0,59,14,0,0,7,0,0,19,5,0,0,3,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,6,0,0,12,24,9,3,21,12,7,75,1111,114,43,402,127,23,1815
31102,10,46,4,5,0,0,59,0,67,8,3,0,0,78,11,260,0,16,6,5,288,23,129,22,31,27,3,228,68,51,10,34,9,0,173,430,39,10,81,12,0,572,1741,33,20,244,95,7,2140,2205,7,10,268,63,4,2555,249,0,0,47,9,0,305,49,0,0,16,0,0,69,23,0,0,4,6,0,24,7,0,0,5,0,0,8,6,0,0,0,0,0,6,3,0,0,0,0,0,12,85,53,6,33,13,18,213,4905,681,84,784,236,42,6736
31103,5,37,0,6,0,0,48,0,48,0,0,0,0,51,13,212,7,16,6,4,263,37,144,11,48,29,0,264,18,46,7,45,9,0,130,129,56,9,66,108,3,369,2409,60,37,406,143,11,3069,4966,23,21,534,182,23,5747,542,5,0,73,5,0,633,132,0,0,23,5,0,170,45,0,0,13,3,0,61,10,0,0,5,0,0,18,6,0,0,0,0,0,6,14,0,0,4,3,0,17,199,53,15,64,28,37,391,8540,695,107,1313,514,79,11247
31104,5,0,0,9,0,0,14,0,0,0,3,0,0,3,3,0,0,19,0,0,24,8,0,0,17,0,0,26,5,5,0,14,5,0,29,16,0,3,31,7,0,56,424,14,0,96,9,0,541,1935,3,0,189,9,4,2144,355,0,0,87,8,0,452,181,0,0,37,0,0,216,75,0,0,11,0,0,88,20,0,0,3,0,0,31,4,0,0,3,0,0,9,0,0,0,5,0,0,4,65,0,0,50,13,12,143,3107,29,9,568,47,18,3773
31105,0,40,4,5,6,0,51,0,56,0,0,0,0,63,11,229,7,13,10,0,272,45,134,5,45,51,4,274,21,65,17,34,6,0,143,179,48,13,61,9,0,313,1327,41,13,207,81,4,1678,2441,5,12,353,137,11,2964,572,9,0,114,3,0,701,158,0,4,31,4,0,196,50,0,0,6,0,0,64,21,0,0,3,0,0,26,5,0,0,0,0,0,5,4,0,0,6,5,0,8,88,39,7,60,20,8,228,4937,669,82,941,335,30,6992
31106,6,126,3,8,0,0,146,4,164,6,0,0,3,180,28,476,25,37,12,0,585,50,351,26,54,15,3,506,77,134,8,72,20,0,318,936,156,17,142,41,11,1307,2503,103,15,455,191,8,3275,1851,15,0,400,87,3,2349,747,5,0,112,23,0,883,209,5,0,33,0,0,245,50,0,0,10,0,0,63,20,0,0,8,0,0,30,5,0,0,0,0,0,6,0,0,0,7,0,0,5,120,113,7,60,29,20,349,6605,1656,114,1403,415,56,10247
31201,27,39,7,12,1208,4,1312,9,40,5,0,191,0,246,47,89,14,57,202,0,409,90,73,46,99,64,4,379,133,31,14,71,23,5,278,353,29,21,96,35,0,540,570,15,11,112,43,5,745,563,4,6,62,22,0,661,189,0,0,27,6,0,224,68,0,0,11,4,0,83,39,0,0,5,8,0,51,7,0,0,0,4,0,17,3,0,0,0,3,0,3,3,0,0,0,0,0,3,41,18,0,63,149,9,287,2144,335,122,627,1966,33,5232
31202,3,97,0,24,28,0,159,0,99,7,15,4,3,129,21,370,27,125,40,4,587,152,258,55,235,87,3,796,229,86,30,307,59,4,719,704,108,33,449,57,8,1354,1475,59,57,667,94,8,2360,2859,13,31,644,76,13,3642,1311,11,3,195,24,4,1544,271,0,0,51,3,0,330,72,0,0,19,3,0,92,19,0,0,9,0,0,27,4,0,0,5,0,0,7,12,0,0,5,0,0,18,122,105,19,162,46,33,493,7267,1221,258,2920,517,87,12269
31203,0,9,0,5,8,0,21,0,10,0,0,4,0,13,9,47,24,16,26,0,116,23,38,38,41,22,5,161,39,15,10,32,26,0,122,147,12,14,60,21,0,249,338,3,6,147,25,0,523,469,0,0,134,43,5,651,297,0,0,65,16,0,385,86,0,0,21,7,0,118,38,0,0,3,7,0,52,8,0,0,3,3,0,17,6,0,0,0,0,0,11,5,0,0,4,0,0,13,21,10,3,24,15,3,78,1490,144,84,566,216,15,2519
31301,0,14,0,7,3,0,24,3,18,0,0,0,0,21,8,114,4,23,11,0,163,10,62,32,29,32,3,167,16,21,11,50,31,0,134,134,16,20,100,26,5,293,531,18,10,244,23,5,832,1038,3,6,184,29,6,1258,307,0,0,50,6,3,366,97,0,0,9,0,0,108,46,0,0,7,0,0,51,4,0,0,0,0,0,8,7,0,0,0,0,0,7,3,0,0,5,0,0,9,28,20,9,25,3,11,99,2228,290,92,724,156,41,3533
31302,8,35,0,5,0,0,53,0,58,3,6,4,0,75,37,263,22,42,26,5,395,34,163,35,58,24,0,308,93,71,35,77,17,4,301,558,91,58,152,97,16,968,2947,44,24,434,92,9,3550,3575,11,10,304,55,9,3960,275,0,0,67,3,0,344,78,0,0,21,3,0,100,36,0,0,16,0,0,46,14,0,0,5,0,0,21,7,0,0,0,0,0,7,10,0,0,0,0,0,16,151,63,14,51,28,24,323,7820,807,200,1239,349,61,10469
31303,0,0,0,0,6,0,6,0,0,0,0,5,0,3,0,0,0,23,8,0,27,5,0,0,22,4,0,37,11,0,0,28,3,0,46,21,0,0,30,0,0,52,140,0,0,77,7,0,227,184,0,0,41,10,0,240,56,0,0,16,0,0,75,21,0,0,4,0,0,29,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,5,25,3,7,39,457,0,6,271,43,6,787
31304,6,32,3,7,3,0,50,4,38,0,0,4,0,43,10,148,4,17,6,0,189,26,114,8,43,33,0,223,26,38,11,39,27,0,140,192,53,16,92,63,0,411,1506,62,15,271,155,7,2017,2276,10,0,314,77,7,2681,512,0,0,75,9,0,595,161,0,0,27,0,0,190,59,0,0,10,0,0,70,21,0,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,4,5,0,9,103,44,4,51,19,15,231,4903,530,56,952,394,33,6869
31305,0,96,5,6,0,0,111,3,118,4,5,8,0,137,9,558,22,22,12,0,633,52,251,57,54,14,0,437,97,101,20,68,19,3,312,500,71,21,198,27,3,829,1408,58,27,403,52,15,1958,2559,9,5,402,49,9,3036,993,3,0,139,7,3,1136,330,0,0,35,8,0,367,104,0,0,5,4,0,110,35,0,0,12,3,0,49,11,0,0,0,0,0,17,16,0,0,3,0,0,22,91,74,9,48,17,20,257,6212,1347,162,1412,227,58,9409
31401,0,5,0,0,0,0,8,0,4,0,3,0,0,9,8,13,6,17,9,0,55,7,18,4,37,3,0,68,4,14,0,46,6,0,71,30,34,0,60,342,0,466,166,15,0,136,60,3,381,1066,6,0,279,30,3,1387,1263,5,0,164,38,0,1471,387,0,0,52,7,0,452,129,0,0,20,0,0,145,55,0,0,6,0,0,66,17,0,0,0,0,0,18,19,0,0,4,0,0,23,52,5,4,52,28,10,142,3204,117,18,879,536,15,4762
31402,9,23,0,8,0,0,44,4,25,4,0,0,0,36,11,96,7,22,20,0,156,22,66,4,41,39,0,166,24,40,14,40,10,0,127,242,52,25,87,179,0,581,1639,67,55,269,186,11,2229,5791,16,25,564,590,15,6994,1719,0,0,96,22,4,1838,301,5,3,22,3,0,339,100,0,0,6,3,0,103,28,0,0,0,0,0,32,10,0,0,3,0,0,10,16,0,0,0,0,0,21,147,20,11,48,27,26,278,10049,410,146,1200,1083,63,12948
31403,3,34,0,5,0,0,37,0,44,0,0,0,0,41,4,184,4,14,0,0,205,15,93,6,19,4,0,139,29,49,13,34,7,3,126,128,35,11,72,34,7,279,746,42,18,218,50,4,1078,1894,15,4,266,125,5,2313,396,3,0,37,0,3,435,28,0,0,10,0,0,32,20,0,0,8,0,0,26,8,0,0,0,0,0,7,3,0,0,0,0,0,3,4,0,0,4,0,0,6,48,25,8,34,22,16,153,3321,513,59,710,241,41,4881
31501,6,254,98,13,386,5,765,0,197,93,5,47,8,345,3,964,214,31,91,17,1321,10,570,197,48,67,15,896,9,60,10,57,26,0,161,27,85,33,74,40,5,264,57,83,16,75,39,0,270,56,34,0,38,28,0,155,71,6,6,21,38,3,140,88,7,0,18,12,0,130,91,0,0,7,23,0,118,46,0,0,3,16,0,67,17,0,0,0,3,0,18,3,0,0,12,0,0,17,16,118,42,41,170,18,399,506,2372,710,441,975,67,5070
31502,9,194,30,4,263,0,493,4,127,30,4,58,0,224,25,333,68,42,58,3,525,119,218,85,64,54,8,546,123,56,25,94,36,0,334,214,59,18,111,39,6,441,254,17,12,158,40,0,476,416,9,0,150,32,0,619,259,3,0,57,7,0,325,80,6,0,26,5,0,118,19,0,0,0,0,0,25,9,0,0,3,3,0,12,0,0,0,0,0,0,6,0,0,0,3,0,0,8,33,72,8,48,156,17,327,1571,1102,274,770,740,42,4499
31503,0,64,12,16,172,0,264,8,51,12,12,38,0,131,51,100,32,104,64,4,362,129,58,27,146,65,7,434,83,11,9,98,22,0,222,110,14,9,72,15,0,215,59,3,3,41,15,0,121,20,0,0,17,10,0,47,3,0,0,4,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,17,22,3,41,113,9,202,491,324,109,564,521,21,2030
31601,5,16,5,3,0,0,21,0,17,4,3,27,0,53,4,92,0,14,9,3,123,34,45,7,37,19,0,145,8,16,7,36,9,0,78,32,17,3,48,0,0,100,233,30,11,118,23,0,419,939,5,11,216,41,4,1222,1544,3,6,246,29,3,1832,713,0,0,94,9,4,813,246,0,0,45,5,0,301,79,0,0,9,0,0,90,43,0,0,4,0,0,51,29,0,0,14,4,0,43,60,23,0,45,21,10,155,3978,262,59,938,195,27,5461
31602,3,33,0,13,3,0,56,0,61,0,4,6,0,76,9,298,13,26,5,0,355,31,108,13,55,37,4,251,22,62,24,56,20,0,184,53,44,9,105,39,3,255,516,52,41,319,44,10,982,2115,27,16,594,96,15,2857,3081,0,3,421,63,5,3572,1164,0,0,132,12,7,1317,399,0,0,60,5,0,463,171,0,0,30,0,0,205,64,0,0,9,0,0,73,62,0,0,19,4,0,84,110,40,10,92,22,20,297,7825,733,125,1933,346,52,11023
31603,0,51,0,8,0,0,63,0,81,4,4,0,0,84,8,348,6,18,7,0,388,17,115,24,59,26,3,244,32,38,4,70,6,3,160,133,20,17,136,34,3,341,659,19,16,328,29,9,1053,1982,12,3,543,83,5,2627,1617,0,4,355,89,4,2065,864,0,3,138,18,0,1026,300,0,0,69,5,0,368,143,0,0,31,3,0,175,79,0,0,16,0,0,98,74,0,0,29,6,0,105,85,67,4,71,25,16,264,5986,749,86,1868,322,44,9061
31605,3,22,0,4,0,0,32,0,17,3,4,0,0,26,0,118,10,8,0,0,140,8,42,6,31,0,0,86,11,23,0,41,0,4,84,28,11,0,60,3,0,111,182,10,0,118,12,0,321,611,10,4,187,29,5,859,1041,4,0,201,19,4,1265,789,0,0,111,15,0,919,395,0,0,49,5,0,453,164,0,0,27,0,0,190,91,0,0,16,0,0,105,143,0,0,35,6,0,179,61,20,0,46,9,17,138,3528,280,23,925,116,26,4899
31606,5,9,3,14,7,0,35,0,11,0,8,0,0,18,0,52,3,30,10,0,92,8,23,7,58,18,0,116,18,10,3,67,20,5,121,50,16,6,110,48,0,225,226,16,5,212,32,5,492,731,12,6,334,42,4,1121,711,5,0,162,5,0,884,267,0,0,48,6,0,325,69,0,0,25,0,0,89,21,0,0,5,0,0,27,5,0,0,4,0,0,9,10,0,0,9,0,0,15,39,10,5,60,17,7,144,2168,170,31,1137,208,19,3733
31607,6,12,7,8,9,0,26,0,29,9,4,0,0,37,7,125,11,29,8,0,172,19,66,37,47,29,7,197,20,23,9,62,36,4,157,169,31,21,106,48,11,379,330,17,11,175,58,5,606,812,7,7,292,42,3,1157,724,0,4,152,6,4,888,218,0,0,34,0,0,252,65,0,0,19,0,0,81,23,0,0,5,0,0,27,10,0,0,0,0,0,19,7,0,0,4,0,0,17,57,28,6,52,11,10,161,2470,339,104,979,246,45,4182
31608,0,0,0,7,3,0,10,0,3,0,5,0,0,3,0,16,0,15,4,0,33,5,9,0,33,8,0,52,3,8,0,31,3,0,48,25,0,0,46,5,0,83,47,3,0,60,10,0,121,122,0,0,107,0,0,230,174,0,0,60,8,0,239,89,0,0,31,3,0,118,34,0,0,10,0,0,47,25,0,0,4,0,0,29,11,0,0,0,0,0,13,15,0,0,0,0,0,14,9,3,0,38,5,3,64,556,50,4,449,48,3,1103
31701,11,91,3,19,17,0,141,10,131,13,26,11,0,195,92,496,53,184,47,3,879,284,212,62,251,57,11,875,630,93,23,349,37,6,1141,2219,106,51,634,176,13,3194,5336,70,36,1073,160,17,6694,4044,28,16,590,68,12,4753,830,0,4,133,21,0,987,205,3,0,32,4,0,246,42,0,0,9,0,0,54,15,3,0,9,0,0,27,12,0,0,3,0,0,16,14,0,0,9,7,0,30,185,97,17,164,68,49,575,13928,1341,281,3467,676,111,19807
31801,4,72,0,19,100,0,200,9,82,6,18,33,0,145,78,284,20,123,71,6,580,261,188,57,208,49,15,778,318,37,36,193,39,5,625,572,33,26,224,34,6,890,354,7,0,130,21,0,520,147,8,0,49,7,0,211,22,4,0,12,0,0,37,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,28,32,9,58,63,9,206,1808,739,156,1043,416,47,4213
31802,17,190,9,21,21,0,260,9,213,21,17,7,5,264,85,828,50,172,77,6,1215,317,501,100,337,51,12,1309,710,178,41,471,77,16,1501,2486,281,73,835,875,18,4565,4718,126,35,1376,336,25,6615,5775,36,35,941,201,15,7003,1165,22,0,204,42,9,1440,296,0,0,65,6,0,375,89,0,0,30,0,0,123,24,0,0,0,3,0,33,14,0,0,14,0,0,33,20,0,0,15,0,0,42,263,189,35,184,91,45,802,16000,2562,409,4682,1795,134,25593
31901,7,65,0,27,17,0,114,0,90,13,16,33,0,146,35,321,30,116,44,8,560,133,195,70,217,101,7,718,327,93,19,287,65,0,792,1105,94,16,571,88,9,1891,2378,53,51,843,130,28,3483,1230,14,15,321,42,7,1623,182,3,5,45,17,0,251,43,0,0,19,10,0,67,12,0,0,4,5,0,23,7,0,0,0,0,0,9,0,0,0,0,3,0,4,7,0,0,8,4,0,16,93,64,18,130,58,35,401,5572,983,242,2595,615,94,10107
31902,10,43,3,41,59,0,154,3,84,10,19,45,0,167,50,269,64,137,65,3,594,260,90,34,214,52,12,656,295,21,6,247,23,3,603,726,15,3,292,37,8,1088,672,4,8,176,25,4,892,204,0,4,47,14,0,270,21,0,0,11,0,0,33,7,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,3,4,0,0,6,5,0,15,34,16,3,93,64,12,231,2300,534,138,1287,393,55,4711
31903,3,12,5,13,16,0,45,4,20,4,7,7,0,43,9,99,24,61,18,3,211,63,67,31,145,40,5,347,161,28,14,167,21,0,392,424,25,15,292,37,4,799,999,4,12,376,42,5,1442,677,0,9,178,15,0,884,99,0,0,28,7,0,127,15,0,0,11,0,0,20,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42,11,5,67,22,19,166,2506,271,106,1365,218,32,4493
31904,4,28,0,3,4,0,45,0,29,0,3,4,0,43,16,177,20,23,14,9,259,27,131,31,70,46,0,303,68,28,7,85,73,3,265,362,52,25,214,44,4,702,1313,30,12,459,77,9,1900,1954,6,7,356,98,9,2429,318,0,0,55,6,0,373,71,0,0,12,5,0,87,19,0,0,12,3,0,29,3,0,0,3,0,0,9,3,0,0,0,0,0,7,4,0,0,3,0,0,10,56,35,13,54,32,15,208,4224,511,132,1349,392,43,6657
31905,4,32,0,10,14,0,60,0,31,7,5,0,0,40,10,164,16,54,17,3,272,92,64,33,123,40,7,351,179,26,13,197,39,11,467,541,31,11,344,44,12,987,780,9,9,310,24,5,1145,351,12,5,107,0,0,477,55,0,0,9,3,0,68,5,0,0,3,0,0,8,3,0,0,0,0,0,7,3,0,0,4,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,31,43,8,56,29,12,175,2062,411,101,1227,209,49,4059
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
