SA3_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
11602,49,37,29,39,16,7,25,1199,0,0,5,0,15,74,61,40,10,13,3,0,4,0,7,234,4,0,18,26,31,28,69,85,12,4,7,0,0,0,4,301,13,88,147,36,9,17,18,31,3,6,0,0,0,0,12,374,0,0,0,0,7,9,27,21,5,0,5,0,0,0,0,80,0,0,0,19,119,197,416,141,13,6,7,5,6,0,13,945,0,0,29,65,66,37,36,22,0,5,0,9,0,0,30,310,0,0,15,45,195,116,232,129,28,28,35,14,9,5,17,864,0,0,0,0,6,107,772,381,69,58,70,68,37,0,21,1590,0,47,17,14,9,7,16,9,4,3,5,0,4,0,3,134,0,13,30,137,297,488,669,331,71,69,88,79,34,18,68,2386,0,0,12,6,3,0,3,0,4,0,0,0,0,0,5,45,0,0,4,18,102,246,443,549,130,146,135,86,65,18,29,1966
11603,9,5,21,5,0,0,6,267,0,0,4,13,23,353,424,354,82,109,59,144,20,7,18,1606,0,4,32,21,19,10,6,8,0,0,0,0,0,0,3,102,3,54,105,21,16,5,10,10,0,0,0,5,0,0,16,246,0,0,0,0,0,4,9,5,0,0,10,0,4,0,6,35,0,0,0,3,32,31,47,13,8,3,4,0,0,0,0,137,0,3,59,139,121,122,101,61,4,13,3,30,3,3,17,678,0,4,16,16,62,32,53,34,11,5,11,6,0,0,0,245,0,0,0,0,0,16,331,146,25,33,38,42,21,0,3,660,3,56,22,9,7,0,3,3,0,0,0,0,0,0,6,103,0,0,32,146,422,923,811,554,116,101,69,80,27,13,172,3468,0,0,26,19,14,11,14,0,0,0,0,0,0,0,12,95,0,0,0,16,178,355,815,830,215,172,209,154,49,10,35,3029
11701,8,6,17,13,4,0,3,206,0,0,9,9,19,139,90,63,16,12,10,3,0,0,7,368,0,0,11,15,45,45,241,355,81,128,128,192,49,0,12,1304,10,69,113,43,22,15,30,74,17,17,16,14,0,0,20,455,0,0,0,6,23,32,38,39,8,11,11,21,0,0,3,186,0,0,0,5,29,57,68,49,14,5,11,11,0,0,12,269,3,8,47,75,23,21,13,11,5,3,4,0,7,3,0,218,0,0,13,27,119,59,152,96,40,30,34,26,15,5,15,630,0,0,0,0,0,7,22,24,3,15,49,8,4,0,4,146,0,8,7,4,0,9,17,6,0,0,0,5,0,0,0,55,0,5,41,142,156,208,229,111,19,16,21,17,16,12,33,1030,0,3,24,13,9,4,15,0,5,0,0,3,0,0,0,75,0,0,4,6,18,14,17,34,7,17,16,29,16,3,5,193
11702,0,3,4,4,0,0,0,73,0,0,6,4,9,4,12,4,0,0,0,0,0,0,0,37,0,0,15,12,48,47,100,72,8,3,5,3,4,0,5,308,6,92,100,35,21,14,30,45,7,12,11,4,5,0,21,423,0,0,0,6,25,42,48,29,7,6,6,6,6,0,4,184,0,0,0,13,36,19,37,14,5,6,0,5,0,0,5,143,0,28,122,121,43,23,22,12,4,0,0,0,0,0,54,429,0,4,12,25,75,45,58,24,11,7,4,15,3,0,7,289,0,0,0,0,0,9,62,27,9,28,46,33,8,0,6,224,0,3,4,6,4,7,20,9,3,4,0,0,0,0,0,73,5,11,36,130,216,234,217,140,20,21,14,20,12,14,26,1120,0,3,73,88,15,12,4,3,0,0,0,4,0,0,8,209,0,0,0,0,8,0,3,11,0,5,4,7,3,0,0,43
11703,55,49,54,68,29,9,10,917,0,0,6,4,4,53,20,16,0,0,8,8,5,0,0,138,0,14,44,44,145,132,480,555,127,189,235,292,120,8,14,2402,10,91,124,58,31,61,183,510,110,127,117,171,68,7,40,1722,0,0,13,25,103,280,372,233,66,83,120,157,77,39,39,1602,0,0,4,65,210,261,597,399,139,122,163,238,82,8,77,2364,3,20,94,81,82,36,36,31,9,4,5,0,12,0,12,433,0,12,69,198,468,276,561,350,138,211,215,170,74,22,57,2824,0,0,0,0,6,28,79,44,27,58,83,76,22,6,16,443,11,32,20,21,24,47,80,96,30,31,37,38,23,7,5,502,15,31,206,513,876,1009,1146,733,165,165,234,273,164,221,118,5864,0,5,38,37,22,24,24,14,5,4,5,0,0,0,3,176,0,0,3,0,19,27,57,97,24,28,29,37,21,5,6,355
11801,4,8,6,0,0,0,12,278,6,3,13,17,12,5,4,10,0,0,0,0,0,0,6,82,5,6,50,46,92,134,307,281,60,87,143,179,83,12,30,1507,38,137,124,57,46,50,133,301,66,91,76,77,26,4,43,1268,3,5,9,35,54,99,108,64,16,8,23,17,13,7,9,469,0,0,0,19,52,62,90,31,13,7,3,12,8,6,3,319,3,8,35,49,36,10,11,10,0,0,0,0,0,0,9,174,0,4,52,96,110,71,63,33,18,14,13,11,4,5,12,499,0,0,0,0,0,4,18,9,0,9,18,3,0,0,11,65,11,44,18,18,16,24,38,48,25,26,24,35,9,3,10,354,19,42,186,345,500,486,618,402,63,96,102,105,61,50,90,3171,0,0,12,12,11,3,3,5,0,0,0,0,0,0,0,48,0,0,3,4,6,7,9,9,0,0,4,0,0,0,3,56
11802,14,28,23,35,9,10,15,365,0,0,17,16,27,79,47,27,0,0,11,0,0,0,3,231,4,11,66,57,157,223,663,793,153,204,310,425,172,39,38,3319,21,236,190,85,31,33,117,198,31,34,34,41,14,0,42,1102,0,6,3,16,58,91,129,70,12,10,20,16,11,3,9,457,0,0,0,18,83,57,147,65,10,10,12,9,14,0,3,435,12,25,70,92,58,33,22,12,5,4,7,0,9,0,17,367,5,11,87,210,378,158,219,111,59,50,76,85,71,4,35,1564,0,0,0,0,5,6,11,26,19,29,55,32,8,0,0,191,5,30,20,16,25,18,46,37,12,13,19,32,4,4,17,282,8,26,127,300,445,421,535,307,56,55,54,72,35,56,85,2570,0,0,4,8,18,6,6,0,0,0,0,3,0,0,9,57,0,0,3,6,17,22,16,22,11,17,20,22,13,0,3,170
11901,9,9,4,13,3,3,0,284,0,0,5,14,25,379,382,269,11,29,34,23,9,3,23,1203,0,9,28,45,32,29,51,40,5,0,11,0,0,0,12,269,43,426,495,142,34,18,34,46,6,0,3,10,4,0,87,1336,0,5,5,4,17,37,49,8,4,5,0,3,3,0,3,156,0,0,0,95,245,275,296,89,24,9,10,10,0,0,26,1079,15,135,1196,3045,2398,1761,1909,854,145,184,177,156,73,34,463,12548,0,11,19,69,192,79,147,96,76,59,61,55,9,5,16,881,0,0,0,0,14,46,258,118,38,58,87,64,31,0,17,734,0,32,13,7,11,9,6,5,3,0,3,0,0,0,4,97,3,10,52,162,336,464,493,290,39,49,51,43,12,10,75,2083,0,23,460,485,205,187,121,19,3,0,0,7,0,3,26,1536,0,0,0,19,126,259,555,643,162,154,174,153,90,15,48,2391
11902,0,4,4,0,0,5,3,156,0,0,9,7,4,89,101,118,6,0,18,12,0,0,5,370,0,7,25,15,21,33,46,43,0,9,5,4,0,0,8,217,27,418,630,148,54,39,66,78,13,7,8,8,4,0,56,1538,0,0,0,6,22,39,44,32,15,3,4,4,0,0,3,178,0,0,0,163,391,366,366,121,20,12,18,20,12,0,52,1547,25,186,1116,1864,1291,886,730,316,44,80,58,76,31,22,215,6930,0,5,22,72,173,71,235,319,167,231,172,198,27,7,101,1804,0,0,0,3,4,58,591,394,245,475,666,577,112,9,59,3190,0,6,9,4,8,3,3,7,0,0,0,0,0,0,0,42,0,0,30,107,238,305,322,119,19,6,23,19,19,14,48,1283,0,8,81,74,81,18,25,5,0,0,0,0,0,0,5,302,0,0,0,11,89,194,533,688,158,171,233,274,122,32,55,2563
11903,0,5,12,5,0,0,4,142,0,0,0,7,9,38,37,12,9,0,0,0,0,0,0,122,3,3,28,26,50,20,58,32,0,0,5,0,0,0,6,242,40,264,311,68,28,10,28,46,3,0,3,0,0,0,36,854,0,0,6,10,33,55,68,41,8,12,7,10,7,3,4,258,0,0,3,28,84,89,127,40,14,5,10,3,0,3,13,430,6,49,215,406,403,221,196,87,17,15,14,15,5,0,65,1716,0,11,51,116,339,203,239,142,44,72,70,46,17,8,35,1383,0,0,0,0,5,74,781,935,523,1061,1739,1503,339,11,115,7086,4,25,15,3,9,0,19,4,0,0,4,0,0,0,4,85,4,15,78,160,263,393,406,192,33,25,34,20,17,12,64,1707,0,17,468,417,199,146,83,42,11,4,5,8,5,0,30,1439,0,0,0,0,14,31,38,72,14,26,45,34,17,3,6,305
11904,15,11,9,8,8,5,0,262,0,0,7,11,17,70,55,38,3,7,0,7,4,0,3,215,3,10,27,36,75,43,132,143,11,19,24,20,8,3,12,539,29,384,464,91,34,48,78,117,32,16,19,14,0,4,141,1464,0,0,0,16,50,103,104,56,16,13,18,14,10,0,18,419,0,0,0,19,72,80,136,90,20,11,20,23,3,0,6,483,7,43,297,896,860,473,405,203,30,39,52,38,45,20,115,3525,0,7,26,95,233,109,217,143,41,40,46,46,18,7,23,1042,0,0,0,0,6,70,1074,979,488,857,1340,1132,267,24,109,6329,0,27,12,4,9,3,21,7,4,3,0,0,4,0,6,108,10,13,59,185,363,429,419,189,39,41,36,39,8,12,77,1925,0,52,1065,909,379,326,225,93,15,20,14,18,10,0,121,3254,0,0,0,7,29,34,58,72,25,19,30,25,13,4,6,325
12001,26,25,15,26,9,3,5,455,0,0,8,13,5,27,17,12,0,0,0,3,0,0,0,73,0,8,24,37,84,90,136,130,17,11,8,18,4,0,9,577,75,1054,1346,279,67,63,80,175,27,40,15,30,15,3,169,3432,0,0,0,10,24,39,60,31,0,8,3,14,5,7,8,213,0,0,0,99,302,418,737,359,78,58,80,90,32,16,46,2317,3,28,124,139,99,36,44,20,4,5,10,14,3,3,9,537,4,12,40,107,181,83,139,82,29,15,19,22,11,0,20,756,0,0,0,0,0,8,39,44,31,71,73,75,30,0,3,368,5,25,4,7,6,12,17,23,0,0,4,0,0,0,0,103,7,11,63,153,184,233,255,116,14,12,19,24,12,15,25,1141,0,3,8,25,10,12,3,3,0,0,0,0,0,0,0,68,0,0,0,9,18,17,23,37,17,15,22,29,5,10,0,206
12002,4,7,0,0,0,4,0,127,0,0,5,4,3,8,6,9,0,0,0,0,0,0,0,34,0,0,11,30,92,101,171,115,13,11,13,5,7,6,4,588,19,175,230,62,33,34,53,76,9,12,12,21,7,0,27,755,0,0,8,9,33,28,46,26,3,6,5,7,10,0,6,179,0,0,0,15,39,29,35,19,0,0,4,4,0,0,3,157,0,9,25,15,23,5,4,3,0,4,0,0,0,0,5,98,0,0,12,39,77,33,41,16,4,4,0,3,5,0,3,250,0,0,0,0,4,4,10,5,9,3,8,12,4,0,0,49,8,23,9,11,9,7,34,25,3,4,6,4,0,0,5,146,3,19,97,199,259,274,308,127,17,9,35,25,16,7,25,1426,0,4,15,10,5,4,5,0,0,0,0,0,0,0,0,48,0,0,0,3,0,5,7,4,0,0,0,3,0,0,0,31
12003,12,7,4,18,3,3,7,276,0,0,11,9,6,30,23,19,0,0,0,0,0,0,3,108,5,11,39,58,101,97,202,125,9,7,11,16,0,0,16,698,67,982,1300,295,59,63,89,186,34,31,25,23,6,0,131,3274,0,8,3,10,50,92,150,72,21,13,26,21,6,0,16,487,0,0,0,264,641,622,1171,621,153,146,149,167,52,0,189,4179,12,116,503,529,296,162,113,64,11,15,16,19,6,7,55,1923,0,14,54,134,301,146,291,264,182,199,187,174,36,8,50,2029,0,0,0,0,5,71,729,798,523,1322,2642,1982,470,16,204,8753,5,30,9,13,8,13,23,14,7,3,4,5,0,0,4,123,11,15,71,233,330,410,414,237,37,31,23,45,24,20,52,1952,0,6,29,19,7,15,3,0,0,0,3,0,0,0,4,95,0,5,0,11,39,67,70,103,24,37,46,41,9,19,12,476
12101,46,69,25,38,33,3,15,1125,0,0,12,9,0,12,13,8,0,0,0,0,0,0,3,64,0,17,27,28,111,81,93,116,7,9,13,12,3,0,3,521,31,164,162,56,27,19,53,85,15,8,8,7,11,3,11,668,0,4,11,48,195,329,438,224,65,87,105,180,70,67,63,1883,0,0,4,71,230,330,628,293,53,72,66,98,42,38,54,1987,3,10,68,116,45,22,25,14,0,0,0,5,0,0,16,325,5,17,77,219,464,204,366,175,49,57,53,46,22,19,22,1788,0,0,0,0,0,6,132,100,40,92,163,111,19,0,11,680,7,52,16,14,20,22,47,29,5,4,7,3,0,5,5,235,15,30,125,274,330,426,457,226,22,42,48,27,33,13,29,2108,0,11,25,19,7,3,16,4,3,3,0,0,0,4,0,98,0,0,0,12,23,31,30,61,18,10,20,18,13,8,3,233
12102,85,95,63,87,32,7,17,1368,0,0,0,9,3,7,10,0,0,0,0,0,0,0,0,32,0,8,19,22,41,48,69,25,4,0,7,0,0,0,0,240,11,75,113,37,17,15,24,13,6,6,0,0,0,0,8,316,0,0,13,21,53,120,133,56,11,3,6,7,0,0,4,425,0,0,0,35,224,327,726,182,37,27,37,13,15,3,13,1640,4,44,59,44,46,24,18,6,0,0,0,6,3,0,0,258,5,6,39,66,207,127,195,114,13,27,35,8,9,3,8,853,0,0,0,0,0,45,373,256,100,193,269,233,38,3,39,1553,8,45,24,11,18,25,22,5,4,4,3,3,0,0,6,186,3,19,85,170,249,287,226,101,14,11,18,18,10,5,23,1232,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,14,0,0,0,13,10,39,34,90,40,41,36,26,10,4,0,358
12103,51,40,36,66,14,13,19,1508,0,0,3,3,0,13,9,5,0,0,0,0,0,0,0,40,3,13,21,35,100,81,100,32,5,6,3,5,0,0,5,405,25,109,88,21,12,23,34,28,0,3,5,3,6,0,29,382,0,0,10,47,150,169,174,94,26,23,33,29,33,28,17,839,0,0,3,116,472,568,793,290,40,28,66,59,44,17,41,2531,0,14,34,44,25,22,4,11,4,0,3,0,0,4,0,161,11,13,114,258,412,176,335,102,25,19,20,23,15,0,19,1539,0,0,0,0,0,12,33,26,4,15,14,9,0,0,0,119,14,66,18,31,39,19,64,24,0,6,10,8,0,0,6,296,29,56,215,258,323,411,437,178,16,38,15,30,16,8,25,2056,0,0,0,8,0,8,3,0,0,0,0,0,0,0,0,26,0,0,7,18,18,28,25,43,12,16,3,0,0,3,5,185
12104,11,18,14,19,11,6,5,476,0,0,8,4,6,13,12,5,0,4,0,0,0,0,0,50,3,14,32,44,108,75,142,113,10,25,13,18,10,0,5,611,16,79,66,29,17,30,54,135,26,33,33,34,14,5,3,575,0,0,8,44,115,152,247,95,36,35,50,55,35,27,21,931,0,0,0,38,97,114,155,53,23,13,20,42,13,8,10,574,0,3,20,10,20,8,7,3,0,0,0,4,0,0,0,86,3,4,42,132,198,92,119,59,21,18,28,22,17,0,9,763,0,0,0,0,0,6,75,50,28,41,84,67,16,3,9,382,18,51,19,22,19,29,45,32,10,14,13,20,3,10,9,303,17,37,174,317,433,420,457,277,35,54,49,54,21,27,36,2418,0,5,4,6,14,22,9,4,0,0,0,0,4,0,0,70,3,0,3,3,7,3,13,26,4,10,5,0,9,0,0,96
12201,0,0,0,0,0,0,0,58,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,23,25,58,46,86,76,7,16,13,17,0,3,3,378,4,45,35,7,4,5,41,89,11,11,17,22,6,0,6,296,0,0,0,12,20,28,51,23,0,7,0,7,0,0,3,157,0,0,0,10,22,9,21,7,0,4,5,0,0,0,0,78,0,0,3,6,7,4,3,0,0,0,0,0,0,0,0,31,3,4,12,21,39,11,13,4,0,4,4,4,0,0,0,118,0,0,0,0,0,0,10,7,6,0,5,0,0,0,0,29,6,26,13,5,12,16,39,35,26,13,24,14,16,3,7,249,4,16,85,140,174,170,276,125,32,25,28,26,16,17,21,1163,0,0,0,0,4,8,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12
12202,4,0,0,0,0,0,0,75,0,6,0,4,0,7,3,0,0,0,0,0,0,0,0,21,3,3,26,31,58,51,59,17,4,0,0,0,9,0,8,263,16,86,84,23,10,19,15,17,3,0,0,7,4,0,12,286,0,6,9,13,9,27,21,12,7,0,3,8,3,0,4,126,0,0,0,3,20,12,12,10,9,3,3,0,0,0,0,68,0,3,10,8,13,4,0,0,0,0,0,0,0,0,0,48,0,8,15,28,15,12,5,10,0,6,0,0,6,0,3,101,0,0,0,0,0,0,5,0,0,0,10,7,0,0,0,29,20,87,28,28,18,30,53,18,3,0,0,5,4,0,12,312,13,33,124,211,255,209,202,66,21,7,15,10,5,3,33,1207,0,0,0,5,5,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12203,10,11,17,13,14,0,7,626,0,0,11,5,5,10,9,3,0,0,0,0,0,0,0,46,0,4,55,82,133,167,251,150,9,24,10,13,3,0,13,921,51,431,638,97,49,52,103,164,27,21,18,26,4,0,85,1777,0,3,7,29,117,136,180,65,13,16,13,17,11,0,11,629,0,0,0,32,144,109,152,66,16,7,7,5,5,0,11,557,0,9,41,65,39,19,8,5,0,6,0,4,0,0,4,205,6,12,46,73,136,52,74,28,0,3,3,8,3,0,11,463,0,0,0,0,0,13,138,134,55,148,222,192,37,4,9,956,44,152,76,38,33,65,86,72,19,13,13,12,12,3,8,638,30,47,211,446,631,646,748,306,46,41,41,58,18,18,76,3364,0,3,15,5,7,21,9,0,0,0,0,0,0,0,0,68,0,0,0,3,5,16,13,15,0,5,6,0,11,0,0,89
12301,0,4,6,0,0,0,0,81,0,0,5,9,5,96,93,42,3,4,4,7,0,0,10,274,0,4,18,38,53,21,57,51,0,0,6,0,0,0,0,265,16,94,123,50,24,11,3,14,3,0,0,0,0,0,18,359,0,3,0,0,0,4,3,0,0,0,0,0,0,0,0,18,0,0,0,3,9,5,17,6,0,0,3,0,0,0,0,48,0,5,26,38,35,23,21,7,0,6,5,0,0,6,4,172,0,0,4,9,37,15,17,8,3,5,8,6,0,0,4,120,0,0,0,0,0,4,37,18,0,6,3,0,0,0,4,85,0,43,16,8,8,7,4,0,0,0,0,0,0,0,6,95,4,5,26,125,185,206,182,96,13,30,29,9,6,6,27,953,0,4,11,21,6,8,3,0,0,0,0,0,0,0,0,57,0,0,0,3,10,25,52,50,15,3,0,5,4,0,3,169
12302,4,12,0,17,0,5,7,295,0,0,12,13,11,339,521,323,44,31,30,13,12,0,22,1381,0,12,48,53,59,14,39,39,4,0,4,0,0,0,11,285,21,146,159,68,19,17,23,30,6,0,3,0,0,0,25,522,0,8,0,0,9,23,33,22,4,9,0,5,0,0,0,112,0,0,0,8,28,39,84,24,8,7,0,3,5,0,10,208,0,17,149,294,291,207,253,103,14,24,18,13,5,0,55,1452,0,4,29,59,108,60,104,37,9,20,8,8,5,0,21,479,0,0,0,6,4,112,1836,898,137,157,197,212,74,9,31,3667,3,99,35,17,18,10,6,7,0,0,4,0,0,0,4,202,3,23,59,304,624,1022,1023,610,114,93,101,94,36,32,201,4342,0,0,50,55,46,45,39,14,0,0,9,3,0,0,3,259,0,0,5,12,91,257,462,487,109,114,82,50,37,8,28,1750
12303,0,4,0,0,0,0,0,15,0,0,3,0,3,6,4,18,0,0,0,0,0,0,4,39,0,0,17,27,23,13,18,10,0,0,0,0,0,0,3,125,3,56,71,14,3,7,4,0,0,0,4,0,0,0,11,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,4,20,27,27,21,9,4,0,0,0,0,0,0,15,120,0,3,3,12,8,5,5,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,5,40,24,12,6,5,4,4,0,0,0,3,0,0,3,106,0,6,31,92,108,76,54,44,0,4,7,11,0,0,11,441,0,0,11,8,4,4,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,13
12401,0,0,0,0,0,0,0,35,0,0,3,3,0,15,3,3,0,0,0,0,0,0,0,27,0,12,52,55,72,41,50,19,0,3,0,0,0,0,5,310,6,42,48,6,7,3,17,6,4,0,0,0,0,0,10,158,0,3,3,7,31,18,33,15,0,0,0,0,0,0,0,119,0,0,0,4,17,17,29,3,9,0,0,0,0,0,5,81,0,3,19,16,8,8,3,3,0,0,0,0,0,0,0,65,0,4,20,40,35,28,18,6,5,3,0,3,0,0,0,170,0,0,0,0,0,3,3,4,7,15,12,7,0,0,0,48,17,140,39,25,37,21,21,12,0,0,0,0,5,6,9,330,8,20,119,237,301,228,142,56,3,6,4,6,0,9,25,1170,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,8,4,3,7,8,3,0,0,0,5,0,0,0,37
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,14,13,21,28,19,0,0,430,0,0,12,19,27,82,55,37,13,9,7,4,0,0,9,280,3,4,71,94,113,35,65,82,8,5,4,5,0,0,16,505,16,150,224,46,34,13,9,35,0,0,0,0,0,0,18,548,0,0,0,7,3,20,20,19,0,0,0,3,0,0,0,76,0,0,0,7,34,71,194,48,3,16,12,9,0,0,5,407,0,4,52,85,72,60,67,20,3,3,3,3,6,0,19,399,0,8,29,72,43,27,56,55,7,14,9,3,0,4,0,329,0,0,0,0,4,62,346,129,25,26,39,36,11,0,3,691,14,174,68,20,24,9,13,3,0,0,0,0,0,0,11,341,5,7,70,227,422,559,562,325,54,77,33,45,22,6,64,2478,0,0,20,20,4,12,3,3,0,0,0,0,0,0,0,72,0,3,0,17,29,62,174,178,30,33,32,40,13,0,5,614
12404,0,0,3,0,0,0,8,42,0,0,0,0,4,0,6,0,0,0,0,0,0,0,9,19,0,3,21,20,25,10,12,26,3,3,0,3,0,0,5,130,0,29,41,12,0,0,0,0,0,0,0,0,0,0,14,114,0,0,0,3,0,4,3,4,0,0,0,0,0,0,0,17,0,0,0,0,12,11,6,4,0,0,0,0,0,0,3,42,5,0,14,7,11,7,8,0,0,0,3,0,0,0,10,77,0,0,15,18,10,0,5,3,0,0,0,0,0,0,10,61,0,0,0,0,0,0,3,18,14,36,29,15,0,0,0,115,5,81,16,7,8,5,0,0,0,0,0,0,0,0,10,130,0,3,31,71,108,89,79,51,7,8,5,0,3,0,54,516,0,5,32,23,7,5,9,0,0,0,0,0,0,0,0,75,0,0,0,0,0,4,8,8,0,0,5,0,0,0,3,39
