SA3_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
40601,0,0,0,7,0,0,0,0,0,18,0,0,3,4,9,4,3,0,0,24,4,42,55,168,98,70,51,15,5,499,0,0,0,9,0,7,13,5,0,37,0,0,0,0,0,0,0,0,0,0,0,7,4,20,47,173,133,120,31,540,0,0,0,3,4,0,0,0,0,10,6,28,21,64,73,15,26,11,0,251,0,0,0,14,0,0,0,0,0,28,0,0,0,12,0,0,0,0,0,16,0,5,5,26,19,7,4,0,0,68,0,0,0,0,4,0,0,0,0,4,3,11,0,19,8,17,8,5,3,72,0,3,5,16,10,0,0,0,0,39,0,0,0,5,11,25,19,10,4,75,0,5,4,23,14,4,0,0,0,52,7,14,24,89,76,99,111,75,28,520,170,495,382,995,610,607,500,348,158,4263,3207,7348,5841,13152,7564,8195,6638,3760,1385,57092
40602,0,0,0,25,0,7,0,0,0,28,0,0,4,8,3,4,0,0,0,19,0,20,8,114,39,21,4,3,0,209,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,0,8,10,8,8,9,11,4,55,0,0,0,3,4,0,0,0,0,7,0,6,12,21,14,7,3,0,0,60,0,9,7,81,7,3,6,0,0,106,0,0,0,5,0,0,0,0,0,5,0,0,0,14,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,12,8,5,3,5,0,29,3,9,3,20,3,0,0,0,0,44,0,0,0,4,3,4,3,7,0,16,0,0,6,12,8,0,0,0,0,26,4,7,18,203,37,45,44,51,12,427,120,265,277,739,362,344,247,143,50,2547,1613,3208,2910,7408,3199,3302,2320,1236,367,25560
40701,0,0,0,0,0,0,0,0,0,3,0,0,0,11,17,9,7,0,0,34,0,19,23,68,32,38,19,9,0,204,0,0,0,11,10,3,12,3,5,46,0,0,0,0,0,0,0,0,0,0,0,7,8,19,31,90,171,103,36,474,0,0,0,7,9,6,9,0,0,35,0,14,24,48,32,35,26,12,7,186,0,0,0,4,0,0,4,5,0,16,0,0,0,7,0,5,0,0,0,10,0,10,15,35,16,3,0,0,0,75,0,0,0,4,0,0,0,0,0,9,0,16,6,37,38,36,42,18,4,201,0,0,0,19,10,3,0,0,0,38,0,0,7,13,13,21,36,25,9,123,0,0,5,13,0,5,11,3,0,38,0,13,23,96,64,99,159,97,50,603,94,230,204,494,400,535,588,433,195,3173,2125,5495,4390,8969,6338,8746,10913,6466,2144,55593
40702,5,18,18,56,8,0,0,0,0,103,0,0,0,0,13,3,6,0,0,24,8,75,61,202,89,62,25,9,0,524,0,0,0,4,0,5,13,8,3,37,0,0,0,26,3,0,0,0,0,29,0,0,6,12,16,53,79,59,20,243,0,0,0,7,4,5,0,0,0,16,3,24,26,83,43,33,12,6,0,233,0,5,3,35,9,0,0,0,0,59,0,0,0,25,0,0,0,0,0,29,5,53,81,76,22,6,3,0,0,252,0,0,0,0,0,0,0,0,0,5,6,4,5,23,14,31,28,4,0,118,0,7,7,46,18,9,3,0,0,91,0,7,6,4,4,10,10,8,5,46,0,4,5,28,16,10,11,3,0,72,0,45,68,222,76,94,93,62,36,697,149,432,455,977,650,660,642,446,228,4644,3464,8228,7214,15201,8692,9376,8359,4570,1750,66851
40703,0,4,0,13,0,0,0,0,0,30,0,0,0,3,7,3,6,0,0,22,9,51,117,270,132,83,38,10,0,706,0,0,0,0,3,4,12,4,6,28,0,0,0,11,0,0,0,0,0,9,0,0,4,13,14,56,86,39,7,227,0,0,0,0,4,0,3,0,0,9,4,22,29,68,31,32,23,6,0,219,0,6,0,44,4,0,0,0,0,53,0,0,3,60,0,0,0,0,0,64,0,7,5,37,18,8,3,0,0,80,0,3,0,10,18,17,19,4,0,69,0,4,7,42,15,15,17,10,3,104,4,18,14,101,29,20,10,0,0,188,0,0,0,5,9,19,18,7,4,59,0,0,14,10,14,8,6,0,0,63,5,27,66,289,77,85,110,87,31,788,182,525,481,1138,699,828,828,496,224,5408,3441,8062,7281,15276,9002,10552,9963,5589,2096,71259
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,3,5,0,0,0,0,12
49999,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,6,17,47,4,10,5,0,0,89,24,49,61,214,82,93,54,7,0,587,140,262,394,1159,478,513,359,64,11,3377
50101,0,3,5,4,5,0,0,3,0,26,0,0,0,5,9,6,5,0,0,28,0,25,43,113,36,25,11,0,0,256,0,0,0,12,9,7,6,3,0,40,0,0,0,0,0,0,0,0,0,0,0,4,11,58,47,83,110,54,16,393,0,4,0,17,17,19,6,0,0,74,0,34,43,181,156,94,85,30,17,651,0,10,3,22,13,0,0,4,0,51,6,0,0,61,0,0,0,0,0,74,3,12,15,53,28,13,4,0,0,126,0,0,0,3,0,0,0,0,0,6,3,25,19,74,38,49,65,16,0,286,0,6,8,44,17,3,3,0,0,86,0,0,4,22,21,32,32,19,3,129,0,0,0,34,43,36,26,12,0,153,5,41,50,345,144,144,117,69,32,948,150,458,263,1064,614,474,467,290,121,3902,3016,8006,4932,13356,8001,7556,7420,3702,1332,57332
50102,3,20,4,54,0,3,3,0,0,94,0,6,0,22,21,14,3,0,0,73,17,184,196,678,266,102,52,7,0,1505,0,0,0,27,13,21,22,9,22,111,0,0,0,7,4,0,0,0,0,11,0,5,21,79,95,172,155,86,19,625,0,4,9,41,22,28,19,4,0,130,8,116,235,488,419,259,133,60,17,1731,0,4,3,32,8,8,6,0,0,70,7,0,6,170,0,0,4,0,0,184,0,26,16,76,50,20,9,0,3,202,0,0,0,9,0,6,0,0,0,6,0,16,13,53,42,52,57,17,5,256,0,4,7,64,29,14,13,0,0,130,0,3,4,27,28,50,38,24,7,182,0,18,62,148,117,110,65,15,8,537,11,77,72,449,222,249,171,101,26,1375,244,609,579,1556,900,870,722,439,249,6163,6104,14629,11881,26064,14325,14330,11985,6102,2133,107549
50103,0,5,0,5,0,4,0,0,0,17,0,0,0,5,5,0,4,0,0,15,0,0,15,41,29,12,12,0,0,107,0,0,0,0,0,4,9,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,6,16,24,43,34,24,5,156,0,0,0,3,3,5,6,0,0,23,0,5,8,25,37,27,23,13,0,149,0,0,0,0,0,3,6,0,0,7,0,0,0,47,0,0,0,0,0,47,0,5,0,5,6,5,8,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,7,21,18,12,11,6,0,79,0,0,3,17,6,3,0,0,0,33,0,0,0,6,4,14,3,7,0,33,0,0,0,19,9,14,18,3,0,65,3,9,14,114,31,67,66,31,6,353,52,212,162,389,331,340,299,191,44,2019,1116,2822,2098,4573,3216,3989,3684,1843,508,23863
50201,4,12,0,28,0,3,0,0,4,50,0,4,19,14,23,12,0,0,0,79,10,139,207,463,226,139,58,16,0,1241,0,5,3,16,17,11,20,11,6,90,0,0,4,6,6,0,3,4,0,22,4,49,73,151,178,287,280,214,56,1293,0,4,15,20,31,33,30,20,5,154,4,103,236,429,410,272,145,63,19,1678,0,13,11,26,21,9,9,4,0,108,0,0,0,27,3,7,3,0,0,39,7,49,47,148,77,47,17,0,0,396,0,0,0,0,0,0,4,0,0,14,0,21,28,66,34,60,66,29,9,315,6,14,18,67,24,16,9,3,0,156,0,18,38,89,71,76,77,63,25,456,0,19,34,113,77,75,46,21,3,398,9,70,112,401,264,285,304,187,40,1684,231,599,600,1558,913,837,774,686,416,6609,5672,13159,11296,22791,13147,14327,14903,9248,3095,107641
50301,6,5,13,63,12,6,0,0,0,108,0,0,0,7,21,17,4,0,0,44,0,9,26,66,28,11,14,0,5,165,0,7,4,44,30,31,38,11,12,179,0,0,0,0,0,0,0,0,0,4,0,35,61,102,139,135,99,79,38,693,10,99,183,194,113,113,110,58,9,889,7,71,242,370,331,262,176,78,24,1557,0,19,22,76,63,50,26,33,10,298,0,6,6,40,30,16,19,8,0,124,3,17,24,47,29,8,10,7,0,137,0,0,4,13,6,3,0,0,0,30,29,151,153,188,118,91,84,41,14,882,6,28,20,97,60,19,16,3,0,239,0,4,9,27,19,40,37,26,3,170,0,0,24,62,57,82,44,7,6,286,23,215,227,740,384,370,260,152,52,2423,64,202,342,668,304,317,327,301,225,2748,2941,9464,11171,14627,9973,8870,7515,4980,2184,71735
50302,7,19,38,144,15,9,9,0,5,244,0,0,10,25,20,15,8,0,0,77,9,35,106,518,135,65,32,3,0,907,5,8,3,145,37,57,71,21,32,380,0,0,0,0,11,4,0,0,0,19,4,20,60,375,222,211,155,75,25,1142,11,75,102,505,168,98,86,38,11,1097,0,35,149,666,236,179,117,40,21,1434,0,17,34,190,31,20,25,23,5,352,0,6,18,291,22,8,12,0,0,361,5,35,80,278,87,34,18,4,0,544,0,3,3,52,5,11,4,0,4,92,39,97,100,396,97,86,71,32,8,919,7,20,120,340,215,172,166,47,21,1116,0,8,10,77,35,36,32,20,5,229,0,0,37,186,55,41,40,12,0,376,53,401,478,3705,622,466,349,196,95,6357,171,273,682,2788,740,605,500,262,171,6192,5222,9772,12269,42802,13375,11574,8897,4386,2226,110530
50401,0,14,65,166,18,19,3,0,0,291,0,0,3,14,27,12,6,0,0,65,0,90,148,429,190,120,65,15,4,1063,0,5,0,100,50,69,106,34,35,394,0,0,3,0,0,0,0,0,0,10,0,11,14,166,98,123,127,77,33,652,0,14,17,148,75,99,90,42,11,507,4,21,75,336,151,126,119,37,3,867,3,19,34,196,44,38,45,39,7,426,3,16,7,145,16,4,0,0,0,191,4,25,47,156,71,41,21,8,0,369,0,4,0,47,10,11,4,0,3,85,10,19,34,133,46,39,22,9,3,314,3,46,117,591,445,462,252,97,55,2073,0,0,3,50,27,33,19,17,0,153,0,3,26,89,37,22,17,9,3,204,18,142,266,1337,503,405,323,241,85,3309,145,317,345,1273,460,399,327,283,200,3748,5021,8733,8849,26621,10831,9712,8133,4621,1949,84462
50402,0,0,0,3,0,4,4,7,0,18,0,0,0,10,14,11,3,0,0,35,3,39,120,209,107,42,20,12,0,556,0,0,0,23,9,12,14,0,10,74,0,0,0,0,0,3,0,0,0,5,0,3,10,48,56,75,94,42,16,345,0,10,6,13,15,18,12,7,0,72,0,32,42,132,125,59,42,17,0,455,0,0,5,9,10,9,9,3,0,49,0,0,0,17,0,4,0,0,0,23,0,13,18,49,18,11,4,0,0,114,0,0,0,3,0,0,0,0,0,4,3,13,13,53,31,48,32,14,5,208,0,0,9,37,20,19,6,0,0,89,0,0,4,14,16,38,24,19,0,123,4,3,17,45,41,39,22,4,7,179,0,22,44,200,130,177,151,95,34,850,60,200,183,535,299,323,193,160,94,2047,2177,5232,4959,10450,6223,6220,4995,2668,870,43792
50403,3,39,49,227,39,22,13,4,0,395,0,8,13,24,24,7,4,0,0,84,13,364,653,1438,741,318,131,27,4,3690,0,0,5,86,46,70,72,31,24,336,0,3,0,18,8,11,3,0,0,34,0,21,60,210,195,314,244,122,44,1209,0,35,66,183,129,136,78,40,7,667,12,106,262,721,455,305,142,81,14,2098,0,21,55,195,100,63,77,19,4,523,0,3,7,95,14,7,3,0,0,131,9,61,98,268,110,55,14,4,0,623,0,0,0,24,10,4,5,0,0,40,6,34,38,122,47,67,39,18,4,366,6,69,124,843,519,388,228,54,25,2261,0,4,17,57,43,59,34,14,7,243,3,49,143,404,193,141,55,21,3,1014,22,261,684,2331,859,665,419,209,76,5518,347,798,722,2164,972,728,492,317,201,6744,10956,21396,18584,44910,19239,16210,10400,4950,1678,148324
50501,0,9,12,80,4,9,14,0,0,133,0,0,6,20,50,19,7,4,0,98,7,41,52,235,108,124,95,18,4,677,0,14,13,130,98,122,187,32,23,614,0,0,0,0,3,4,0,0,0,15,3,155,272,579,590,711,582,272,80,3251,8,45,52,134,118,145,157,41,19,726,28,378,834,1621,1348,898,410,154,52,5726,0,9,29,81,17,22,49,17,5,224,0,3,4,73,19,9,12,0,0,120,3,32,46,157,84,44,23,4,0,392,0,0,0,22,3,3,9,0,0,45,24,88,108,205,109,85,76,23,5,732,0,21,32,128,105,68,54,15,8,426,3,46,78,174,201,154,160,75,21,911,0,3,104,304,325,320,151,44,14,1260,21,226,349,1369,855,880,696,341,107,4837,146,372,434,1333,727,654,528,346,193,4739,8584,21390,19371,37836,22833,21801,18157,7877,2794,160641
50502,7,65,156,625,51,33,12,3,3,969,0,0,0,20,41,18,6,0,0,97,0,142,242,687,329,184,101,36,9,1726,0,8,15,214,107,136,208,76,64,828,0,0,0,16,4,0,0,0,0,26,6,33,91,407,238,304,282,198,81,1633,6,55,76,396,174,155,177,64,25,1124,15,134,401,1386,707,588,416,191,82,3913,5,25,71,301,101,77,70,47,17,713,9,12,14,298,43,14,15,6,0,405,15,105,136,329,139,53,41,6,3,827,0,11,22,97,37,26,15,0,0,211,22,87,99,337,133,107,77,30,9,907,10,105,234,1057,865,729,463,123,68,3660,0,5,11,120,57,61,57,41,8,368,0,8,59,345,153,145,92,26,5,831,98,824,1127,5469,1553,1142,832,492,193,11733,469,851,933,3600,1159,922,807,697,417,9851,12510,23082,22308,65893,26057,22258,18519,12003,5514,208149
50503,10,50,74,186,57,19,10,6,0,408,0,3,14,21,40,20,8,0,0,110,7,213,525,1032,594,244,122,20,0,2761,0,13,17,155,82,122,137,36,10,574,0,0,0,3,10,11,5,0,0,41,11,185,386,895,691,590,414,241,74,3496,9,34,73,235,156,154,110,23,8,798,41,520,1123,2202,1624,740,357,135,21,6767,4,11,24,112,42,41,42,17,0,297,4,8,0,141,10,11,5,0,0,174,8,149,218,359,113,59,17,3,0,929,0,6,9,36,19,7,0,0,0,87,5,44,79,183,96,81,41,22,4,555,13,100,199,1320,804,713,390,98,42,3674,0,27,129,248,193,149,94,52,27,924,6,40,206,560,362,291,100,35,5,1597,28,434,1044,3098,1597,1184,725,332,104,8545,432,1039,970,2682,1278,935,588,449,206,8589,14706,31290,27267,59800,28617,21721,14711,7781,2616,208506
50601,4,53,27,214,27,13,13,5,0,357,0,13,22,40,23,4,7,0,0,107,7,249,393,807,406,150,72,11,0,2100,0,5,0,44,5,22,23,6,6,109,0,4,7,10,10,5,4,5,0,44,0,15,25,144,112,167,152,92,29,739,5,69,90,320,108,110,77,18,4,798,9,75,229,551,360,211,101,29,8,1566,3,78,87,391,146,47,29,17,0,799,0,3,0,103,3,4,0,0,0,123,0,85,141,176,62,23,15,5,0,507,0,4,0,13,9,3,0,3,0,36,6,27,23,68,47,35,40,19,0,271,0,3,6,90,21,28,4,0,0,160,0,4,3,29,41,51,35,27,10,200,3,31,108,263,152,45,27,9,0,639,17,230,320,1227,432,358,201,111,26,2930,284,653,557,1511,602,481,292,231,130,4736,7505,14584,10747,29661,11039,9336,7019,3289,1006,94184
50602,15,86,97,398,37,15,20,9,0,678,0,12,9,22,15,3,3,0,0,76,10,122,281,668,246,119,46,21,5,1529,0,0,6,51,25,34,41,18,34,207,0,0,5,10,8,7,0,0,0,28,0,4,21,130,82,129,96,77,21,558,3,15,43,307,95,109,91,30,9,705,5,16,74,280,119,98,44,17,0,662,4,11,41,301,52,43,44,16,3,523,5,10,9,274,9,9,0,0,0,312,3,35,48,223,87,34,18,3,3,450,0,0,0,45,20,30,5,0,0,105,4,29,35,138,37,40,22,6,0,303,9,28,70,277,103,56,73,13,7,643,0,0,7,35,14,29,22,16,14,125,3,12,36,146,50,30,19,0,0,298,38,251,339,1870,412,294,190,121,51,3568,199,346,524,1842,583,491,304,218,171,4688,4390,7133,8848,27939,9070,7947,5790,2880,1318,75312
50603,23,85,228,655,80,27,20,5,0,1125,0,4,14,15,19,9,5,0,0,57,6,121,326,619,293,176,48,14,0,1607,0,3,8,40,28,36,53,17,12,201,0,0,0,4,3,9,8,3,0,21,0,6,22,91,82,156,133,99,50,638,8,148,346,541,308,303,259,101,29,2040,7,52,157,309,160,175,124,51,23,1057,14,111,241,501,289,177,84,42,20,1488,3,12,16,314,32,14,18,4,0,411,4,25,64,157,80,44,37,8,0,416,5,16,9,94,75,45,18,13,6,277,4,54,52,82,39,42,28,13,0,320,11,47,99,274,123,83,50,24,3,718,3,0,10,30,21,28,31,25,9,155,0,14,62,97,68,59,30,12,5,351,39,480,580,2029,562,420,316,191,82,4697,158,308,514,1375,448,376,266,317,300,4073,5394,12261,14178,29688,11957,10281,8341,4849,2191,99139
50604,29,249,204,821,138,56,35,11,0,1543,0,8,38,37,44,14,3,0,0,153,17,383,752,1347,757,349,137,27,5,3772,0,0,6,53,24,39,55,16,11,199,0,0,3,21,20,5,9,4,0,59,0,13,30,114,125,199,193,157,36,870,6,89,204,412,282,342,227,63,21,1642,9,79,265,443,386,268,116,51,14,1628,10,82,143,646,231,124,73,41,8,1362,8,11,5,235,13,11,13,0,0,300,4,83,193,298,122,54,18,4,0,780,0,9,12,79,46,18,7,0,0,176,7,30,40,71,43,60,36,10,0,300,4,31,45,251,109,97,47,20,4,597,0,4,3,31,26,45,40,29,4,189,0,27,74,161,110,66,21,7,0,464,23,368,616,1704,750,530,364,219,54,4632,331,734,653,1837,798,547,483,330,264,5971,8513,17753,16250,37484,16225,12945,10175,5162,1869,126376
50605,0,26,11,40,15,7,8,0,0,101,0,3,5,15,22,6,0,0,0,62,5,61,130,274,175,56,56,3,0,756,0,0,0,20,12,16,21,9,4,83,0,0,0,4,0,0,3,0,0,9,0,11,15,73,79,119,122,94,32,546,0,8,9,74,46,48,52,16,0,249,3,39,75,212,156,98,73,37,10,706,0,7,13,58,24,8,19,5,0,142,0,5,3,34,5,0,0,0,0,47,0,19,24,82,38,22,17,0,0,201,0,0,0,11,6,4,0,0,0,20,6,21,23,48,22,32,38,3,0,186,0,3,7,42,10,8,8,4,0,77,0,0,0,26,21,31,27,20,3,130,0,9,47,74,73,70,45,11,5,336,5,57,99,333,230,217,185,126,59,1311,80,230,219,695,320,327,212,180,91,2353,3318,8038,6770,14421,7889,7218,6227,3593,1292,58762
50606,0,13,3,37,12,0,0,0,0,70,0,0,13,13,7,0,0,0,0,36,0,31,55,132,55,20,6,0,0,308,0,0,0,10,0,0,0,0,0,15,0,0,0,7,0,0,0,0,0,15,0,4,9,66,54,61,38,22,0,258,0,8,16,33,30,17,6,3,0,101,4,42,75,208,136,82,24,6,4,581,0,0,0,27,3,4,3,0,0,41,0,0,0,5,0,0,0,0,0,8,0,9,6,26,10,3,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,4,4,32,6,18,8,7,0,81,0,0,0,18,7,3,5,0,0,35,0,4,0,16,16,17,7,3,5,65,0,10,43,103,43,21,7,0,0,228,0,31,70,272,98,85,50,29,13,649,58,173,141,461,215,180,101,64,20,1413,2778,5249,3719,9678,4076,3405,2133,955,249,32242
50607,0,0,37,78,5,5,3,0,0,134,0,0,6,9,9,14,3,0,0,38,5,19,46,120,36,35,23,8,0,283,0,4,0,39,13,23,35,7,9,129,0,0,0,0,0,0,0,0,0,4,3,4,22,75,77,84,89,55,25,430,6,18,66,196,83,81,82,27,13,571,3,22,87,231,119,124,74,30,11,705,0,8,11,80,28,18,20,5,0,180,0,0,3,47,8,4,10,0,0,83,5,19,19,78,34,19,12,0,4,193,5,0,0,19,4,6,5,3,4,41,10,40,32,80,29,32,21,11,3,263,0,11,23,76,50,49,18,6,0,229,0,4,7,15,12,18,15,5,4,78,0,4,14,69,29,42,21,4,0,184,18,77,156,777,243,180,165,93,37,1749,67,118,199,586,224,244,233,218,209,2100,2031,4216,5938,12327,5276,5155,4773,2503,1233,43448
50701,3,27,20,150,12,13,8,0,0,245,0,0,0,11,17,11,0,0,0,44,21,281,523,1059,569,240,68,19,0,2775,0,4,9,99,57,49,87,16,9,323,0,0,3,6,5,10,3,0,0,24,0,49,69,326,210,259,212,122,42,1297,8,32,93,348,127,161,106,35,9,914,9,98,229,754,423,296,128,62,10,2006,0,15,30,123,64,35,42,13,3,337,7,6,4,145,7,12,3,3,0,185,4,36,49,161,65,32,16,0,0,371,0,0,0,13,14,6,0,6,0,42,5,50,47,173,60,58,37,16,0,443,0,12,20,98,67,46,17,4,0,269,3,5,11,68,41,52,38,14,7,241,0,23,65,203,100,69,30,7,3,507,19,183,294,1654,804,891,677,403,98,5020,210,439,485,1642,625,499,394,310,181,4772,7765,14818,13694,35933,15520,12579,9066,4655,1782,115824
50702,0,0,0,0,6,0,4,0,0,12,0,0,0,3,11,8,0,0,0,30,0,16,21,46,29,16,14,0,4,148,0,0,0,25,11,12,25,5,5,87,0,0,0,7,0,0,0,0,0,6,0,11,20,110,56,106,91,50,15,462,0,11,17,33,21,18,17,4,0,127,0,10,34,129,82,60,40,21,8,384,0,0,0,10,6,3,0,0,0,24,0,0,0,16,0,0,4,0,0,17,0,7,8,32,18,4,8,0,0,83,0,4,0,4,11,3,0,0,0,20,13,30,35,146,39,54,51,15,3,383,0,0,0,10,18,9,9,0,0,41,0,4,3,40,21,35,30,14,3,145,0,0,3,39,22,28,12,5,0,112,9,41,82,465,222,220,197,129,63,1429,70,164,195,722,323,274,216,159,161,2283,2065,3907,4136,10748,5556,5531,4455,2407,1107,39910
50703,0,9,10,70,12,8,8,0,0,110,0,0,0,10,11,0,0,0,0,27,11,339,563,982,589,142,61,15,0,2700,0,0,3,12,10,13,12,3,0,51,0,0,0,12,6,6,0,3,0,26,0,18,12,78,49,74,60,54,20,364,0,13,20,76,44,27,19,4,4,212,3,39,98,293,156,88,40,10,10,736,0,15,13,71,23,9,6,5,0,137,0,0,3,36,0,0,0,0,0,40,3,13,21,75,43,16,7,0,0,179,0,0,0,6,0,0,0,0,0,4,0,14,17,47,15,19,9,4,0,119,0,0,8,47,22,18,4,0,0,106,0,3,0,26,15,23,17,16,9,111,4,24,59,193,68,35,3,0,0,392,6,72,144,630,225,178,115,63,18,1460,150,292,256,802,285,213,147,67,26,2248,3809,6600,5642,15567,5670,4134,2717,1314,416,45867
