SA3_CODE_2021,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4_to_8_SB_FHs_CF_no_C,FoA_4_to_8_SB_FHs_CF_C,FoA_4_to_8_SB_FHs_OnePF,FoA_4_to_8_SB_FHs_Oth_fam,FoA_4_to_8_SB_FHs_Tot,FoA_4_to_8_SB_Lone_P_H,FoA_4_to_8_SB_Group_H,FoA_4_to_8_SB_Tot,FoA_9moSB_FHs_CF_no_C,FoA_9moSB_FHs_CF_C,FoA_9moSB_FHs_OnePF,FoA_9moSB_FHs_Oth_fam,FoA_9moSB_FHs_Tot,FoA_9moSB_Lone_P_H,FoA_9moSB_Group_H,FoA_9moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
40106,2165,3088,683,96,6034,1459,319,7808,311,202,126,15,654,756,96,1504,236,157,72,15,484,252,84,820,548,360,195,35,1135,1012,176,2316,266,202,68,22,555,560,72,1185,30,3,3,0,42,78,10,129,60,16,8,3,82,99,25,198,21,5,10,5,41,71,15,120,4,0,0,0,4,3,0,7,379,226,86,29,719,802,120,1639,3,0,0,0,6,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,11,5,0,22,6,4,3,0,15,14,3,26,6,6,0,0,16,12,6,23,3100,3688,968,162,7910,3291,613,11821
40107,2652,3704,795,94,7238,1616,310,9166,530,261,173,18,983,884,100,1966,197,145,72,8,424,290,43,759,727,406,243,28,1402,1174,148,2724,647,314,242,50,1255,1553,187,2991,58,17,5,7,84,131,22,245,111,8,5,0,137,168,8,312,17,3,0,3,24,16,3,46,0,0,0,0,0,0,0,4,827,350,256,63,1497,1873,227,3593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,10,3,0,0,0,3,8,0,10,0,10,5,0,17,9,0,29,4213,4467,1297,183,10164,4681,682,15526
40201,3583,4226,1681,115,9601,2454,290,12349,331,86,178,16,608,966,43,1610,12,8,21,0,37,24,6,74,346,89,194,16,644,992,44,1684,8,4,8,0,18,100,3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,9,3,9,0,27,101,3,129,15,0,0,0,16,26,0,44,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,17,32,0,52,15,13,4,0,29,26,0,56,3961,4330,1886,127,10309,3606,346,14263
40202,6951,9698,5392,397,22441,6436,915,29794,511,529,1065,84,2194,2256,239,4688,71,62,155,13,300,284,32,618,587,587,1227,94,2496,2544,266,5308,32,17,32,0,83,242,12,335,0,0,3,5,10,38,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,23,33,5,91,282,17,389,4,0,4,0,10,22,0,26,7,0,0,0,12,46,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,17,65,0,86,14,17,6,0,35,35,3,75,7600,10320,6665,499,25077,9362,1204,35644
40203,4941,7463,2524,339,15258,4876,1110,21251,766,764,431,68,2033,1588,232,3858,350,398,183,42,972,431,119,1521,1117,1159,615,112,3007,2021,351,5373,359,287,76,22,738,700,112,1544,12,7,0,6,29,56,0,88,39,9,7,0,60,83,16,155,0,0,0,0,0,0,0,0,0,6,4,0,10,3,0,17,412,303,92,21,837,842,121,1805,7,0,0,0,7,29,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,3,15,8,4,0,0,12,32,3,54,13,20,6,0,43,42,10,89,6493,8952,3234,478,19158,7814,1598,28566
40204,10296,15624,6648,584,33151,8966,1284,43407,925,571,654,74,2227,2479,158,4862,250,257,189,24,713,407,123,1239,1177,828,844,94,2938,2885,277,6107,176,136,148,17,476,788,48,1316,78,42,24,9,151,178,51,381,77,43,18,6,145,151,24,321,0,0,0,0,0,0,0,0,14,3,0,0,16,12,0,32,347,221,192,31,789,1125,127,2041,33,0,4,0,45,77,9,129,5,0,0,0,6,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,12,43,5,4,0,55,90,8,157,16,19,8,0,46,50,4,101,11878,16695,7701,707,36976,13127,1705,51810
40205,9671,11772,3828,288,25552,6588,622,32764,621,202,208,18,1054,1507,55,2615,117,98,127,9,351,170,20,542,739,298,335,30,1406,1679,74,3159,213,60,90,3,366,626,22,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,6,213,60,90,3,369,635,22,1022,3,4,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,6,3,0,0,15,0,0,17,7,7,5,0,20,21,3,40,10639,12145,4258,320,27363,8920,720,37003
40301,2640,2871,674,61,6242,1663,208,8109,829,306,294,42,1472,1744,131,3344,397,207,95,4,708,462,58,1224,1225,516,391,48,2173,2203,187,4568,206,48,71,7,336,674,43,1052,180,32,48,9,260,341,33,638,234,38,23,5,299,275,20,588,99,16,8,0,127,164,5,292,0,6,0,0,3,3,0,8,717,140,144,14,1021,1456,101,2578,9,0,0,0,13,0,0,14,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,18,6,4,0,25,42,11,73,28,7,4,0,39,39,5,88,10,6,3,0,11,19,0,36,4622,3542,1208,125,9489,5379,498,15377
40302,7726,9304,3042,303,20385,6024,1073,27481,1443,936,736,100,3211,3144,301,6658,457,453,318,47,1276,594,167,2035,1903,1384,1054,148,4492,3741,468,8694,487,225,168,40,918,1491,133,2541,7,0,0,0,10,25,0,35,10,3,0,4,15,18,3,42,0,0,0,0,0,0,0,0,5,3,3,0,10,9,0,22,506,233,172,42,954,1540,139,2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,3,0,8,0,0,9,15,13,14,0,37,38,8,83,10150,10936,4284,498,25867,11350,1686,38904
40303,5628,8034,1762,168,15593,3278,509,19380,689,427,209,21,1343,1116,87,2547,55,71,30,0,162,75,12,249,744,499,240,20,1505,1192,96,2796,421,201,197,34,856,1281,105,2240,24,11,10,3,48,56,9,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,448,218,204,39,908,1343,114,2365,4,0,0,0,7,8,0,16,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,3,5,11,0,0,20,9,0,32,9,13,5,0,30,18,0,51,12,9,0,0,25,23,6,53,6843,8777,2211,231,18060,5856,730,24643
40304,17672,19529,8444,588,46239,13399,1482,61120,973,233,475,42,1725,2965,116,4801,215,148,160,15,541,379,48,968,1192,382,633,53,2264,3341,160,5767,203,57,117,11,385,682,44,1112,8,0,5,0,12,35,6,48,13,4,0,0,19,26,0,46,0,0,0,0,0,0,0,0,9,7,3,0,20,17,0,35,234,74,120,9,438,755,46,1237,35,3,7,0,47,117,0,158,34,4,6,0,47,140,7,189,0,0,0,0,4,0,0,4,0,0,0,0,5,9,0,12,75,9,14,0,100,262,7,365,20,19,10,0,48,43,5,97,19194,20003,9229,652,49089,17803,1702,68596
40401,8712,10682,3635,407,23432,7002,1073,31502,1433,1047,825,134,3445,3357,285,7081,1163,880,529,64,2631,1331,314,4279,2594,1930,1357,198,6076,4688,598,11353,570,273,243,44,1135,1747,133,3008,104,31,35,8,175,241,27,442,255,90,51,20,411,472,80,965,90,14,15,0,116,84,13,218,16,13,10,0,40,31,3,73,1032,421,348,80,1885,2574,250,4705,0,0,0,0,4,8,0,13,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,8,11,12,0,42,19,4,64,11,11,16,0,49,34,6,86,22,17,15,0,55,49,0,110,12373,13060,5373,680,31490,14342,1925,47759
40402,4288,5259,2380,299,12229,4019,609,16850,676,590,532,77,1877,1952,142,3972,414,227,172,20,825,482,62,1376,1087,813,707,92,2700,2435,208,5347,246,148,137,27,554,1002,81,1638,53,13,19,7,81,77,10,170,64,9,11,0,79,159,8,255,0,0,0,0,0,0,0,0,12,9,4,0,24,9,0,35,367,179,163,29,744,1251,105,2092,0,0,0,0,5,5,0,8,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,16,13,4,0,37,27,8,65,18,21,4,0,43,47,9,100,11,5,8,0,27,29,3,61,5779,6283,3258,425,15737,7777,928,24448
40403,4478,5661,1747,255,12131,3804,947,16884,928,484,324,60,1798,1997,258,4052,366,325,144,42,871,383,131,1385,1296,806,466,102,2670,2377,386,5436,681,420,183,61,1338,1577,235,3150,139,68,17,17,242,307,48,592,100,34,24,6,165,137,20,317,0,4,0,0,5,3,0,14,3,0,0,0,4,5,3,10,922,526,220,80,1748,2034,305,4085,3,0,0,0,8,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,12,5,6,20,3,11,0,3,14,10,6,30,20,19,9,3,45,48,10,106,6722,7011,2435,444,16611,8268,1661,26544
40501,4519,4298,1281,78,10176,3121,247,13548,110,29,67,0,203,351,10,558,0,10,3,0,9,0,0,16,111,35,66,0,212,350,10,575,12,0,6,0,17,85,3,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,14,85,3,100,13,6,5,0,21,30,17,72,0,0,0,0,7,9,0,21,0,0,0,0,0,0,0,0,5,3,0,0,10,7,0,14,23,9,7,0,35,47,18,105,11,9,0,0,18,6,9,32,4683,4347,1354,81,10464,3614,287,14362
40502,2955,2080,755,51,5843,2595,195,8625,106,50,31,0,183,253,4,441,0,0,0,0,3,0,0,6,103,51,31,0,186,253,3,449,0,0,3,0,0,15,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,9,15,4,24,8,6,0,0,10,12,0,25,3,0,0,0,7,6,0,12,0,4,0,0,5,0,0,5,3,0,0,0,7,6,0,12,12,6,7,0,27,22,3,56,7,3,3,0,13,22,0,31,3085,2138,796,48,6072,2909,206,9180
40503,3200,2279,1111,98,6692,3139,238,10065,110,61,116,12,307,606,20,933,3,8,5,0,9,6,0,15,115,64,116,12,315,608,20,949,13,3,4,0,17,99,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,10,0,20,99,0,117,13,7,0,0,19,21,0,47,0,4,0,0,3,0,0,6,0,0,0,0,3,0,0,5,6,4,3,0,14,3,0,16,23,11,6,0,39,33,0,75,11,4,5,0,18,27,0,41,3364,2363,1246,114,7082,3904,258,11249
40504,4100,1929,897,92,7019,3205,230,10450,84,17,24,0,124,327,14,465,37,7,3,0,42,17,0,60,123,15,24,4,169,343,11,525,7,0,0,0,13,32,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,13,33,0,46,35,6,0,0,45,57,6,102,14,3,0,0,24,20,3,45,0,0,0,0,0,3,0,4,3,5,0,0,14,12,0,27,64,9,3,0,79,89,10,179,8,7,0,0,16,19,0,27,4304,1965,929,98,7289,3685,249,11231
40601,5748,4782,1661,134,12324,4495,370,17182,748,519,724,59,2055,2096,131,4285,36,20,12,5,65,41,4,113,781,537,738,61,2115,2142,139,4396,91,19,39,6,153,612,19,778,8,0,0,0,10,29,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,3,0,22,12,0,24,102,26,40,6,178,648,22,850,24,11,0,0,40,58,9,105,7,4,0,0,15,24,15,48,6,6,0,0,7,0,0,9,10,4,0,0,17,15,0,38,47,27,6,0,81,102,20,196,32,9,7,0,48,35,0,82,6715,5379,2455,198,14743,7419,544,22710
40602,2065,1997,893,118,5074,2281,222,7578,97,79,123,8,305,299,37,644,18,9,0,0,23,5,0,33,114,89,128,8,335,308,36,674,52,20,30,13,109,313,23,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,5,0,14,53,25,30,13,116,315,23,452,16,0,0,0,18,48,4,70,4,3,4,0,15,18,0,28,3,3,3,0,8,7,0,16,4,3,6,0,8,13,5,18,29,8,11,0,47,86,5,138,26,13,7,0,44,59,5,109,2284,2127,1069,136,5613,3046,288,8952
40701,8473,4554,1821,148,14997,5934,441,21366,296,21,54,5,377,732,14,1127,75,23,18,0,109,70,6,190,370,47,68,6,494,803,20,1314,19,8,19,4,50,175,0,230,14,0,4,0,22,44,0,70,3,0,0,0,5,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,13,26,4,86,232,4,317,22,3,0,0,30,56,4,88,17,0,3,0,25,43,4,77,0,0,0,0,0,5,0,5,7,8,4,0,20,11,0,33,49,10,10,5,70,123,10,197,39,4,0,0,46,38,8,89,8977,4623,1927,159,15690,7117,476,23282
40702,7549,6328,2159,180,16220,5883,503,22602,339,144,252,15,746,1129,67,1954,14,3,6,0,26,27,3,51,360,144,256,15,776,1152,74,2004,127,50,72,19,267,763,35,1057,0,0,0,0,0,0,0,0,7,0,0,0,7,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,133,54,74,16,273,772,35,1078,12,0,0,0,12,19,3,40,0,0,0,0,0,6,0,8,3,10,0,0,14,4,0,21,28,22,3,0,51,9,0,59,43,27,3,5,74,42,7,128,25,17,3,0,43,38,3,85,8108,6571,2495,217,17388,7892,619,25897
40703,8445,6096,2785,242,17566,7236,642,25441,364,155,227,18,771,1343,65,2175,8,0,5,0,14,26,4,41,371,163,230,18,784,1369,70,2224,30,13,8,0,58,191,13,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,31,16,10,0,62,201,13,275,35,3,4,0,38,68,6,112,58,6,16,3,75,90,9,177,5,4,3,0,8,6,0,11,3,9,3,0,20,19,0,39,101,23,18,3,145,190,14,346,39,26,3,0,62,55,0,122,8984,6320,3049,272,18617,9043,743,28403
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,6241,5883,1885,108,14112,3991,544,18648,326,108,106,3,546,763,35,1347,88,53,24,0,165,120,11,307,414,164,131,4,712,886,53,1649,18,6,10,0,34,26,5,68,0,0,0,0,0,0,0,0,9,0,0,0,9,5,0,18,0,0,0,0,0,0,0,0,9,5,0,0,17,14,0,29,34,15,11,0,62,48,4,114,33,8,6,0,42,77,6,127,56,3,4,0,65,118,14,196,0,3,0,0,10,11,0,17,8,7,0,0,19,4,0,16,96,24,10,0,133,206,17,358,21,14,9,0,40,25,7,73,6812,6099,2040,116,15066,5150,623,20841
50102,10948,11278,4207,301,26730,7524,910,35163,601,196,321,22,1128,1940,87,3158,134,66,45,0,242,185,27,450,728,257,358,23,1370,2123,117,3611,95,40,30,5,179,360,18,558,10,8,13,5,35,65,5,104,4,0,0,0,5,8,0,15,17,4,0,0,21,12,0,32,0,0,0,0,9,5,0,11,135,51,48,8,245,458,25,724,64,7,11,4,86,148,0,244,42,9,0,0,48,74,0,118,5,3,3,0,12,12,0,20,9,4,6,0,17,12,3,31,113,21,15,4,156,245,7,408,16,16,0,0,33,44,0,77,11939,11624,4629,336,28531,10384,1065,39978
50103,3254,2152,706,69,6182,2287,185,8653,39,19,18,0,72,235,4,305,0,6,0,0,0,4,0,5,38,17,18,0,74,237,4,318,10,0,0,0,9,37,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,10,0,0,0,13,40,0,53,14,3,0,0,18,14,0,33,0,5,0,0,5,3,0,12,3,0,0,0,9,4,0,17,5,5,0,0,6,3,0,7,23,12,0,0,36,28,4,69,10,4,3,0,20,31,0,53,3335,2189,731,69,6326,2625,189,9142
50201,11668,10239,4462,296,26674,7948,817,35441,1002,163,251,27,1444,2223,70,3736,324,87,114,8,536,518,37,1085,1323,243,374,36,1973,2737,105,4824,73,17,29,5,122,290,14,431,90,22,18,0,125,62,5,189,82,14,17,0,121,77,3,197,86,16,7,4,114,46,0,155,10,3,4,5,21,20,0,39,340,77,71,15,506,487,31,1017,49,6,12,0,72,156,3,230,44,5,5,0,48,105,0,156,5,4,0,0,9,11,0,16,0,0,0,0,0,9,0,8,102,12,14,3,132,273,4,415,14,0,7,0,21,24,0,45,13452,10582,4930,349,29308,11472,957,41734
50301,4960,8103,1330,132,14527,2495,443,17461,378,317,177,17,889,693,75,1663,450,369,165,29,1015,647,126,1793,833,687,348,47,1904,1346,203,3456,301,117,71,13,510,614,106,1224,316,80,53,10,460,862,94,1411,430,129,89,7,661,701,96,1461,120,28,24,8,180,194,19,399,0,8,0,0,12,6,0,17,1170,361,242,42,1816,2382,315,4513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,5,0,3,0,0,8,7,0,18,6960,9153,1917,220,18258,6236,964,25459
50302,4866,6841,1391,188,13280,3357,893,17529,688,487,185,42,1402,1236,158,2795,1488,864,453,76,2884,1682,413,4975,2173,1353,634,116,4280,2920,570,7773,761,312,173,54,1299,1802,231,3336,1464,444,243,63,2215,3012,432,5654,1990,556,285,79,2909,3719,534,7167,1853,578,221,79,2725,2464,479,5677,8,0,0,0,8,8,3,18,6073,1895,918,270,9153,11009,1689,21855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,7,0,37,25,8,75,19,10,7,0,37,27,8,70,15,8,7,0,26,51,0,73,13148,10105,2948,574,26775,17360,3164,47305
50401,7085,8222,2612,361,18283,5480,996,24758,851,661,483,51,2039,2022,181,4245,512,314,198,37,1055,941,183,2173,1362,971,678,83,3099,2957,365,6421,321,113,98,20,559,890,84,1529,125,37,27,13,202,352,37,594,83,27,19,9,133,291,24,444,73,25,7,0,108,146,19,269,0,3,0,0,11,14,0,22,606,208,158,41,1006,1691,161,2861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,0,0,0,0,4,4,0,9,7,9,0,0,14,21,5,35,9059,9411,3447,485,22405,10151,1526,34084
50402,4652,5027,1563,122,11364,2850,294,14514,113,33,68,10,223,474,9,705,8,5,7,0,15,25,0,41,119,38,72,11,238,493,9,741,0,0,0,0,5,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,15,4,0,18,7,9,0,0,15,13,0,31,0,0,0,0,3,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,3,0,4,0,3,0,0,9,13,0,19,0,3,6,0,5,4,0,16,4779,5080,1645,129,11638,3372,311,15316
50403,11117,18713,5951,546,36333,7767,1155,45253,656,495,469,46,1667,1708,151,3527,175,107,129,16,419,386,46,849,829,599,592,66,2090,2095,191,4374,59,24,43,10,132,217,12,362,59,24,43,6,124,209,17,357,24,8,9,0,44,56,4,100,14,0,7,0,20,37,3,53,21,7,3,0,31,32,0,63,171,63,106,17,351,546,38,936,22,3,0,0,29,33,0,61,32,3,3,0,42,99,0,142,0,3,0,0,3,4,0,10,7,5,6,3,13,10,0,27,62,9,12,3,87,146,3,234,17,17,3,3,37,28,3,68,12194,19414,6666,630,38902,10579,1394,50874
50501,15619,21590,5049,391,42651,7609,941,51198,894,436,411,36,1775,1763,93,3628,372,191,156,10,729,472,84,1286,1273,624,567,41,2507,2236,178,4915,106,13,36,5,154,291,16,464,116,27,44,3,190,242,37,469,109,39,49,12,204,224,42,471,0,0,0,0,0,0,0,0,19,10,3,0,39,41,0,83,345,91,132,17,589,804,90,1483,20,3,0,0,25,61,0,88,3,0,0,0,4,5,0,11,0,0,0,0,0,0,0,0,4,8,0,0,11,4,5,21,32,4,0,3,43,75,5,120,8,0,0,0,12,19,0,32,17279,22313,5750,458,45800,10739,1210,57751
50502,13134,18522,5055,609,37319,10182,1731,49230,4828,3594,2203,287,10909,9508,1118,21537,1632,1256,551,69,3513,1874,386,5771,6460,4843,2760,357,14420,11381,1504,27302,906,318,251,55,1533,2456,191,4182,175,55,39,8,284,438,51,779,266,52,36,11,372,399,37,808,62,19,7,0,87,60,17,159,12,6,4,0,18,14,0,39,1419,450,341,79,2287,3371,296,5957,15,5,0,0,22,20,3,46,4,0,0,0,7,0,0,7,6,0,0,0,6,0,0,6,0,0,0,0,5,3,0,8,27,3,0,0,29,22,3,58,16,7,0,3,25,32,3,56,21055,23824,8156,1046,54082,24984,3542,82612
50503,15680,27988,8835,706,53202,10879,1366,65445,1030,481,578,36,2129,2102,123,4356,146,93,120,14,369,295,34,697,1175,573,699,48,2497,2401,154,5051,13,5,15,0,32,44,5,77,33,17,7,3,57,81,5,149,3,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,24,17,5,0,40,33,0,74,64,37,27,8,138,164,9,302,15,0,4,0,19,92,0,117,4,0,0,0,3,13,0,19,13,4,0,0,16,17,0,29,4,4,0,0,11,0,0,15,36,8,8,0,50,123,6,183,10,10,0,0,17,24,0,41,16964,28612,9567,755,55904,13590,1532,71023
50601,7233,11990,3694,347,23265,5252,744,29258,479,338,420,46,1287,1375,99,2760,8,3,5,0,21,23,0,49,487,346,428,49,1309,1400,104,2807,17,4,14,4,41,86,7,136,8,3,9,4,21,24,6,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,16,14,0,38,36,21,23,6,83,132,3,219,12,0,5,0,15,65,0,81,31,0,6,0,36,92,0,130,0,0,0,0,0,0,0,0,7,0,3,0,13,3,0,13,49,0,11,0,64,164,7,231,10,8,3,0,18,11,0,31,7808,12367,4163,406,24740,6955,853,32549
50602,4974,5475,1895,375,12717,4742,1224,18681,883,707,369,83,2037,1838,281,4155,762,471,186,74,1494,966,260,2721,1646,1183,549,149,3531,2802,542,6877,307,166,75,16,568,622,72,1261,267,97,43,29,439,661,101,1203,406,121,51,21,596,757,88,1446,528,136,69,27,750,535,93,1377,5,0,5,0,10,8,0,18,1513,523,239,91,2371,2578,358,5308,0,0,0,0,0,9,0,10,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,8,5,0,10,5,4,0,0,8,20,0,30,9,8,3,0,16,26,0,44,8156,7188,2692,615,18647,10168,2131,30940
