SA3_CODE_2021,A55_64_UOLSE_VWW_17,A55_64_UOLSE_VWW_18,A55_64_UOLSE_VWW_19,A55_64_UOLSE_VWW_20,A55_64_UOLSE_VWW_21,A55_64_UOLSE_VWW_YNS,A55_64_UOLSE_VWW_T,A55_64_UOLSE_NWNAA_B_05,A55_64_UOLSE_NWNAA_05_10,A55_64_UOLSE_NWNAA_11_15,A55_64_UOLSE_NWNAA_16,A55_64_UOLSE_NWNAA_17,A55_64_UOLSE_NWNAA_18,A55_64_UOLSE_NWNAA_19,A55_64_UOLSE_NWNAA_20,A55_64_UOLSE_NWNAA_21,A55_64_UOLSE_NWNAA_YNS,A55_64_UOLSE_NWNAA_T,A55_64_UOLSE_PinE_NS_B_05,A55_64_UOLSE_PinE_NS_05_10,A55_64_UOLSE_PinE_NS_11_15,A55_64_UOLSE_PinE_NS_16,A55_64_UOLSE_PinE_NS_17,A55_64_UOLSE_PinE_NS_18,A55_64_UOLSE_PinE_NS_19,A55_64_UOLSE_PinE_NS_20,A55_64_UOLSE_PinE_NS_21,A55_64_UOLSE_PinE_NS_YNS,A55_64_UOLSE_PinE_NS_T,A55_64_UOLSE_T_B_05,A55_64_UOLSE_T_05_10,A55_64_UOLSE_T_11_15,A55_64_UOLSE_T_16,A55_64_UOLSE_T_17,A55_64_UOLSE_T_18,A55_64_UOLSE_T_19,A55_64_UOLSE_T_20,A55_64_UOLSE_T_21,A55_64_UOLSE_T_YNS,A55_64_UOLSE_T_T,A55_64_L_PinE_NS_B_05,A55_64_L_PinE_NS_05_10,A55_64_L_PinE_NS_11_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_17,A55_64_L_PinE_NS_18,A55_64_L_PinE_NS_19,A55_64_L_PinE_NS_20,A55_64_L_PinE_NS_21,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B_05,A55_64_T_05_10,A55_64_T_11_15,A55_64_T_16,A55_64_T_17,A55_64_T_18,A55_64_T_19,A55_64_T_20,A55_64_T_21,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B_05,A65_74_SEO_05_10,A65_74_SEO_11_15,A65_74_SEO_16,A65_74_SEO_17,A65_74_SEO_18,A65_74_SEO_19,A65_74_SEO_20,A65_74_SEO_21,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_UOLSE_VWW_B_05,A65_74_UOLSE_VWW_05_10,A65_74_UOLSE_VWW_11_15,A65_74_UOLSE_VWW_16,A65_74_UOLSE_VWW_17,A65_74_UOLSE_VWW_18,A65_74_UOLSE_VWW_19,A65_74_UOLSE_VWW_20,A65_74_UOLSE_VWW_21,A65_74_UOLSE_VWW_YNS,A65_74_UOLSE_VWW_T,A65_74_UOLSE_NWNAA_B_05,A65_74_UOLSE_NWNAA_05_10,A65_74_UOLSE_NWNAA_11_15,A65_74_UOLSE_NWNAA_16,A65_74_UOLSE_NWNAA_17,A65_74_UOLSE_NWNAA_18,A65_74_UOLSE_NWNAA_19,A65_74_UOLSE_NWNAA_20,A65_74_UOLSE_NWNAA_21,A65_74_UOLSE_NWNAA_YNS,A65_74_UOLSE_NWNAA_T,A65_74_UOLSE_PinE_NS_B_05,A65_74_UOLSE_PinE_NS_05_10,A65_74_UOLSE_PinE_NS_11_15,A65_74_UOLSE_PinE_NS_16,A65_74_UOLSE_PinE_NS_17,A65_74_UOLSE_PinE_NS_18,A65_74_UOLSE_PinE_NS_19,A65_74_UOLSE_PinE_NS_20,A65_74_UOLSE_PinE_NS_21,A65_74_UOLSE_PinE_NS_YNS,A65_74_UOLSE_PinE_NS_T,A65_74_UOLSE_T_B_05,A65_74_UOLSE_T_05_10,A65_74_UOLSE_T_06,A65_74_UOLSE_T_16,A65_74_UOLSE_T_17,A65_74_UOLSE_T_18,A65_74_UOLSE_T_19,A65_74_UOLSE_T_20,A65_74_UOLSE_T_21,A65_74_UOLSE_T_YNS,A65_74_UOLSE_T_T,A65_74_L_PinE_NS_B_05,A65_74_L_PinE_NS_05_10,A65_74_L_PinE_NS_11_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_17,A65_74_L_PinE_NS_18,A65_74_L_PinE_NS_19,A65_74_L_PinE_NS_20,A65_74_L_PinE_NS_21,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B_05,A65_74_T_05_10,A65_74_T_11_15,A65_74_T_16,A65_74_T_17,A65_74_T_18,A65_74_T_19,A65_74_T_20,A65_74_T_21,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B_05,A75_84_SEO_05_10,A75_84_SEO_11_15,A75_84_SEO_16,A75_84_SEO_17,A75_84_SEO_18,A75_84_SEO_19,A75_84_SEO_20,A75_84_SEO_21,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_UOLSE_VWW_B_05,A75_84_UOLSE_VWW_05_10,A75_84_UOLSE_VWW_11_15,A75_84_UOLSE_VWW_16,A75_84_UOLSE_VWW_17,A75_84_UOLSE_VWW_18,A75_84_UOLSE_VWW_19,A75_84_UOLSE_VWW_20,A75_84_UOLSE_VWW_21,A75_84_UOLSE_VWW_YNS,A75_84_UOLSE_VWW_T,A75_84_UOLSE_NWNAA_B_05,A75_84_UOLSE_NWNAA_05_10,A75_84_UOLSE_NWNAA_11_15,A75_84_UOLSE_NWNAA_16,A75_84_UOLSE_NWNAA_17,A75_84_UOLSE_NWNAA_18,A75_84_UOLSE_NWNAA_19,A75_84_UOLSE_NWNAA_20,A75_84_UOLSE_NWNAA_21,A75_84_UOLSE_NWNAA_YNS,A75_84_UOLSE_NWNAA_T,A75_84_UOLSE_PinE_NS_B_05,A75_84_UOLSE_PinE_NS_05_10,A75_84_UOLSE_PinE_NS_11_15,A75_84_UOLSE_PinE_NS_16,A75_84_UOLSE_PinE_NS_17,A75_84_UOLSE_PinE_NS_18,A75_84_UOLSE_PinE_NS_19,A75_84_UOLSE_PinE_NS_20,A75_84_UOLSE_PinE_NS_21,A75_84_UOLSE_PinE_NS_YNS,A75_84_UOLSE_PinE_NS_T,A75_84_UOLSE_T_B_05,A75_84_UOLSE_T_05_10,A75_84_UOLSE_T_11_15,A75_84_UOLSE_T_16,A75_84_UOLSE_T_17,A75_84_UOLSE_T_18,A75_84_UOLSE_T_19,A75_84_UOLSE_T_20,A75_84_UOLSE_T_21,A75_84_UOLSE_T_YNS,A75_84_UOLSE_T_T,A75_84_L_PinE_NS_B_05,A75_84_L_PinE_NS_05_10,A75_84_L_PinE_NS_11_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_17,A75_84_L_PinE_NS_18
12602,18,17,25,30,8,57,4854,1067,223,263,75,71,80,173,83,10,62,2104,4,0,4,0,0,0,0,0,0,0,10,5473,404,356,98,89,96,201,119,18,124,6961,10,0,0,0,0,0,0,0,0,15,23,7540,471,400,100,98,95,216,125,17,177,9227,1827,16,16,0,0,0,5,3,0,34,1904,3038,44,54,4,11,10,11,24,3,46,3255,1119,261,427,125,44,70,152,68,11,62,2340,8,0,0,0,0,0,0,0,0,4,17,4164,307,484,132,51,86,173,92,14,107,5616,0,0,0,0,0,0,0,0,0,47,52,5991,325,497,133,53,86,175,97,13,189,7564,1048,13,5,0,0,0,0,3,0,24,1101,1382,15,21,4,7,5,10,3,0,23,1472,930,145,117,14,9,9,42,19,0,22,1312,8,0,0,0,0,0,0,0,0,0,9,2313,164,137,23,17,14,52,22,5,41,2791,3,0,0,0,0,0
12701,13,21,20,19,3,83,5410,1606,228,209,73,49,29,82,40,0,58,2371,10,0,0,0,0,0,0,0,0,7,17,6419,498,358,92,61,50,105,54,3,153,7802,4,0,0,0,0,0,0,0,0,30,38,7709,543,394,95,64,53,112,63,3,218,9257,995,16,7,0,0,3,0,0,0,32,1055,2968,80,66,12,17,9,16,12,3,54,3231,1449,152,139,36,24,20,52,27,10,39,1952,22,0,0,0,0,0,0,3,0,0,28,4439,229,206,51,45,29,70,36,14,94,5210,10,0,0,0,0,0,0,0,0,36,41,5437,244,211,49,46,30,77,40,14,162,6307,449,4,0,0,0,0,0,0,0,17,476,1011,27,8,5,3,0,5,4,0,15,1077,799,85,51,10,11,8,14,7,0,17,1016,3,0,0,0,0,0,0,0,0,5,4,1811,111,65,16,15,8,23,16,0,38,2099,0,0,0,0,0,0
12702,52,9,35,16,6,210,9323,6332,697,876,581,325,221,383,124,12,306,9863,22,3,3,0,0,0,0,0,0,13,48,14717,1031,1086,675,382,238,424,135,18,524,19232,18,0,0,0,0,0,0,0,0,84,96,16155,1063,1108,682,389,246,424,140,18,643,20853,1476,9,4,0,0,0,0,0,0,34,1521,5927,111,73,22,21,13,20,6,0,108,6306,5661,498,547,322,197,111,198,55,8,175,7771,34,0,7,0,0,0,5,0,0,7,53,11622,611,627,345,214,130,230,68,5,296,14130,14,0,0,0,0,0,0,0,0,79,96,13106,621,626,345,219,130,230,68,5,405,15745,708,0,0,0,0,0,0,0,0,23,734,2555,32,27,3,5,5,3,0,0,50,2680,3286,206,220,148,90,43,70,21,0,110,4201,21,0,0,0,0,0,4,0,0,3,31,5861,239,251,154,98,48,76,21,0,170,6914,9,0,0,0,0,0
12703,23,18,21,13,0,74,5579,1327,278,300,98,65,58,123,38,0,65,2346,13,0,4,0,0,0,0,0,0,0,18,6229,614,472,126,85,77,146,54,0,147,7948,7,0,0,0,0,0,0,0,0,26,32,7594,663,508,128,83,81,150,58,0,191,9473,1045,6,9,3,6,0,0,4,0,23,1092,2702,118,79,20,6,8,18,19,5,44,3014,1374,194,240,68,45,49,68,32,3,32,2111,14,0,0,0,0,0,0,0,0,0,13,4088,314,320,88,51,55,84,49,6,74,5139,9,0,0,0,0,0,0,0,0,53,60,5140,324,330,93,58,55,85,51,6,150,6289,501,3,4,0,0,0,0,5,0,19,534,1110,30,21,9,4,0,3,3,0,28,1211,915,120,119,29,19,14,22,13,0,29,1271,11,0,0,0,0,0,0,0,0,0,12,2036,147,138,30,25,17,29,12,0,62,2494,0,0,0,0,0,0
12801,7,4,3,0,6,19,1379,211,24,46,8,9,10,8,6,0,8,330,6,0,0,0,0,0,0,0,0,0,6,1458,80,83,9,12,11,18,10,3,21,1716,3,0,0,0,0,0,0,0,0,4,8,3487,184,127,25,17,18,24,15,3,53,3954,1762,24,18,0,4,5,12,4,0,38,1866,1108,13,7,0,0,0,0,5,0,16,1152,240,38,41,10,7,9,26,10,0,9,389,0,0,0,0,0,0,0,0,0,3,0,1350,49,48,15,7,13,29,9,0,27,1542,4,0,0,0,0,0,0,0,0,11,13,3117,72,70,15,13,18,36,11,0,73,3424,1283,16,12,0,3,0,0,0,0,23,1332,651,8,3,0,0,0,3,0,0,17,679,238,19,8,4,0,0,0,5,0,5,288,6,0,0,0,0,0,0,0,0,5,7,892,26,9,4,0,0,6,5,0,31,976,3,0,0,0,0,0
12802,5,3,5,4,0,17,1301,175,28,18,11,4,11,20,0,0,5,269,0,0,0,0,0,0,0,0,0,0,0,1387,62,38,10,10,13,21,6,5,16,1571,0,0,0,0,0,0,0,0,0,5,11,3472,150,60,16,12,19,28,7,4,44,3808,1663,17,19,0,0,4,4,0,0,27,1728,1045,13,3,0,4,0,4,0,0,15,1085,190,39,49,13,3,14,27,10,0,5,343,0,0,0,0,0,0,0,0,0,0,0,1235,51,50,14,12,14,31,7,0,20,1431,0,0,0,0,0,0,0,0,0,11,11,2894,72,67,12,11,20,33,7,0,56,3172,1113,16,8,0,0,0,0,5,0,25,1172,436,3,0,0,6,0,3,0,0,9,455,168,21,19,7,0,7,9,0,0,6,236,0,0,0,0,0,0,0,0,0,0,6,605,25,23,7,6,3,11,0,0,18,695,3,0,0,0,0,0
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,45,11,0,0,0,0,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,51,3,3,0,0,0,0,0,0,5,67,0,0,0,0,0,0,0,0,0,0,0,241,12,8,0,0,4,3,0,3,7,286,131,4,3,3,0,3,0,0,0,3,150,30,0,0,0,0,0,0,0,0,6,37,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,3,6,50,0,0,0,0,0,0,0,0,0,0,6,174,7,3,3,0,3,0,0,0,7,206,38,0,3,0,0,0,0,0,0,0,39,11,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
20101,0,0,6,3,0,7,293,15,24,16,0,0,3,18,3,0,0,88,0,0,0,0,0,0,0,0,0,0,0,236,59,34,0,5,5,23,8,0,13,385,0,0,0,0,0,0,0,0,0,0,0,1289,119,60,4,4,9,29,14,0,39,1565,1462,18,10,0,5,0,0,6,0,32,1539,237,11,5,0,0,0,4,9,3,4,272,21,10,24,3,3,9,9,7,0,0,91,4,0,0,0,0,0,0,0,0,0,3,257,31,24,7,3,6,19,15,3,6,361,0,0,0,0,0,0,0,0,0,5,6,1725,48,36,7,4,6,19,15,3,39,1905,859,8,6,0,0,0,0,0,0,39,921,160,0,0,0,0,0,0,0,0,11,170,28,4,7,0,0,0,0,0,0,3,46,0,0,0,0,0,0,0,0,0,0,3,191,10,7,0,0,0,4,0,3,11,219,0,0,0,0,0,0
20102,0,0,0,0,0,0,99,9,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,99,7,3,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,735,48,16,3,0,4,0,0,0,25,838,755,14,5,0,0,0,0,4,0,24,801,126,0,0,0,0,0,0,0,0,9,138,8,9,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,3,137,9,0,0,0,0,0,0,0,9,150,0,0,0,0,0,0,0,0,0,0,6,894,19,8,0,0,0,0,0,0,33,957,359,3,0,0,0,0,0,0,0,17,378,65,0,0,0,0,0,0,0,0,7,74,14,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,11,89,3,0,0,0,0,0
20103,0,0,0,0,0,5,60,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,47,4,7,0,0,0,0,0,0,4,62,6,0,0,0,0,0,0,0,0,8,12,448,22,7,0,0,0,0,0,0,34,522,574,5,4,0,0,0,0,0,0,25,604,74,0,3,0,0,0,0,0,0,4,76,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,76,0,3,0,0,0,0,0,0,9,81,0,0,0,0,0,0,0,0,0,7,9,647,5,6,0,0,0,3,0,0,40,698,351,0,0,0,0,0,0,0,0,17,377,44,0,0,0,0,0,0,0,0,0,44,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0
20201,3,3,7,0,0,0,225,12,36,46,5,7,12,17,3,0,5,147,0,0,0,0,0,0,0,0,0,0,3,161,81,64,10,9,17,23,3,0,8,376,0,0,0,0,0,0,0,0,0,3,3,880,135,85,14,13,20,27,3,0,34,1213,884,16,4,0,0,0,0,0,0,18,923,124,9,7,3,0,0,3,0,0,4,150,18,16,25,3,4,4,7,0,0,3,90,0,0,0,0,0,0,0,0,0,3,5,140,32,22,6,4,9,18,4,0,3,246,0,0,0,0,0,0,0,0,0,7,7,1027,48,31,5,4,8,18,4,0,31,1174,556,5,4,0,0,0,0,0,0,27,598,96,0,3,0,0,0,0,0,0,8,105,18,8,15,3,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,3,113,8,15,3,0,0,4,0,0,11,153,3,0,0,0,0,0
20202,0,0,0,0,0,4,110,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,91,15,8,4,0,0,0,6,0,4,129,3,0,0,0,0,0,0,0,0,15,17,1061,60,21,9,3,0,7,3,0,52,1213,1118,11,13,3,3,0,0,0,0,57,1208,136,0,0,0,0,0,0,0,0,4,143,4,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,143,3,0,0,0,0,5,3,0,5,162,0,0,0,0,0,0,0,0,0,14,13,1265,16,10,3,3,4,9,3,0,73,1382,608,7,6,0,0,0,0,0,0,27,659,91,0,0,0,0,0,0,0,0,5,92,8,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,100,0,5,0,0,0,0,0,0,8,108,3,0,0,0,0,0
20203,0,0,0,0,0,0,31,0,0,3,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,21,3,5,0,0,0,4,0,0,5,38,0,0,0,0,0,0,0,0,0,0,0,164,3,9,0,3,0,0,0,0,7,200,183,6,0,0,0,0,0,0,0,7,196,15,6,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,202,12,0,0,0,0,0,0,0,7,218,99,0,0,0,0,0,0,0,0,4,100,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
20301,0,0,0,0,0,0,52,4,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,50,8,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,379,29,11,5,0,0,0,0,0,16,437,392,3,4,0,0,3,4,0,0,16,424,34,0,0,0,0,0,0,0,0,0,34,10,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,4,46,0,0,0,0,0,0,0,0,0,0,0,438,3,4,0,0,3,4,0,0,18,471,173,0,4,0,0,0,0,0,0,7,184,34,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0
20302,10,7,18,7,0,28,1393,217,58,64,13,19,19,25,14,0,18,442,3,0,0,0,0,0,0,0,0,0,6,1339,197,112,28,27,30,48,18,3,45,1850,3,0,0,0,0,0,0,0,0,27,34,4195,362,168,34,35,38,57,23,5,139,5057,3400,28,30,0,10,3,0,10,0,87,3577,1280,22,13,12,7,6,12,8,6,33,1379,336,36,43,12,7,10,33,12,0,8,502,4,0,0,0,0,0,0,0,0,3,13,1616,53,61,22,9,13,44,23,6,45,1895,7,0,0,0,0,0,0,0,0,19,28,5026,91,89,23,19,15,53,30,3,157,5500,2204,14,10,0,0,0,4,0,0,72,2309,995,9,0,0,0,0,0,0,0,19,1029,462,15,10,6,5,0,4,0,0,21,526,11,0,0,0,0,0,0,0,0,3,12,1469,20,16,6,4,0,9,5,0,43,1571,14,0,0,0,0,0
20303,0,0,0,0,0,5,265,9,6,11,0,0,0,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,219,34,28,0,4,6,7,0,0,5,297,0,0,0,0,0,0,0,0,0,4,5,1686,121,56,7,3,15,11,4,3,54,1966,2078,32,27,6,8,3,6,10,0,75,2240,315,5,3,0,0,0,0,0,0,0,325,26,0,0,0,0,0,4,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,341,6,3,0,0,0,4,0,0,0,371,0,0,0,0,0,0,0,0,0,4,5,2420,35,30,5,8,3,14,11,0,85,2612,1093,15,17,0,0,0,3,0,0,56,1181,212,0,0,0,0,0,0,0,0,5,223,41,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,5,268,8,0,0,0,0,0
20401,0,0,0,0,0,9,188,16,8,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,165,20,9,9,3,0,3,0,0,9,216,0,0,0,0,0,0,0,0,0,0,0,1102,47,26,9,8,0,3,4,0,46,1238,1083,17,4,0,0,0,5,0,0,62,1175,142,5,0,0,0,0,0,0,0,6,157,15,0,0,0,0,0,5,0,0,0,25,3,0,0,0,0,0,0,0,0,0,3,161,5,0,0,0,0,3,0,0,9,180,4,0,0,0,0,0,0,0,0,0,8,1248,18,12,0,3,3,5,0,0,71,1367,668,0,10,3,0,0,0,0,0,43,728,118,0,0,5,0,0,0,0,0,11,124,13,0,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,134,0,4,5,0,0,0,0,0,11,147,5,0,0,0,0,0
20402,0,7,0,0,0,5,96,7,0,0,0,0,0,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,80,14,8,0,0,5,5,0,0,5,121,5,0,0,0,0,0,0,0,0,0,5,575,35,10,0,3,6,14,0,4,12,657,698,10,6,0,0,0,0,0,0,34,742,104,3,0,0,0,0,5,0,0,5,122,11,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,4,122,3,4,0,0,0,4,0,0,9,143,4,0,0,0,0,0,0,0,0,0,4,820,8,8,0,0,0,8,4,0,37,887,461,10,0,0,0,0,5,5,0,27,498,119,0,0,0,0,0,0,0,0,6,125,27,0,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,3,158,0,0,0,0,0,0
20403,5,3,0,0,0,0,176,15,10,4,0,3,0,9,4,0,3,49,0,0,0,0,0,0,0,0,0,0,0,153,29,15,0,9,8,9,4,0,4,227,0,0,0,0,0,0,0,0,0,3,11,1102,90,37,5,11,7,13,5,0,36,1297,1205,10,7,0,0,0,0,0,0,33,1264,199,0,0,0,0,0,0,4,0,10,218,19,9,7,0,0,3,5,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,219,12,12,0,0,3,3,0,0,12,264,0,0,0,0,0,0,0,0,0,5,5,1426,16,17,0,0,6,8,4,0,50,1532,717,10,7,0,0,0,0,0,0,39,774,221,4,0,0,0,0,0,0,0,11,236,39,5,3,0,0,0,0,0,0,3,53,5,0,0,0,0,0,0,0,0,0,5,259,12,8,0,0,0,0,0,0,13,292,0,0,0,0,0,0
20501,0,0,6,0,0,0,172,10,0,5,0,0,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,141,32,18,3,4,4,7,0,0,6,202,0,0,0,0,0,0,0,0,0,0,0,999,79,21,6,4,0,7,0,4,41,1165,1167,16,17,4,0,0,3,0,0,33,1233,156,3,0,0,0,0,0,3,0,0,172,15,0,0,0,0,0,4,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,178,7,0,0,0,0,5,4,0,0,200,4,0,0,0,0,0,0,0,0,0,4,1342,19,17,3,0,0,6,4,0,33,1437,739,5,5,0,0,0,0,0,0,37,783,138,0,0,0,0,0,0,0,0,6,147,17,0,4,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,6,171,8,0,0,0,0,0
20502,0,3,0,0,0,8,129,9,6,9,0,0,0,4,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,100,20,18,0,0,3,0,0,0,6,160,0,0,0,0,0,0,0,0,0,0,0,857,53,37,3,3,7,6,0,0,37,1000,1270,27,6,0,0,5,0,0,0,58,1369,107,0,0,0,0,0,0,0,0,4,122,17,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,117,3,8,0,0,0,3,0,0,6,139,5,0,0,0,0,0,0,0,0,6,5,1398,26,11,0,0,5,3,0,0,68,1516,872,13,4,0,0,0,0,0,0,46,927,100,0,0,0,0,0,0,0,0,7,110,3,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,5,100,0,0,0,0,0,0,0,0,12,117,3,0,0,0,0,0
20503,0,0,4,0,0,10,244,14,7,4,0,0,0,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,222,25,10,0,0,0,6,3,0,11,277,0,0,0,0,0,0,0,0,0,8,5,1661,93,45,6,4,4,13,4,0,88,1919,2109,17,28,4,4,0,4,0,0,82,2244,263,6,0,0,0,0,0,0,0,12,283,23,0,11,0,0,0,7,0,0,6,49,3,0,0,0,0,0,0,0,0,0,0,290,6,12,0,0,0,6,0,0,23,334,9,0,0,0,0,0,0,0,0,0,7,2405,23,30,4,4,0,9,0,0,100,2591,1212,7,3,0,5,0,0,0,0,56,1278,247,0,0,0,0,0,0,0,0,11,266,42,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,6,6,291,0,0,0,0,0,0,0,0,20,312,9,0,0,0,0,0
20504,3,4,0,0,0,13,345,26,18,12,3,0,0,3,6,0,5,67,6,0,0,0,0,0,0,0,0,0,6,293,64,20,7,3,4,8,6,0,14,420,0,0,0,0,0,0,0,0,0,0,6,1257,103,47,13,8,4,11,10,0,62,1514,1648,19,12,0,0,0,3,0,0,56,1742,367,0,8,0,0,0,0,3,0,20,398,52,4,10,0,0,0,8,0,0,5,83,3,0,0,0,0,0,0,0,0,0,3,420,6,14,0,0,0,8,3,0,23,479,6,0,0,0,0,0,0,0,0,0,9,2072,23,31,0,0,5,8,7,0,80,2224,1070,4,0,0,0,0,0,0,0,60,1134,302,5,0,0,0,0,3,0,0,19,322,91,4,0,0,0,0,4,0,0,4,100,0,0,0,0,0,0,0,0,0,0,3,394,3,0,0,0,0,5,0,0,24,426,4,0,0,0,0,0
20505,4,0,3,0,0,0,130,12,4,4,0,4,0,6,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,111,18,17,3,4,0,8,0,0,3,161,0,0,0,0,0,0,0,0,0,18,17,738,51,29,6,4,7,8,0,0,51,904,880,6,8,0,7,0,0,0,0,31,937,105,5,3,0,0,0,3,0,0,3,122,15,0,4,0,0,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,116,5,6,0,0,0,4,4,0,3,139,0,0,0,0,0,0,0,0,0,3,3,998,9,19,0,5,0,4,0,0,43,1080,481,9,0,0,0,0,0,0,0,16,504,72,0,0,0,0,0,0,0,0,0,78,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0
