SED_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
SED52604,0,0,0,0,3,0,12,3,0,0,0,0,0,0,0,24,0,0,0,4,4,0,0,3,0,0,3,0,8,0,0,29,0,3,3,10,19,18,31,19,3,4,3,3,0,5,0,133,0,0,0,11,14,17,71,48,3,12,20,27,7,0,5,240,0,5,18,8,3,5,0,5,0,0,0,0,0,0,0,42,0,0,5,9,31,11,4,20,0,0,0,0,0,0,0,86,0,0,3,6,3,0,0,13,0,0,0,0,0,0,0,21,19,22,12,19,37,22,57,20,0,5,0,0,0,0,7,219,3,4,7,0,0,0,0,5,0,0,0,5,0,0,3,27,0,0,0,7,16,12,24,3,8,0,3,7,3,0,0,70,6,9,32,17,28,34,75,60,17,11,35,30,16,0,8,378,0,6,4,4,4,32,28,19,3,4,8,12,8,0,4,138,0,0,0,8,23,14,21,38
SED52702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,11,18,28,11,0,0,3,0,0,0,0,111,3,0,4,0,3,0,26,14,0,3,6,0,0,0,0,70,0,6,12,11,3,0,0,0,0,0,0,0,0,0,0,36,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,7,4,0,0,0,0,0,0,0,0,0,0,17,34,42,28,31,47,21,63,16,3,3,0,0,0,0,8,304,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,5,4,0,3,3,0,5,0,0,0,0,6,32,20,17,52,45,23,12,21,14,0,0,0,4,0,0,8,212,0,8,0,4,7,8,11,9,5,6,0,0,0,0,0,54,0,0,0,0,4,0,5,0
SED52803,0,0,0,0,0,0,4,14,4,0,0,6,0,0,0,28,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,9,0,0,0,0,10,11,14,7,0,0,0,0,0,0,0,40,0,0,0,0,9,7,47,32,9,13,3,14,7,4,6,160,0,7,11,0,10,3,0,0,0,0,0,0,0,0,0,34,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,15,0,0,0,0,11,4,28,17,0,4,9,7,0,0,0,90,9,16,13,4,9,5,8,14,4,3,3,5,0,0,0,91,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,7,9,9,138,115,8,12,28,40,18,8,8,400,0,0,0,4,3,11,21,18,9,3,11,7,6,0,6,91,0,0,0,0,0,0,3,28
SED52903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,13,0,0,0,5,5,0,12,0,0,4,0,9,0,0,0,34,0,0,0,3,0,0,9,8,6,9,15,49,13,3,10,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,3,6,0,3,6,0,4,0,3,0,7,0,39,4,13,3,3,16,28,28,23,0,5,5,14,4,0,4,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,6,9,0,0,0,0,0,0,0,21,0,3,7,0,3,3,41,35,7,6,12,9,11,0,7,153,0,0,0,0,3,6,9,4,6,0,0,7,3,0,0,45,0,0,0,0,0,0,0,3
SED53004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,11,24,13,15,35,9,0,3,5,5,3,0,0,119,0,0,0,8,29,24,124,57,16,13,5,8,0,0,7,293,0,11,16,6,6,5,0,0,0,0,0,0,0,0,0,51,0,0,7,0,4,0,3,0,0,0,0,0,0,0,0,18,0,0,0,0,7,4,0,4,0,0,0,0,0,0,0,14,30,23,25,21,40,20,54,17,5,0,0,6,0,0,0,244,0,10,7,3,7,0,0,0,0,0,0,0,0,0,3,33,0,0,5,15,17,14,11,0,0,3,0,4,0,0,4,75,16,5,57,39,43,34,97,81,10,8,13,14,6,0,16,448,0,3,0,9,3,14,26,13,0,5,4,0,3,0,3,79,0,0,0,3,8,9,52,69
SED53105,0,0,0,0,0,0,5,3,0,7,0,0,0,0,0,15,0,0,0,0,3,0,34,19,5,0,5,4,5,0,0,68,0,0,4,7,3,9,25,16,4,0,4,7,3,0,0,85,0,0,0,0,4,28,225,103,16,16,10,19,7,0,4,435,0,13,22,6,8,40,25,4,0,0,0,0,0,0,10,128,0,0,8,0,0,0,3,11,0,0,0,4,0,0,0,27,0,0,0,5,7,8,0,6,0,0,0,0,0,0,0,24,12,28,18,8,18,9,22,17,0,0,0,0,0,0,8,147,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,13,10,33,22,0,0,6,5,10,0,0,97,5,3,18,24,15,47,629,495,57,71,85,108,27,5,27,1617,0,0,4,0,16,48,89,47,6,13,6,7,9,0,6,251,0,0,0,0,10,12,26,54
SED53204,0,0,0,0,27,53,108,111,3,8,13,19,6,13,10,385,0,0,0,10,3,6,16,12,0,0,0,0,0,0,0,46,0,0,0,4,3,11,21,7,4,0,0,0,0,0,0,64,0,0,0,5,17,44,174,92,13,5,10,22,9,4,0,386,0,10,26,8,6,49,32,8,0,0,0,0,0,0,3,146,0,3,3,8,0,11,37,47,0,5,0,0,3,4,0,122,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,19,13,5,10,14,15,20,23,11,6,0,0,0,0,0,0,118,3,13,17,11,4,0,0,0,0,0,0,0,0,0,0,51,0,0,4,6,25,38,24,13,0,0,0,5,0,3,0,117,3,8,76,68,49,106,855,447,74,37,38,93,26,10,34,1922,0,0,0,4,15,35,51,26,5,8,0,3,0,0,3,151,0,0,0,0,22,25,70,82
SED53306,0,0,0,0,5,0,0,7,0,4,0,0,0,0,0,11,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,15,0,0,12,6,10,16,19,15,0,0,0,6,0,0,0,84,0,3,0,0,6,7,30,35,5,6,8,12,0,0,0,125,3,3,10,0,0,0,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14,4,0,0,0,8,6,0,7,0,0,0,0,0,0,0,25,24,30,32,16,15,10,13,11,3,0,0,0,6,0,4,167,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,5,0,3,5,0,0,0,0,0,0,4,23,3,9,29,10,9,14,125,122,30,18,25,37,8,5,11,458,0,0,3,0,4,25,48,17,15,11,6,4,3,6,0,144,0,0,0,0,0,0,3,20
SED53402,0,0,0,0,0,0,14,11,3,5,0,6,0,0,0,39,0,0,0,6,4,0,10,19,5,3,5,6,0,0,0,52,0,0,10,20,15,33,39,25,3,8,0,9,0,0,0,163,0,0,0,8,35,61,201,132,32,32,26,33,18,0,16,580,3,9,27,9,4,21,0,4,0,0,0,0,0,0,4,79,0,6,5,0,5,0,3,4,0,0,0,0,0,0,0,27,0,0,0,3,6,0,0,3,0,0,0,0,0,0,0,20,38,12,12,26,48,9,49,18,6,4,5,6,0,3,3,243,7,9,25,13,0,4,0,8,0,0,0,0,0,0,5,64,0,0,0,14,29,36,42,24,6,4,7,4,6,0,0,168,14,7,76,97,57,52,277,288,77,59,77,86,17,5,19,1210,3,5,0,5,10,55,55,36,10,8,0,10,13,0,4,211,0,0,0,0,14,8,31,58
SED53502,0,0,0,0,0,4,20,16,0,0,0,0,0,3,4,45,0,0,0,3,5,7,9,4,0,0,0,4,0,0,0,38,0,0,10,15,8,17,20,8,0,3,3,0,0,0,0,86,0,0,0,6,8,6,114,52,13,13,5,8,0,0,0,217,0,29,73,32,15,22,3,0,0,0,0,0,0,0,6,172,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,23,0,0,0,0,9,3,8,6,0,0,0,0,4,3,0,29,49,40,20,19,38,11,30,10,0,0,0,0,0,0,7,227,0,8,7,5,0,0,6,0,0,0,0,0,0,0,0,18,0,0,5,0,5,8,11,5,3,4,0,0,0,0,0,41,4,4,59,34,48,46,465,314,80,25,47,56,20,4,23,1236,0,3,0,3,5,8,49,21,6,6,9,5,6,0,4,129,0,0,0,0,6,6,7,12
SED53602,0,0,0,0,3,28,135,168,0,12,23,21,16,8,12,434,0,0,0,5,3,6,24,13,0,0,0,0,3,0,0,71,0,0,3,3,6,6,5,8,0,0,0,0,0,0,0,35,0,0,0,6,39,59,129,74,4,10,12,19,3,0,16,386,0,10,26,14,5,60,51,0,0,0,0,0,0,0,0,162,0,5,10,5,6,13,34,11,8,3,0,5,0,0,3,110,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,10,16,24,9,6,21,16,21,16,0,0,0,0,0,0,3,140,3,23,42,16,10,0,3,4,0,0,0,0,0,0,0,101,0,0,0,4,18,27,21,18,3,0,3,3,0,0,0,113,10,4,86,93,72,57,392,292,74,77,100,149,42,3,30,1475,0,5,4,10,19,30,56,27,7,7,14,5,3,0,4,183,0,0,0,0,29,39,64,53
SED53701,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,12,12,4,10,0,8,0,0,0,0,0,0,49,0,0,0,0,0,0,8,7,4,0,0,4,0,0,0,30,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,9,0,3,13,18,26,11,17,24,6,20,16,0,6,8,10,0,0,5,169,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,20,9,0,12,7,3,6,11,21,9,5,4,4,6,0,10,103,0,4,0,0,0,3,10,8,3,0,3,3,3,0,0,36,0,0,0,0,0,0,0,0
SED53802,0,0,0,0,5,4,40,15,5,7,3,3,0,0,0,84,0,0,0,5,0,0,10,4,0,3,0,3,0,0,0,30,0,0,9,7,6,11,18,11,4,3,0,0,0,7,0,70,0,0,4,15,67,82,373,193,39,31,28,59,8,0,17,924,3,14,32,16,8,44,8,9,0,0,0,0,0,0,7,132,4,6,17,11,4,3,14,3,0,0,0,3,0,0,0,57,0,0,0,5,0,3,3,0,0,0,0,0,0,0,0,14,36,41,11,15,19,21,20,14,3,0,0,0,0,0,3,189,10,63,80,21,12,0,10,31,0,0,0,0,0,0,0,229,0,0,5,12,33,57,64,41,0,3,6,9,11,0,7,240,11,5,127,129,96,75,531,431,114,96,141,155,43,6,34,2004,0,4,4,12,18,38,68,41,0,8,10,3,6,0,4,217,0,0,0,0,34,46,72,83
SED53902,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,14,0,0,0,0,3,0,9,14,7,0,0,0,0,0,0,28,0,0,5,17,16,16,27,22,7,0,0,7,0,4,3,124,0,0,0,9,35,73,236,118,25,28,23,52,8,0,13,634,3,13,28,4,11,24,15,0,0,0,0,0,0,0,6,101,0,7,4,5,3,5,11,5,0,0,0,4,0,0,3,36,0,0,0,0,3,4,0,3,5,0,0,0,0,0,0,16,33,20,16,11,27,18,21,17,0,3,3,3,0,0,3,184,12,48,56,18,11,8,4,3,0,5,0,4,0,0,4,163,0,0,3,8,30,33,47,33,5,0,3,10,3,0,0,183,16,6,74,47,45,52,186,212,57,51,91,105,37,7,13,1002,0,3,0,7,13,28,40,16,3,0,12,8,10,0,0,149,0,0,0,0,20,30,34,52
SED54006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,11,0,0,3,7,0,11,17,3,0,0,3,0,0,4,0,58,0,0,0,0,0,0,21,14,4,8,9,50,0,0,8,107,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,6,3,0,0,0,4,9,7,6,0,34,21,23,19,15,22,8,16,9,0,0,5,0,4,0,8,148,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,13,0,12,17,9,0,20,17,0,0,9,5,0,0,3,100,0,3,0,0,0,4,15,13,0,3,3,0,0,0,0,44,0,0,0,0,0,0,0,0
SED54104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,11,3,3,0,9,8,14,0,0,64,0,0,13,29,27,41,61,53,9,12,18,13,12,4,5,303,0,4,3,24,62,102,283,260,104,123,114,185,97,8,18,1392,0,5,10,3,11,10,6,11,0,0,0,0,0,0,0,57,0,3,4,0,0,0,3,9,3,4,4,0,0,0,0,46,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,23,28,23,18,6,36,20,51,32,6,5,11,9,8,0,3,256,5,14,7,8,0,4,3,10,0,0,3,0,0,0,5,47,6,5,13,30,63,35,50,33,15,9,15,17,16,3,5,304,11,8,54,41,42,58,182,138,48,71,56,114,77,17,18,931,0,7,5,11,31,66,92,35,22,20,38,69,44,0,4,447,0,0,0,5,44,8,59,82
SED54203,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,12,5,4,8,5,0,0,0,50,0,0,0,0,0,0,7,8,0,5,0,17,3,0,4,53,0,6,12,4,3,3,4,4,0,0,0,0,0,0,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,4,4,4,0,0,0,0,0,29,7,7,4,3,13,7,22,12,5,0,0,7,4,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0,15,0,0,3,0,0,3,38,11,3,0,8,9,7,0,5,82,0,0,0,0,4,7,16,13,5,10,4,8,0,4,0,74,0,0,0,0,0,0,3,0
SED54304,0,0,0,0,7,8,11,3,0,0,0,4,0,0,0,39,0,0,0,0,3,0,19,9,4,5,3,5,0,0,0,52,0,0,6,16,26,36,51,40,11,12,10,21,5,0,3,242,0,0,0,6,53,93,307,367,120,154,184,215,94,8,40,1635,0,11,18,12,7,25,4,6,3,3,0,3,0,0,3,93,0,4,15,4,3,0,11,16,0,4,5,0,3,0,0,66,0,0,0,0,0,0,5,3,0,0,0,3,0,4,0,28,13,10,8,8,32,28,50,32,10,10,24,20,8,6,0,258,17,60,47,20,4,0,0,7,0,0,0,0,0,0,8,168,0,0,5,10,42,51,55,59,18,25,20,45,27,4,8,374,6,7,50,30,38,58,180,201,77,120,193,222,97,29,28,1333,4,3,3,5,22,91,108,63,22,20,38,34,54,6,8,477,0,0,0,0,26,22,46,98
SED54403,0,0,0,0,0,3,0,6,0,0,3,0,0,0,0,14,0,0,0,0,0,0,4,9,5,0,0,0,5,0,0,23,0,0,0,3,3,11,23,18,0,3,0,6,4,0,0,78,0,0,0,0,4,0,52,42,9,17,14,50,9,0,5,203,0,5,8,0,0,5,6,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,19,0,0,0,0,6,11,27,12,0,6,0,5,0,0,0,65,5,7,9,10,7,8,25,16,0,0,5,7,0,0,0,94,0,0,3,5,0,0,4,3,0,0,0,0,0,0,0,18,0,0,0,3,7,8,7,0,4,0,0,3,0,0,0,25,0,0,6,3,11,17,200,124,36,43,29,54,12,12,5,538,0,0,0,0,14,16,50,56,9,6,11,21,11,0,3,199,0,0,0,0,0,0,7,11
SED54505,0,0,0,0,5,12,0,4,0,0,0,0,0,7,0,30,0,0,0,0,7,14,124,63,8,0,4,3,0,0,0,223,0,0,4,13,17,11,29,8,0,0,0,4,0,0,3,94,0,5,3,6,133,225,1062,665,119,109,74,108,59,6,41,2617,4,5,6,4,3,7,0,0,0,0,0,0,0,0,3,35,0,7,6,3,0,6,7,21,15,8,0,0,0,0,3,85,0,0,5,4,5,6,0,0,0,0,0,0,0,0,0,19,25,20,9,14,37,8,24,7,0,0,0,0,0,0,3,156,0,9,7,0,0,0,0,3,0,0,0,0,0,0,0,26,0,0,5,29,114,96,75,73,11,18,15,0,5,0,10,461,13,15,67,68,97,207,1251,819,110,87,116,147,53,19,38,3108,0,3,9,9,54,135,215,94,13,8,10,9,10,0,10,584,0,0,0,0,19,9,66,71
SED54605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,8,9,14,9,12,11,4,0,3,3,0,0,0,81,0,0,0,0,14,4,40,28,5,5,3,15,6,0,3,128,3,9,28,15,7,20,11,5,0,0,0,0,0,0,0,98,0,3,0,0,4,0,6,3,0,0,0,0,0,0,0,13,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,9,20,37,26,16,37,16,33,28,0,0,3,3,0,0,0,220,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,4,0,0,8,6,0,0,0,0,0,0,0,22,9,9,25,22,11,15,55,28,11,11,8,9,6,5,7,218,0,3,0,5,6,7,31,18,3,0,12,10,5,0,7,104,0,0,0,0,0,0,5,4
SED54701,0,0,0,0,0,0,8,16,0,0,0,3,0,0,5,31,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,10,4,9,10,15,3,0,0,6,6,0,0,0,57,0,0,0,0,0,0,21,3,3,0,7,3,6,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,5,15,3,28,21,24,19,4,20,10,21,8,6,3,7,3,5,0,4,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,17,6,0,7,4,3,3,27,26,11,0,9,7,7,0,0,108,0,0,0,0,0,3,16,8,0,4,5,3,0,0,0,45,0,0,0,0,0,0,4,4
SED54804,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,5,10,25,22,40,35,7,9,3,10,4,0,4,175,0,4,0,0,28,29,190,122,16,18,18,38,9,0,8,487,5,15,21,4,5,15,3,0,0,0,0,0,0,0,0,72,6,0,7,0,10,0,10,11,0,3,3,0,0,0,0,45,0,0,0,6,8,3,0,3,0,0,0,0,0,0,0,17,19,28,15,18,33,21,69,50,4,4,6,13,4,0,3,288,4,19,15,3,0,0,9,6,0,0,0,0,0,0,7,55,0,4,0,3,20,23,15,16,10,6,10,4,3,0,5,117,4,12,28,19,17,40,124,97,7,8,12,18,4,4,9,396,3,4,0,4,10,38,47,19,12,7,9,0,7,0,3,155,0,0,0,0,13,31,37,66
SED54905,0,0,0,0,4,15,11,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,11,0,6,0,3,9,0,0,38,0,0,6,16,17,21,31,23,4,9,7,5,0,0,0,131,0,0,0,7,56,83,246,212,34,42,27,62,21,5,13,811,0,10,11,6,4,4,3,4,0,0,0,0,0,0,3,51,0,6,3,0,10,6,4,13,4,0,0,0,5,0,0,51,0,0,8,5,9,3,0,0,0,0,0,0,0,0,0,23,18,14,21,7,14,9,30,9,5,3,5,3,0,4,5,141,0,8,17,8,4,4,3,3,0,0,0,0,0,0,0,56,0,0,8,24,55,36,33,25,13,9,6,8,12,0,4,227,16,10,65,45,45,96,192,175,43,43,56,75,26,5,16,919,3,9,5,27,61,156,166,51,15,17,9,12,28,4,11,563,0,0,0,5,50,30,58,102
SED55005,0,0,0,3,21,78,227,189,20,32,11,54,13,17,16,673,0,0,0,0,3,26,113,54,7,6,0,8,4,0,8,235,0,0,0,11,0,6,18,11,0,3,0,0,6,0,0,52,0,0,3,9,29,77,871,420,58,45,37,88,23,6,39,1693,0,5,11,0,3,5,5,0,0,0,0,0,0,0,0,27,0,0,0,4,4,13,47,28,11,16,3,4,0,0,0,133,0,0,0,0,5,10,11,0,0,0,0,0,0,0,0,35,20,12,17,10,11,13,11,10,0,0,0,0,0,0,4,106,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,13,25,34,30,0,3,7,3,3,6,3,130,5,14,57,64,85,174,1566,966,175,132,179,229,61,20,37,3754,7,0,0,14,46,168,249,117,18,18,19,20,22,0,5,698,0,0,0,0,5,16,55,58
SED55102,0,0,0,0,0,3,29,27,4,4,0,0,7,0,5,76,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,21,0,0,10,18,7,15,15,8,5,0,0,0,0,0,4,82,0,0,0,0,3,6,24,31,0,0,3,0,4,0,8,79,0,8,21,9,3,8,3,0,0,0,0,0,0,0,3,63,0,3,0,0,0,7,16,4,0,0,0,0,0,0,3,32,0,0,0,0,8,0,10,9,0,5,0,0,0,0,0,35,14,17,11,17,40,23,41,12,0,3,0,4,0,0,5,195,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,5,3,5,7,6,0,0,4,0,0,0,13,46,5,4,32,32,28,35,476,224,33,19,36,49,21,3,25,1029,0,5,4,4,0,21,29,21,7,0,4,5,0,0,4,98,0,0,0,0,6,12,4,12
SED55202,0,0,0,0,10,71,334,325,58,50,35,74,38,27,12,1026,0,0,0,6,3,9,106,76,4,10,11,7,6,0,0,230,0,0,8,9,12,3,12,6,0,0,0,0,0,0,0,45,0,0,0,8,17,40,366,190,28,24,28,39,10,0,15,770,0,0,7,3,0,9,7,0,0,0,0,0,0,0,7,42,3,4,6,0,4,3,10,17,5,0,0,0,0,0,0,49,0,0,0,6,13,5,14,16,0,0,0,0,0,0,0,46,22,34,18,13,34,16,12,12,0,0,0,0,0,0,5,171,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,7,4,10,9,25,15,0,5,0,3,4,0,5,93,5,8,75,108,78,93,703,539,79,75,159,208,41,9,37,2220,0,3,0,11,56,103,216,101,13,20,18,31,14,3,9,601,0,0,0,3,4,3,31,63
SED55306,0,0,0,0,0,0,10,35,0,0,5,7,0,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,8,18,42,19,6,0,0,0,0,4,0,135,3,0,0,0,0,4,9,9,0,3,4,6,0,0,3,49,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,16,19,12,33,28,55,33,11,5,9,7,3,0,8,256,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,3,3,0,0,0,0,0,0,0,20,7,0,24,5,0,7,40,35,9,6,14,8,0,0,5,166,0,3,0,0,5,10,23,17,0,4,6,0,6,0,4,82,0,0,0,0,0,0,0,0
