SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
60402108611,42,32,39,40,31,47,31,31,4,296
60402108612,39,33,40,29,29,73,65,26,7,347
60402108613,73,33,42,31,33,30,27,9,4,292
60402108614,55,30,48,30,31,42,29,25,7,302
60402108615,42,41,45,23,27,58,49,31,30,353
60402108616,46,30,40,32,41,60,81,35,16,381
60402108701,57,30,33,49,47,42,54,49,50,408
60402108702,81,44,63,33,55,42,36,29,6,386
60402108703,42,36,19,30,41,30,43,3,0,251
60402108704,40,34,33,30,36,29,46,18,13,270
60402108705,43,46,28,35,76,46,38,32,8,352
60402108707,165,84,122,92,82,105,118,61,9,836
60402108708,31,21,33,23,31,55,53,48,14,319
60402108709,54,39,35,39,36,40,52,17,3,312
60402108710,32,38,25,20,47,48,56,35,24,321
60402108711,84,60,52,57,56,76,54,27,12,478
60402108712,79,53,76,55,71,69,82,54,15,556
60402108713,44,15,11,25,32,19,25,4,0,176
60402108721,72,48,85,41,41,32,35,26,0,379
60402108722,47,9,42,36,11,18,27,8,0,189
60402108723,25,20,13,24,18,17,11,16,0,151
60402108801,90,49,33,54,71,33,26,4,0,364
60402108803,98,63,99,56,85,90,81,52,7,636
60402108804,74,55,53,49,53,61,57,21,0,437
60402108805,159,66,119,82,80,78,85,66,15,746
60402108807,48,39,14,35,41,25,25,8,6,242
60402108808,10,5,7,5,11,16,19,0,0,75
60402108809,65,32,22,43,49,57,35,26,0,335
60402108810,150,95,108,96,117,108,82,56,14,822
60402108901,81,46,54,44,59,67,84,41,8,483
60402108902,45,27,13,29,29,50,37,6,4,245
60402108903,66,34,25,42,41,66,43,13,0,337
60402108904,41,28,36,25,48,47,32,17,0,265
60402108905,90,54,59,65,84,130,132,72,14,700
60402108909,41,22,21,28,50,63,46,10,0,283
60402108910,84,46,41,57,78,99,132,51,7,590
60402108911,83,36,68,40,63,83,86,56,7,530
60402108912,46,32,18,27,49,76,60,14,7,328
60402108913,35,25,3,21,41,32,39,18,0,207
60402108914,57,26,37,38,43,73,98,80,32,470
60402108915,76,48,56,47,65,72,92,61,55,578
60402108916,0,0,0,0,0,0,0,0,0,0
60402108917,94,44,47,53,62,92,153,87,9,628
60402108918,44,29,23,28,42,57,89,46,15,375
60402108919,84,31,32,50,76,80,79,25,4,456
60402109001,71,48,30,57,79,83,45,28,3,442
60402109002,84,52,49,67,84,86,72,25,5,521
60402109003,20,23,14,20,32,37,24,12,0,188
60402109004,112,63,113,72,77,89,80,51,12,657
60402109005,40,16,23,24,30,46,32,24,0,230
60402109006,116,80,102,62,94,78,77,31,3,641
60402109007,51,23,25,21,28,18,20,11,8,199
60402109008,35,28,43,27,36,26,31,14,7,237
60402109101,7,0,4,4,0,0,0,0,0,15
60402109102,40,28,16,23,38,63,46,12,0,275
60402109103,27,31,19,29,35,54,62,15,0,259
60402109104,27,19,26,26,33,37,54,31,13,263
60402109105,63,44,44,44,60,81,92,79,44,542
60402109106,55,33,31,33,70,87,59,39,6,405
60402109107,31,35,25,25,23,51,26,27,3,245
60402109108,65,36,34,41,44,66,41,28,7,366
60402109109,75,24,39,43,45,68,58,33,0,391
60402109110,127,70,48,81,103,69,71,20,0,576
60402109111,70,45,30,58,65,78,42,12,0,397
60402109112,66,44,37,56,76,115,51,39,4,492
60402109113,56,42,20,38,74,106,59,15,0,422
60402109114,96,51,65,69,71,96,63,14,0,531
60402109115,51,32,27,28,50,79,46,17,0,328
60402109116,63,42,37,35,51,62,69,23,6,390
60402109117,49,40,108,45,60,86,57,14,3,455
60402109118,48,35,33,18,37,57,24,15,0,272
60402109201,46,24,35,36,43,42,40,30,3,303
60402109202,84,45,63,42,74,102,90,39,10,541
60402109203,98,44,49,64,77,70,81,40,5,540
60402109204,32,28,13,15,43,61,36,16,0,241
60402109205,57,33,59,46,36,63,67,30,0,398
60402109206,92,38,51,56,68,59,62,25,7,453
60402109207,47,30,42,39,52,47,48,13,0,324
60402109208,69,32,46,47,63,72,41,18,6,389
60402109209,48,22,19,26,45,60,35,19,5,283
60403109301,88,21,43,73,63,74,63,26,4,460
60403109302,44,16,48,37,26,38,30,19,3,257
60403109303,41,18,29,30,30,36,42,34,9,268
60403109304,56,35,59,45,39,53,63,30,15,391
60403109305,47,20,20,40,22,38,36,20,0,239
60403109401,72,27,55,38,36,55,45,12,4,354
60403109402,40,31,29,19,43,32,33,13,6,253
60403109403,38,19,19,11,40,26,23,6,0,193
60403109404,47,31,30,44,39,66,50,21,3,324
60403109405,129,67,56,73,74,74,80,33,4,591
60403109406,64,32,24,38,61,35,34,14,4,308
60403109407,97,42,57,59,43,61,26,8,0,389
60403109408,76,55,56,48,32,56,24,8,0,362
60403109409,77,34,60,32,37,50,33,7,0,339
60403109410,50,26,32,25,46,22,25,13,4,246
60403109411,74,34,55,62,58,100,80,40,6,504
60403109412,4,0,0,4,0,3,0,0,0,16
60403109413,57,32,41,30,63,44,34,10,4,307
60403109501,44,33,54,32,24,51,59,34,14,337
60403109502,37,25,25,21,17,24,18,10,0,181
60403109503,50,42,49,40,28,33,24,19,3,300
60403109504,97,40,74,52,48,74,58,31,8,480
60403109505,101,61,46,66,66,58,57,21,13,496
60403109506,69,36,59,41,43,41,70,36,22,423
60403109507,52,21,20,23,30,30,24,11,3,219
60403109508,26,19,28,11,25,40,42,62,48,305
60403109509,26,17,17,11,29,18,18,5,0,148
60403109510,57,36,16,32,37,38,39,20,5,284
60403109511,61,36,40,32,35,33,35,13,0,276
60403109512,89,62,83,33,61,68,43,31,5,477
60403109601,21,19,17,23,35,50,43,27,3,235
60403109602,91,42,46,50,75,74,79,20,0,481
60403109603,74,34,37,48,58,88,77,40,9,460
60403109604,43,33,22,22,37,38,23,10,5,226
60403109605,73,34,32,43,51,36,59,29,0,371
60403109606,59,22,34,42,45,54,68,16,11,356
60403109607,72,36,27,42,58,55,34,17,3,355
60403109608,55,22,28,36,46,49,38,10,4,286
60403109609,43,29,30,22,34,41,19,7,0,224
60403109610,39,26,32,24,49,52,37,12,4,275
60403109611,85,44,41,59,62,69,22,8,3,391
60403109612,0,9,9,3,11,3,3,0,0,34
60403109613,28,7,10,18,23,24,20,3,0,145
60403109701,21,26,22,26,43,59,48,20,7,267
60403109702,41,12,29,23,26,29,30,16,0,196
60403109703,23,14,19,22,32,35,18,3,0,168
60403109704,99,49,121,79,74,95,54,42,21,634
60403109705,56,32,39,35,38,58,37,10,0,310
60403109706,0,0,0,0,0,0,0,0,0,6
60403109707,47,21,35,30,35,56,33,10,0,280
60403109708,32,14,21,32,48,46,42,14,4,258
60403109709,40,13,16,23,21,25,26,4,4,169
60403109710,70,33,50,24,57,42,32,21,0,336
60403109711,35,38,23,30,55,52,54,22,11,325
60403109712,61,36,42,37,59,79,55,25,3,387
60403109713,84,51,49,64,71,37,50,25,5,433
60403109714,29,0,20,8,20,39,36,8,0,168
60403109715,0,0,0,0,6,9,13,3,0,38
60403109716,10,3,0,0,0,0,0,0,0,20
60403109717,28,15,31,19,39,52,54,28,12,278
60403109718,0,0,0,0,0,0,0,0,0,0
60403109719,0,0,0,0,0,0,0,0,0,0
60403109720,0,0,0,0,0,0,0,0,0,0
60403109801,0,0,0,0,0,0,0,0,0,0
69797979991,0,0,0,0,0,0,0,0,0,0
69797979992,0,0,0,0,0,0,0,0,0,0
69797979993,0,0,4,4,7,0,0,0,0,19
69797979994,0,0,0,0,0,0,0,0,0,0
69999949999,129,215,228,198,203,199,163,31,3,1377
70101100101,0,0,11,5,3,4,0,0,0,23
70101100206,0,0,0,0,0,0,0,0,0,3
70101100207,24,17,95,54,34,47,16,3,0,293
70101100208,35,38,58,42,61,53,43,17,8,351
70101100209,24,28,117,69,50,44,22,3,0,354
70101100210,14,37,83,74,52,40,30,14,5,344
70101100211,74,75,251,138,74,65,23,3,0,698
70101100213,53,50,168,81,46,62,23,0,0,478
70101100214,0,0,0,0,0,0,0,0,0,0
70101100219,36,39,149,81,29,33,21,4,0,386
70101100220,13,33,79,69,28,32,13,3,0,268
70101100221,37,34,120,61,57,47,20,6,0,367
70101100222,53,76,186,98,53,31,8,6,0,499
70101100223,40,52,133,62,47,29,11,3,0,377
70101100224,24,39,91,58,31,21,15,3,0,286
70101100225,16,63,217,53,39,46,30,11,0,467
70101100226,27,31,78,48,44,41,23,8,0,300
70101100227,38,44,82,68,50,42,29,8,0,362
70101100228,25,38,115,68,50,38,32,0,0,372
70101100229,18,27,118,62,26,16,3,0,0,270
70101100230,41,42,109,42,29,16,0,0,0,280
70101100231,18,66,173,58,30,19,10,0,0,373
70101100301,0,0,0,0,0,0,0,0,0,0
70101100401,123,66,188,118,87,85,61,26,5,751
70101100402,108,63,210,115,65,81,129,111,55,935
70101100403,77,51,58,45,64,65,39,28,4,431
70101100404,77,48,85,64,80,82,53,25,5,529
70101100405,106,71,159,150,84,76,70,15,6,726
70101100406,37,28,22,22,42,32,21,12,5,230
70101100501,56,28,28,34,49,44,25,9,0,274
70101100502,76,80,160,84,66,61,29,20,0,586
70101100504,71,60,166,94,44,34,17,3,3,487
70101100505,69,45,126,81,64,63,36,5,8,489
70101100506,138,192,171,109,56,14,0,0,0,685
70101100507,54,42,132,99,67,112,63,29,0,601
70101100508,24,22,69,21,29,17,24,8,0,225
70101100509,54,70,189,113,50,40,40,25,8,595
70101100601,83,45,93,61,61,44,39,19,3,450
70101100602,19,3,18,7,7,9,0,0,0,71
70101100603,51,41,34,21,19,17,5,0,5,196
70101100604,0,0,0,0,0,0,0,0,0,0
70101100605,45,42,54,44,51,32,32,22,5,326
70101100606,112,68,121,100,102,63,49,22,0,622
70101100607,105,80,93,96,85,92,52,30,4,632
70101100608,90,29,83,45,10,8,0,0,0,266
70101100701,127,51,148,116,72,43,28,14,3,607
70101100702,41,30,71,70,47,76,38,9,5,384
70101100703,80,44,109,73,68,52,40,13,4,477
70101100704,89,51,138,83,54,74,62,18,3,564
70101100705,82,35,48,64,60,44,22,0,0,363
70101100706,66,44,86,60,62,57,31,9,10,422
70101100802,64,71,214,109,78,60,24,14,0,632
70101100803,102,51,81,86,71,56,29,18,9,509
70101100804,75,41,74,56,56,44,27,23,3,400
70101100806,25,19,91,43,30,20,6,8,6,234
70101100807,79,62,84,64,74,52,39,20,5,482
70101100808,68,62,185,96,47,54,27,6,0,549
70101100809,13,34,70,47,22,36,15,7,0,243
70101100810,63,82,124,86,76,57,24,3,0,519
70101100811,72,57,140,116,65,63,26,7,5,535
70101100901,91,76,115,78,86,45,27,8,0,529
70101100903,108,76,84,99,119,87,44,10,4,629
70101100905,90,72,143,74,71,62,19,10,7,544
70101100906,15,9,26,25,30,40,46,8,0,197
70101100907,52,29,76,51,42,16,0,3,0,269
70101100908,0,0,0,0,0,0,0,0,0,0
70101100909,57,14,41,52,43,20,10,3,0,239
70101100910,0,0,0,0,0,6,0,0,0,11
70101100911,65,39,140,73,57,37,16,7,4,435
70102101001,60,37,59,52,24,37,23,9,0,302
70102101002,89,50,64,63,60,49,49,19,4,448
70102101003,144,63,110,110,68,38,55,20,0,607
70102101004,84,35,81,50,52,38,22,12,3,369
70102101005,49,52,47,47,54,36,38,19,5,344
70102101006,0,0,0,0,0,0,0,0,0,0
70102101101,116,81,69,82,89,72,30,26,5,557
70102101102,61,30,44,40,45,42,27,9,4,301
70102101103,102,52,47,78,68,54,34,20,0,447
70102101104,132,51,64,79,70,46,50,15,8,528
70102101105,126,69,53,80,83,82,40,16,0,553
70102101202,3,20,0,0,0,0,0,0,0,21
70102101203,62,43,60,48,33,39,21,7,4,317
70102101204,0,12,10,0,0,0,0,0,0,20
70102101205,29,26,19,15,25,41,17,6,0,175
70102101206,3,0,3,7,11,3,8,0,0,28
70102101207,128,79,99,88,73,69,39,16,0,600
70102101208,82,54,82,74,40,11,3,5,0,351
70102101209,29,32,15,27,41,31,13,6,0,197
70102101301,57,88,123,59,39,47,33,12,3,457
70102101302,126,60,120,107,87,51,63,23,6,656
70102101303,87,53,61,76,60,43,36,21,6,447
70102101304,113,45,90,71,83,60,61,16,5,543
70102101305,102,62,114,83,69,48,44,16,10,554
70102101306,77,30,56,49,53,41,26,24,0,365
70102101307,11,123,202,35,13,6,3,5,0,406
70102101401,0,0,0,0,0,0,0,0,0,0
70102101501,0,3,0,0,0,0,0,0,0,3
70102101601,72,49,134,68,60,74,59,24,8,537
70102101602,101,61,165,110,56,41,22,0,0,564
70102101604,64,34,66,58,58,72,63,40,10,462
70102101605,50,54,122,82,55,40,22,12,0,438
70102101606,12,4,7,7,6,0,3,0,0,39
70102101607,74,35,83,65,42,47,34,34,3,411
70102101608,59,49,117,68,44,44,34,19,0,447
70102101701,0,0,4,4,3,3,5,0,0,21
70102101801,118,73,63,89,84,65,40,21,9,563
70102101802,113,58,62,93,66,59,33,25,6,514
70102101803,78,40,37,58,49,29,33,8,0,330
70102101804,109,45,49,79,49,50,33,17,0,432
70102101902,91,65,49,72,75,61,35,13,3,463
70102101903,113,90,69,70,53,69,23,12,5,498
70102101904,87,52,59,60,52,57,23,9,0,400
70102101905,92,46,40,48,47,38,35,5,0,363
70102101906,98,74,44,59,75,57,41,17,11,483
70102101907,111,63,103,75,56,47,32,16,0,499
70102101908,110,71,67,59,55,58,39,8,3,471
70102101910,91,65,57,46,53,61,31,10,0,420
70102101911,67,41,28,46,36,23,20,8,3,265
70102101912,46,32,45,47,48,34,26,3,3,281
70102101913,77,42,35,55,40,34,34,8,0,321
70102101914,89,51,37,46,43,47,19,9,0,344
70102102001,130,68,75,95,86,87,56,26,4,622
70102102002,169,85,95,123,70,82,55,26,0,710
70102102003,147,67,104,107,113,75,44,17,9,678
70102102004,72,26,104,63,56,62,44,14,4,427
70102102005,85,39,73,70,52,57,29,14,0,421
70102102006,115,55,87,82,93,93,63,22,0,612
70102102007,129,81,84,81,85,95,69,20,11,647
70102102008,69,46,97,79,37,52,48,36,13,479
70102102103,13,0,13,10,0,17,23,19,0,94
70102102105,178,69,109,95,82,37,12,6,0,595
70102102106,92,49,79,64,41,12,6,0,0,345
70102102107,144,81,83,101,70,25,3,0,0,504
70102102108,103,60,99,76,43,12,10,8,0,412
70102102109,186,91,106,121,89,36,15,3,0,637
70102102110,153,71,113,115,67,27,16,0,0,562
70102102111,162,62,113,87,69,25,13,4,0,531
70102102112,131,60,46,91,42,35,25,18,3,451
70102102114,202,49,129,122,66,32,8,3,0,611
70102102115,136,54,83,104,61,21,4,5,0,477
70102102116,220,84,161,160,95,42,14,0,0,776
70102102201,71,26,27,52,56,53,40,15,4,355
70102102202,61,31,71,53,68,95,91,39,5,517
70102102203,98,58,62,71,63,62,34,15,0,459
70102102204,125,68,82,74,52,63,32,7,0,490
70102102205,84,45,49,53,52,36,40,4,0,371
70102102206,103,66,34,65,51,41,36,6,0,397
70102102207,0,0,0,0,0,3,5,0,0,4
70102102208,3,9,3,6,4,11,3,0,0,39
70102102209,69,39,69,67,56,55,39,16,0,407
70102102210,60,45,45,35,44,43,25,12,4,315
70102102211,68,28,61,44,37,50,34,22,5,348
70102102212,84,30,49,52,51,47,43,13,0,368
70102102213,71,45,32,33,34,33,10,4,0,271
70102102301,109,65,200,127,60,35,32,16,0,649
70102102302,122,81,149,110,79,87,73,25,8,736
70102102303,42,39,43,27,50,28,26,21,0,274
70102102304,81,35,47,55,63,33,28,12,0,355
70102102305,93,62,78,72,101,86,39,32,5,566
70102102401,76,50,40,48,61,43,35,22,0,378
70102102402,122,70,60,93,79,52,48,20,3,540
70102102403,80,43,33,61,48,38,41,15,0,369
70102102404,73,33,38,50,48,30,19,12,0,314
70102102405,94,48,58,65,48,42,31,6,0,397
70102102501,53,21,33,33,21,28,24,4,7,216
70102102502,87,34,33,62,68,45,39,13,4,391
70102102503,43,15,66,40,34,23,24,6,0,248
70102102504,64,39,131,73,48,25,27,8,3,419
70102102506,72,45,116,70,61,42,39,16,6,468
70102102507,106,32,84,97,52,54,53,5,3,490
70102102508,80,70,224,114,47,40,34,0,0,608
70102102509,71,41,50,56,53,35,30,24,3,354
70102102510,37,17,21,29,30,30,20,19,3,196
70102102511,60,28,175,81,50,52,35,12,4,491
70102102601,117,69,85,91,80,51,37,17,0,550
70102102602,0,0,0,0,0,0,0,0,0,0
70102102604,95,43,101,87,74,67,38,9,4,516
70102102607,51,23,27,32,30,33,27,9,0,224
70102102608,64,31,160,87,42,27,19,5,0,442
70102102609,59,25,103,69,34,50,31,14,0,389
70102102610,82,41,50,58,63,35,26,3,0,374
70102102611,54,36,102,51,47,40,19,5,4,354
70102102612,51,28,127,75,38,44,33,12,0,399
70102102701,93,44,66,65,67,44,34,7,3,430
70102102702,49,16,22,30,26,44,68,100,68,425
70102102703,99,42,53,59,62,31,30,13,3,399
70102102704,106,61,89,85,71,80,68,20,4,580
70102102705,104,46,99,89,51,53,32,16,0,483
70102102706,3,12,60,50,11,27,15,6,5,190
70102102707,0,0,0,0,0,0,0,0,0,4
70102102801,91,56,69,55,70,56,38,26,3,459
70102102802,107,49,43,69,66,47,29,6,3,428
70102102803,102,83,57,73,69,67,41,18,0,504
70102102804,107,80,160,102,74,36,53,15,3,628
70102102805,0,0,0,0,0,0,0,0,0,0
70102102901,130,54,73,90,110,73,30,20,4,587
70102102902,48,43,54,45,48,52,35,15,3,342
70102102903,101,57,60,64,69,71,41,30,7,499
70102102904,85,47,45,60,71,49,31,10,4,399
70102103001,108,54,40,61,53,36,35,4,0,399
70102103002,90,44,44,46,68,38,32,13,0,368
70102103003,102,47,45,45,53,39,31,7,0,370
70102103004,93,46,49,79,66,45,32,16,0,435
70102103005,113,55,49,85,89,39,33,14,4,475
70102103006,55,23,30,29,32,18,11,9,0,201
70102103007,69,20,23,48,38,27,27,14,0,268
70103103101,94,72,37,63,96,71,32,11,0,476
70103103102,9,12,19,12,5,5,0,0,0,65
70103103107,0,345,169,34,20,5,0,0,0,571
70103103108,0,0,0,0,0,0,0,0,0,0
70103103109,74,43,36,55,63,64,51,14,0,392
70103103110,68,39,35,48,46,38,28,13,6,321
70103103111,37,31,24,31,43,46,31,17,7,260
70103103112,60,33,41,39,61,68,33,13,3,337
70103103113,0,0,0,0,3,0,0,0,0,0
70103103114,43,4,17,28,27,38,26,3,0,174
70103103115,41,26,39,36,49,42,18,8,4,259
70103103116,3,192,399,310,189,60,23,13,5,1197
70103103117,48,34,30,25,52,37,41,15,3,289
70103103118,52,24,36,43,51,57,35,3,3,310
70103103119,65,22,36,40,27,49,50,12,0,308
70103103120,15,14,21,21,26,22,7,5,0,128
70103103201,69,43,38,48,58,63,36,11,4,358
70103103202,112,73,59,67,85,84,59,11,0,547
70103103205,90,56,69,50,69,87,45,11,0,460
70103103206,141,77,88,96,97,58,77,25,0,660
70103103207,86,44,43,55,70,71,40,14,0,428
70103103208,54,36,31,42,62,55,36,11,4,317
70103103209,111,52,54,81,75,88,57,15,3,537
70103103210,164,95,73,102,157,72,29,4,5,710
70103103212,100,65,65,61,111,95,48,15,3,556
70103103213,68,51,42,55,81,67,27,12,3,400
70103103215,103,38,55,65,53,34,23,8,0,379
70103103216,42,26,22,39,50,48,18,3,0,251
70103103217,77,52,24,39,61,42,22,24,5,351
70103103218,50,33,34,40,48,34,14,8,0,262
70103103219,78,47,59,57,82,43,19,10,3,389
70103103220,87,28,18,66,51,23,12,5,0,285
70103103221,106,24,56,75,72,28,15,0,0,377
70103103222,51,41,30,42,67,44,41,21,3,338
70103103223,88,42,40,77,54,57,19,3,0,387
70103103224,62,37,39,45,68,59,27,4,0,354
70103103225,9,4,3,4,9,6,5,0,0,43
70103103301,0,0,0,0,0,0,8,0,0,15
70103103401,86,45,47,51,52,56,40,13,0,405
70103103402,70,54,35,57,59,56,41,33,0,400
70103103403,66,43,44,40,81,48,31,0,3,350
70103103405,67,43,24,42,59,60,30,9,3,337
70103103407,65,47,43,52,75,55,44,9,0,396
70103103408,87,73,143,45,50,36,54,14,6,510
70103103409,79,52,60,50,71,81,60,19,0,472
70103103410,44,28,48,41,50,69,47,11,3,335
70103103501,0,0,3,0,3,0,0,0,0,10
70103103502,106,46,49,74,68,72,43,13,3,467
70103103507,120,50,92,91,89,94,71,22,3,624
70103103508,48,11,26,26,33,21,22,11,0,192
70103103509,59,39,26,47,81,65,34,9,0,355
70103103510,132,53,66,85,71,83,51,9,0,563
70103103511,59,23,43,31,43,43,24,7,0,276
70103103512,86,47,54,70,58,53,22,4,0,384
70103103513,77,41,39,72,67,74,34,4,0,414
70103103514,70,44,42,59,59,58,20,7,0,358
70103103515,43,15,24,38,49,38,36,19,0,267
70103103516,79,34,46,60,51,56,44,12,0,378
70104103601,140,84,135,100,60,41,27,8,5,594
70104103602,75,40,72,41,49,21,12,3,0,317
70104103603,104,58,98,63,89,52,25,3,6,498
70104103604,175,84,97,110,94,68,29,14,0,672
70104103605,101,46,57,61,81,39,10,6,0,412
70104103606,140,58,116,114,66,59,33,5,6,606
70104103701,116,59,110,80,82,65,32,10,0,542
70104103702,141,87,182,113,75,64,44,6,4,726
70104103703,117,61,54,65,57,49,32,8,0,447
70104103704,83,58,58,60,54,44,20,7,0,382
70104103705,106,61,67,55,42,30,22,4,0,387
70104103706,66,32,28,51,31,42,13,5,0,266
70104103804,117,40,105,71,44,38,30,7,0,452
70104103805,111,58,71,66,77,36,24,0,0,441
70104103806,63,28,47,36,31,15,9,0,0,227
70104103807,0,0,0,0,0,6,6,0,0,19
70104103809,90,41,59,71,48,40,17,6,0,368
70104103810,60,23,41,40,42,39,16,5,0,264
70104103811,0,0,3,0,0,0,0,0,0,3
70104103812,65,11,31,37,35,24,14,3,0,226
70104103813,100,39,95,62,32,21,8,4,0,354
70104103814,54,24,31,39,23,28,10,3,0,221
70104103815,95,58,72,60,46,13,5,0,3,354
70104103816,117,60,47,72,102,81,29,14,4,528
70104103817,99,42,76,54,39,30,22,7,3,368
70104103818,78,29,57,36,39,44,17,4,3,307
70104103819,83,46,70,83,38,16,15,12,6,365
70104103901,78,45,59,42,63,50,31,11,4,376
70104103902,82,45,46,36,51,42,22,5,0,331
70104103903,119,60,65,64,60,44,46,6,3,464
70104103904,77,62,83,52,57,56,39,22,4,457
70104103905,127,56,87,85,85,71,37,13,10,561
70104103906,102,56,61,84,64,43,18,3,0,428
70104103907,129,65,82,69,83,56,24,17,5,526
70104104001,102,56,62,68,53,35,37,13,0,423
70104104002,82,30,28,43,41,27,28,3,0,295
70104104003,198,89,81,101,80,68,55,15,0,693
70104104004,102,48,66,72,53,53,26,12,0,427
70104104005,131,79,73,71,76,75,27,11,4,552
70104104006,163,98,109,94,98,63,30,10,0,667
70104104101,71,35,60,53,39,33,21,3,0,321
70104104102,120,72,71,98,73,38,33,6,3,507
70104104104,4,3,0,4,7,19,5,3,0,49
70104104105,80,63,62,56,69,39,10,4,0,387
70104104106,99,51,68,58,53,50,15,4,0,407
70104104107,83,51,44,67,43,19,13,3,0,322
70104104108,120,65,95,62,52,31,14,4,0,454
70104104109,35,27,26,33,10,19,11,9,0,168
70104104110,33,36,61,30,11,7,6,0,0,194
70104104111,137,62,93,70,69,36,8,4,0,484
70104104112,164,96,123,118,76,48,29,9,0,665
70104104113,125,49,60,82,49,28,48,25,35,501
70104104202,0,0,0,0,0,5,0,0,0,3
70104104203,233,123,162,165,75,44,19,8,0,828
70104104206,158,68,90,84,30,11,14,9,3,460
70104104208,0,0,0,0,0,0,0,0,0,0
70104104209,149,60,117,84,45,7,3,0,0,478
70104104210,196,86,141,128,42,25,3,0,0,620
70104104211,47,24,50,42,19,13,0,0,0,190
70104104212,168,65,156,103,53,9,5,0,0,556
70104104213,98,55,88,82,35,18,9,0,0,381
70104104214,0,0,0,0,0,0,0,0,0,0
70104104215,52,35,35,32,16,4,5,4,0,181
70104104216,159,73,130,107,40,25,11,0,0,548
70104104217,130,61,112,97,50,18,12,4,0,479
70104104218,145,81,125,119,54,34,12,4,0,571
70104104219,178,98,185,143,63,19,10,3,0,699
70104104220,121,60,113,87,56,19,5,0,0,464
70104104301,88,42,85,48,66,37,20,8,3,386
70104104302,103,48,75,63,67,57,39,8,4,456
70104104304,172,68,101,102,59,32,13,0,0,551
70104104307,171,66,101,98,72,24,13,5,0,552
70104104308,111,79,157,93,49,26,23,3,0,541
70104104309,0,0,0,0,0,0,0,0,0,0
70104104310,85,46,56,49,24,23,8,4,0,289
70104104311,92,36,73,50,35,16,16,10,6,331
70104104312,113,69,82,77,61,16,8,0,0,423
70104104313,92,31,60,41,32,18,20,0,0,291
70104104314,79,53,116,64,33,29,26,26,8,431
70104104315,147,69,96,56,58,40,5,3,4,486
70104104316,81,50,65,46,37,12,10,8,3,311
70104104317,151,78,73,92,52,17,15,3,0,485
70104104318,128,67,82,86,71,50,11,8,0,489
70104104319,151,79,100,100,58,29,14,0,0,534
70104104401,142,60,117,91,98,55,21,6,4,595
70104104402,143,76,92,86,85,69,26,10,0,592
70104104403,123,66,59,63,64,35,25,8,4,447
70104104404,43,33,23,32,40,18,26,5,0,214
70104104405,87,39,52,36,54,54,31,13,5,364
70104104406,137,72,111,101,80,53,33,17,0,611
70104104407,67,49,62,44,48,43,29,3,0,348
70201104501,3,4,3,0,3,8,3,3,0,31
70201104502,95,54,96,72,44,44,18,8,0,425
70201104503,81,36,66,60,44,62,37,10,0,390
70201104504,128,55,98,84,49,97,56,23,9,595
70201104505,66,51,84,71,63,98,40,17,3,483
70201104506,24,17,15,16,13,10,10,0,0,100
70201104507,36,27,43,55,42,29,17,8,0,259
70201104508,62,39,39,44,41,42,20,7,0,295
70201104509,136,48,80,82,64,37,29,14,0,499
70201104510,50,32,65,50,32,40,8,0,3,286
70201104511,71,37,73,51,36,46,36,6,3,359
70201104512,27,26,43,29,54,37,31,0,0,248
70201104513,35,18,19,21,20,8,4,8,0,122
70201104514,39,20,25,16,8,8,7,0,0,122
70201104601,81,52,55,57,41,39,23,4,5,356
70201104602,29,33,107,60,45,40,25,8,0,356
70201104603,123,54,90,96,59,51,40,7,5,512
70201104604,47,15,57,31,35,41,24,10,0,252
70201104605,77,29,128,70,52,49,21,8,0,433
70201104606,63,41,134,46,55,65,28,13,0,442
70201104607,0,0,3,0,4,0,0,0,0,11
70201104608,89,37,67,64,65,50,34,14,0,435
70201104609,119,55,87,75,54,53,40,10,3,499
70201104610,103,60,90,82,75,64,32,8,0,521
70201104611,85,42,126,69,41,40,29,5,0,445
70201104612,135,51,112,79,68,54,30,0,0,528
70201104613,45,20,57,30,19,7,12,0,0,201
70201104614,74,56,32,41,26,18,9,4,0,262
70201104615,41,10,24,26,21,27,21,0,0,179
70201104701,0,0,0,0,0,0,0,0,0,0
70201104702,24,31,14,22,10,6,8,3,0,116
70201104703,117,71,83,68,70,49,32,11,5,508
70201104704,107,46,80,77,37,46,20,4,0,416
70201104705,144,84,102,68,57,52,27,13,0,548
70201104706,129,58,98,100,65,62,37,16,9,580
70201104707,96,32,100,81,53,47,28,18,0,460
70201104708,96,96,121,94,100,57,37,11,7,610
70201104709,155,59,129,103,115,63,34,18,4,680
70201104710,169,81,145,119,63,70,20,5,0,664
70201104801,0,0,0,0,0,0,0,0,0,0
70201104802,97,39,75,82,65,58,29,6,3,456
70201104805,72,50,54,58,37,34,22,5,5,330
70201104806,115,51,67,75,79,59,24,5,0,474
70201104808,94,32,65,39,49,35,14,0,0,323
70201104809,120,62,121,66,56,40,23,7,0,500
70201104810,64,16,28,50,36,33,16,6,0,250
70201104811,103,49,68,58,61,29,18,7,0,405
70201104812,0,0,0,0,0,0,0,0,0,0
70201104813,0,0,0,0,0,0,0,0,0,0
70201104814,74,40,46,51,41,34,19,21,4,325
70201104815,70,37,43,47,32,29,16,14,0,294
